fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
1,1,16,0,2,1,12,0,1,11,18,5-17,0-0,325,179,19-36,5.0,146,41,3.6,5-40,0,0,0,32:21,0,0,1,Tennessee,home,23,332922633,2013,8,regular
0,0,,,,0,129,0,7,,16,6-15,1-2,256,91,7-25,3.6,165,39,4.2,2-20,3,1,2,31:08,,,,Arkansas,away,0,332920333,2013,8,regular
1,4,,,,3,32,0,1,10,25,5-9,0-1,532,180,15-24,7.5,352,37,9.5,0-0,0,0,0,28:52,9,0,2,Alabama,home,52,332920333,2013,8,regular
2,2,21,0,1,1,124,0,5,6,22,5-11,1-1,388,274,19-33,8.3,114,35,3.3,2-20,3,0,3,26:55,,,,LSU,away,24,332920145,2013,8,regular
0,2,3,0,1,1,62,0,3,9,28,11-18,0-0,525,349,31-41,8.5,176,43,4.1,5-30,2,2,0,32:54,0,0,3,Ole Miss,home,27,332920145,2013,8,regular
1,1,1,0,2,4,81,0,3,11,29,5-13,1-2,602,469,30-42,11.2,133,40,3.3,5-34,2,0,2,27:44,,,,Texas A&M,home,41,332920245,2013,8,regular
0,4,10,0,1,2,93,0,5,9,27,7-14,1-1,615,236,11-25,9.4,379,60,6.3,5-43,1,1,0,32:16,1,0,2,Auburn,away,45,332920245,2013,8,regular
1,3,16,0,3,0,39,0,2,6,22,5-13,2-2,374,227,23-32,7.1,147,39,3.8,7-40,3,3,0,32:47,0,0,1,Akron,away,24,332920193,2013,8,regular
3,0,13,0,1,2,30,0,2,5,18,8-16,1-1,303,226,23-34,6.6,77,36,2.1,5-60,2,1,1,40:21,,,,Miami (OH),home,17,332920193,2013,8,regular
0,1,13,0,1,2,216,1,9,4,22,6-13,0-1,477,162,14-28,5.8,315,39,8.1,8-57,3,1,2,31:07,2,0,1,Eastern Michigan,home,28,332922199,2013,8,regular
1,4,116,0,2,4,53,0,6,8,24,7-12,0-0,547,399,26-33,12.1,148,34,4.4,7-60,1,0,1,27:46,1,0,2,Ohio,away,56,332922199,2013,8,regular
0,4,,,,1,102,0,3,8,29,6-11,0-2,481,224,16-24,9.3,257,53,4.8,6-44,0,0,0,34:44,,,,South Alabama,home,38,332920006,2013,8,regular
0,1,12,0,1,2,95,0,6,3,17,3-12,1-3,428,181,14-26,7.0,247,33,7.5,7-54,0,0,0,25:16,,,,Kent State,away,21,332920006,2013,8,regular
1,2,2,0,1,3,26,0,2,8,25,9-17,0-1,483,324,25-38,8.5,159,43,3.7,6-40,2,1,1,32:56,0,0,1,Ball State,away,38,332922711,2013,8,regular
1,0,38,0,2,1,64,0,6,5,15,3-14,1-3,368,204,19-34,6.0,164,26,6.3,12-101,2,1,1,27:04,0,0,1,Western Michigan,home,17,332922711,2013,8,regular
1,4,10,0,3,1,27,0,1,8,28,9-15,0-1,592,155,20-30,5.2,437,53,8.2,4-35,1,0,1,32:36,3,0,1,Northern Illinois,away,38,332922117,2013,8,regular
0,0,,,,2,42,0,2,5,17,3-11,0-1,346,271,16-32,8.5,75,30,2.5,4-24,2,1,1,27:24,1,0,1,Central Michigan,home,17,332922117,2013,8,regular
0,1,45,0,1,1,68,0,5,2,26,5-15,3-5,326,203,22-45,4.5,123,41,3.0,7-96,4,2,2,24:15,29,0,1,Clemson,home,14,332920228,2013,8,regular
2,2,24,0,1,3,73,0,2,15,29,8-12,0-0,565,444,22-35,12.7,121,38,3.2,12-104,1,0,1,35:05,27,0,2,Florida State,away,51,332920228,2013,8,regular
0,0,3,0,1,2,68,0,3,11,23,5-15,0-0,500,395,32-43,9.2,105,36,2.9,7-44,2,0,2,30:45,21,0,4,North Carolina,home,23,332900153,2013,8,regular
0,2,0,0,1,0,103,0,4,9,23,8-18,0-0,556,322,19-35,9.2,234,45,5.2,4-30,4,0,4,28:36,0,0,2,Miami,away,27,332900153,2013,8,regular
0,0,44,0,2,0,143,0,6,,10,3-12,0-0,208,133,13-29,4.6,75,26,2.9,9-91,3,1,2,21:33,0,0,1,Syracuse,away,0,332920059,2013,8,regular
1,7,68,0,6,1,34,0,1,8,26,5-8,0-0,482,88,3-5,17.6,394,67,5.9,0-0,1,0,1,37:32,0,0,2,Georgia Tech,home,56,332920059,2013,8,regular
0,1,,,,3,40,0,1,9,22,4-16,4-4,472,292,22-40,7.3,180,44,4.1,8-70,1,0,1,28:27,16,0,1,Duke,away,35,332920258,2013,8,regular
0,2,-5,0,2,1,117,0,5,2,22,6-17,1-2,363,263,20-38,6.9,100,39,2.6,6-35,1,0,1,31:33,0,0,1,Virginia,home,22,332920258,2013,8,regular
1,1,,,,0,86,0,4,4,17,6-17,0-2,325,199,18-37,5.4,126,36,3.5,9-85,4,1,3,33:08,12,0,3,TCU,away,10,332920197,2013,8,regular
1,2,124,1,2,0,94,0,3,6,20,7-18,0-1,415,320,20-44,7.3,95,35,2.7,9-70,4,1,3,26:52,43,0,3,Oklahoma State,home,24,332920197,2013,8,regular
0,0,38,0,1,1,182,0,10,1,9,4-16,1-2,174,133,15-27,4.9,41,33,1.2,5-45,3,1,2,28:51,,,,Iowa State,away,7,332920239,2013,8,regular
1,5,55,1,2,2,97,1,1,17,32,10-18,2-3,714,423,29-39,10.8,291,53,5.5,6-35,0,0,0,30:44,17,0,2,Baylor,home,71,332920239,2013,8,regular
1,2,12,0,1,1,70,0,3,1,12,2-11,0-1,201,16,5-13,1.2,185,39,4.7,6-65,0,0,0,26:17,0,0,1,Kansas,home,19,332922305,2013,8,regular
0,1,15,0,3,3,40,0,2,6,22,7-14,0-1,415,180,16-26,6.9,235,45,5.2,7-50,2,1,1,33:10,,,,Oklahoma,away,34,332922305,2013,8,regular
2,2,14,0,2,1,119,0,7,9,23,7-17,1-3,437,254,27-43,5.9,183,39,4.7,5-50,1,1,0,33:37,,,,West Virginia,home,27,332920277,2013,8,regular
1,2,9,0,2,2,126,0,6,13,29,9-15,0-0,573,462,36-50,9.2,111,31,3.6,7-80,2,2,0,25:21,,,,Texas Tech,away,37,332920277,2013,8,regular
0,1,,,,2,109,0,5,6,25,5-15,1-3,405,312,31-53,5.9,93,20,4.7,14-109,1,0,1,30:40,,,,Old Dominion,away,24,332920221,2013,8,regular
0,4,56,0,1,1,53,0,2,5,18,4-10,0-1,370,104,11-18,5.8,266,45,5.9,10-112,0,0,0,29:20,20,0,1,Pittsburgh,home,35,332920221,2013,8,regular
0,1,,,,0,111,0,7,4,17,3-15,2-3,300,140,11-20,7.0,160,43,3.7,5-40,1,1,0,33:27,,,,New Mexico,home,10,332920167,2013,8,regular
1,4,102,1,5,1,26,0,1,9,25,7-13,1-2,492,155,16-24,6.5,337,42,8.0,5-43,0,0,0,26:33,,,,Utah State,away,45,332920167,2013,8,regular
0,2,4,0,1,0,21,0,1,5,27,5-14,1-2,373,208,22-30,6.9,165,52,3.2,5-25,0,0,0,37:23,0,0,1,Nevada,away,17,332920068,2013,8,regular
0,5,9,0,1,0,83,0,4,4,25,8-12,0-0,557,150,18-21,7.1,407,46,8.8,3-25,1,0,1,22:37,,,,Boise State,home,34,332920068,2013,8,regular
0,2,,,,1,89,0,5,2,17,7-17,0-1,416,251,22-37,6.8,165,34,4.9,3-35,3,1,2,24:33,0,0,1,Wyoming,home,22,332922751,2013,8,regular
1,4,38,0,3,3,13,0,1,10,26,8-14,1-1,509,219,18-23,9.5,290,54,5.4,6-46,1,0,1,35:27,28,0,2,Colorado State,away,52,332922751,2013,8,regular
0,1,,,,1,158,0,7,2,17,5-15,1-4,294,161,27-42,3.8,133,25,5.3,4-38,0,0,0,26:13,27,0,1,UNLV,away,14,332920278,2013,8,regular
0,1,3,0,2,4,39,0,2,8,33,11-16,1-2,641,435,35-51,8.5,206,39,5.3,4-40,1,0,1,33:47,,,,Fresno State,home,38,332920278,2013,8,regular
3,0,10,0,2,4,159,0,7,8,35,5-15,2-3,559,557,58-89,6.3,2,12,0.2,4-35,5,1,4,35:39,,,,Washington State,away,38,332922483,2013,8,regular
1,6,8,0,1,2,142,0,6,8,32,3-10,1-2,719,336,24-33,10.2,383,44,8.7,9-75,3,3,0,24:21,73,1,4,Oregon,home,62,332922483,2013,8,regular
0,0,-4,0,3,1,53,0,3,4,16,5-15,0-0,266,192,24-39,4.9,74,27,2.7,7-43,2,0,2,22:49,0,0,1,UCLA,away,10,332920024,2013,8,regular
0,2,1,0,3,1,37,0,2,6,23,9-17,0-0,419,227,18-25,9.1,192,50,3.8,6-65,1,0,1,37:11,25,0,2,Stanford,home,24,332920024,2013,8,regular
1,4,64,0,8,2,73,0,3,17,31,7-17,0-0,585,271,26-42,6.5,314,51,6.2,4-30,2,1,1,39:46,,,,Arizona State,home,53,332920009,2013,8,regular
1,1,1,0,3,2,160,0,7,6,12,4-17,0-0,212,217,16-40,5.4,-5,25,-0.2,8-54,1,1,0,29:52,0,0,1,Washington,away,24,332920009,2013,8,regular
2,3,-1,0,1,4,53,0,2,7,31,5-11,2-2,570,496,36-46,10.8,74,28,2.6,8-80,2,2,0,33:28,0,0,2,Oregon State,away,49,332920025,2013,8,regular
2,0,-1,0,2,2,191,0,8,5,19,7-17,1-3,366,291,32-47,6.2,75,30,2.5,8-100,4,2,2,26:32,,,,California,home,17,332920025,2013,8,regular
0,3,13,0,6,1,35,0,2,3,26,12-20,0-3,468,168,18-30,5.6,300,58,5.2,3-31,2,2,0,32:31,14,1,2,Arizona,home,35,332920012,2013,8,regular
2,1,18,0,5,2,38,0,2,6,16,5-18,1-2,329,157,15-32,4.9,172,42,4.1,5-60,2,0,2,30:43,,,,Utah,away,24,332920012,2013,8,regular
0,0,,,,1,29,0,2,4,11,5-16,1-1,196,48,7-14,3.4,148,45,3.3,6-33,2,1,1,36:47,,,,Charleston Southern,away,10,332920038,2013,8,regular
1,5,4,0,2,1,52,0,2,5,19,5-10,1-1,416,198,15-21,9.4,218,31,7.0,2-25,0,0,0,23:07,4,0,1,Colorado,home,43,332920038,2013,8,regular
0,1,17,0,2,0,29,0,1,7,20,7-18,0-1,404,367,37-55,6.7,37,23,1.6,5-50,3,1,2,27:09,3,0,1,Louisiana Tech,home,13,332922348,2013,8,regular
1,2,-4,0,1,1,66,0,4,4,20,6-13,0-1,386,221,16-24,9.2,165,44,3.8,4-44,1,0,1,32:51,66,1,2,North Texas,away,28,332922348,2013,8,regular
0,1,14,0,1,1,54,0,3,5,20,4-15,2-3,368,208,20-36,5.8,160,35,4.6,10-84,1,0,1,30:52,0,0,1,Georgia State,away,17,332920326,2013,8,regular
0,3,,,,0,53,0,3,6,15,5-11,0-1,343,47,5-12,3.9,296,42,7.0,3-35,1,0,1,28:26,27,0,1,Texas State,home,24,332920326,2013,8,regular
0,0,,,,2,14,0,1,7,18,7-14,0-0,338,203,20-27,7.5,135,38,3.6,7-45,1,1,0,34:06,0,0,1,Pittsburgh,away,21,332992426,2013,9,regular
1,2,2,0,2,1,46,0,3,6,20,6-12,1-1,325,105,8-18,5.8,220,47,4.7,4-27,1,0,1,25:54,,,,Navy,home,24,332992426,2013,9,regular
2,3,-2,0,1,1,46,0,3,16,30,8-17,0-1,540,304,28-41,7.4,236,57,4.1,4-30,3,2,1,32:57,53,0,2,Clemson,away,40,332990120,2013,9,regular
2,0,,,,3,55,0,4,9,19,5-16,0-1,369,287,20-46,6.2,82,25,3.3,10-59,4,2,2,26:27,15,0,1,Maryland,home,27,332990120,2013,9,regular
2,6,0,0,1,2,78,0,3,7,30,11-17,2-2,529,300,18-27,11.1,229,62,3.7,2-10,4,2,2,41:51,49,0,3,North Texas,away,55,332992572,2013,9,regular
2,1,,,,1,139,0,6,2,10,2-11,0-0,249,210,12-31,6.8,39,21,1.9,4-40,5,2,3,18:03,4,0,2,Southern Mississippi,home,14,332992572,2013,9,regular
1,4,,,,2,96,0,4,10,26,8-11,0-0,523,275,18-25,11.0,248,42,5.9,3-30,0,0,0,31:44,13,0,2,UT San Antonio,home,52,332992636,2013,9,regular
0,2,,,,2,76,0,5,7,29,11-15,0-1,506,317,23-43,7.4,189,34,5.6,5-36,3,1,2,28:25,,,,UAB,away,31,332992636,2013,9,regular
1,0,5,0,1,2,43,0,2,2,17,6-16,1-1,301,164,17-29,5.7,137,41,3.3,6-45,2,0,2,32:08,0,0,3,Tulane,home,14,332992655,2013,9,regular
0,1,16,0,4,0,11,0,1,1,19,4-15,2-3,344,139,13-30,4.6,205,46,4.5,8-94,4,1,3,27:43,64,0,2,Tulsa,away,7,332992655,2013,9,regular
2,3,,,,1,73,0,5,6,18,6-13,1-1,397,306,20-33,9.3,91,30,3.0,10-104,1,0,1,22:56,,,,Troy,away,32,332990098,2013,9,regular
0,2,0,0,1,0,40,0,2,14,29,7-16,2-3,532,399,31-48,8.3,133,41,3.2,5-37,2,2,0,36:19,0,0,1,Western Kentucky,home,26,332990098,2013,9,regular
1,6,,,,3,49,0,1,9,32,7-10,0-0,686,278,20-26,10.7,408,51,8.0,6-49,0,0,0,33:10,0,0,2,Ohio State,home,63,332990194,2013,9,regular
0,0,0,0,1,2,71,0,5,2,20,8-16,0-1,357,237,19-34,7.0,120,40,3.0,2-10,3,1,2,26:11,,,,Penn State,away,14,332990194,2013,9,regular
1,3,8,0,1,3,3,0,1,6,29,14-16,0-0,477,208,15-16,13.0,269,55,4.9,5-34,1,1,0,39:06,0,0,1,Michigan State,away,42,332990356,2013,9,regular
1,0,,,,0,118,0,6,3,8,3-10,0-1,128,103,13-21,4.9,25,21,1.2,7-66,2,1,1,20:54,,,,Illinois,home,3,332990356,2013,9,regular
1,3,9,0,2,1,15,0,1,10,23,5-13,1-1,430,159,8-17,9.4,271,54,5.0,3-35,0,0,0,35:37,8,0,1,Minnesota,home,34,332990135,2013,9,regular
0,1,17,0,3,1,133,0,6,11,17,4-12,0-0,328,139,16-30,4.6,189,30,6.3,3-21,2,1,1,24:23,,,,Nebraska,away,23,332990135,2013,9,regular
0,0,,,,1,51,0,2,4,19,8-14,0-1,329,104,11-14,7.4,225,52,4.3,5-55,2,2,0,30:13,7,0,1,Northwestern,away,10,332992294,2013,9,regular
2,1,10,0,1,1,29,0,2,5,19,6-14,1-2,305,169,19-27,6.3,136,41,3.3,2-10,1,0,1,29:47,,,,Iowa,home,17,332992294,2013,9,regular
0,0,36,0,1,4,101,0,4,7,21,7-17,3-5,393,275,23-37,7.4,118,35,3.4,10-83,0,0,0,33:05,,,,Western Michigan,away,31,332990113,2013,9,regular
0,2,29,0,2,1,143,1,6,6,16,7-16,2-4,332,220,16-25,8.8,112,42,2.7,2-15,0,0,0,26:55,,,,UMass,home,30,332990113,2013,9,regular
1,1,0,0,1,1,101,0,6,5,15,2-12,1-3,233,142,14-32,4.4,91,30,3.0,5-55,4,2,2,23:12,7,0,1,Connecticut,away,17,332992116,2013,9,regular
2,3,59,0,4,5,72,0,3,14,24,8-13,0-1,527,351,26-35,10.0,176,38,4.6,8-72,2,1,1,36:14,0,0,2,UCF,home,62,332992116,2013,9,regular
0,0,0,0,1,0,128,0,5,3,8,1-9,0-0,133,95,8-19,5.0,38,20,1.9,2-25,2,1,1,18:14,,,,South Florida,home,3,332990058,2013,9,regular
1,0,,,,3,20,0,1,10,26,8-13,0-0,485,353,26-30,11.8,132,40,3.3,9-100,0,0,0,41:43,70,1,1,Louisville,away,34,332990058,2013,9,regular
0,2,8,0,1,0,,,,2,22,8-15,2-2,420,216,18-31,7.0,204,41,5.0,4-38,6,1,5,31:26,,,,Rutgers,home,14,332990164,2013,9,regular
1,2,,,,5,28,0,2,7,26,7-12,0-0,611,400,28-35,11.4,211,38,5.6,11-100,0,0,0,28:22,36,0,5,Houston,away,49,332990164,2013,9,regular
3,2,9,0,1,5,110,0,5,7,23,4-13,1-4,593,376,27-38,9.9,217,36,6.0,6-55,0,0,0,44:27,,,,Temple,away,49,332992567,2013,9,regular
0,4,9,0,1,4,186,0,7,11,34,8-13,0-0,728,538,37-53,10.2,190,29,6.6,9-75,3,3,0,29:13,,,,SMU,home,59,332992567,2013,9,regular
1,1,9,0,2,3,105,0,5,5,21,4-14,2-3,574,428,33-49,8.7,146,24,6.1,10-76,2,1,1,28:46,2,0,2,Abilene Christian,away,29,332990166,2013,9,regular
1,2,,,,2,85,0,4,10,26,7-13,0-0,469,245,24-31,7.9,224,45,5.0,7-79,3,1,2,30:46,0,0,1,New Mexico State,home,34,332990166,2013,9,regular
1,3,4,0,1,4,56,0,3,11,28,3-10,2-2,572,280,22-29,9.7,292,45,6.5,8-60,0,0,0,33:19,,,,Ole Miss,home,59,332990145,2013,9,regular
0,1,18,0,1,1,32,0,2,2,12,4-16,1-3,253,166,12-30,5.5,87,36,2.4,7-75,1,1,0,26:06,,,,Idaho,away,14,332990145,2013,9,regular
0,1,16,0,2,0,29,0,1,4,19,7-17,1-3,339,49,8-12,4.1,290,65,4.5,5-40,2,2,0,30:50,,,,Air Force,home,10,332992005,2013,9,regular
2,1,0,0,1,5,37,0,1,9,22,5-11,1-1,466,331,18-26,12.7,135,37,3.6,1-5,0,0,0,29:10,,,,Notre Dame,away,45,332992005,2013,9,regular
0,3,19,0,2,2,113,0,3,9,26,7-11,1-1,479,275,19-28,9.8,204,37,5.5,4-45,1,1,0,33:58,117,1,2,Alabama,home,45,332990333,2013,9,regular
1,1,,,,0,146,0,5,4,14,3-12,1-2,322,195,13-28,7.0,127,28,4.5,3-32,2,0,2,26:02,,,,Tennessee,away,10,332990333,2013,9,regular
2,2,,,,1,75,0,3,6,17,4-14,0-0,404,249,10-25,10.0,155,41,3.8,7-50,1,0,1,25:17,0,0,1,Missouri,home,24,332990142,2013,9,regular
0,0,-8,0,2,3,61,0,3,9,28,5-17,3-5,498,423,35-56,7.6,75,35,2.1,8-65,3,2,1,34:10,-3,0,1,South Carolina,away,27,332990142,2013,9,regular
0,1,-1,0,1,3,47,0,3,4,24,10-18,1-3,447,295,25-37,8.0,152,42,3.6,8-82,0,0,0,33:54,,,,Mississippi State,home,28,332970344,2013,9,regular
0,1,13,0,2,1,58,0,3,8,20,4-18,4-5,325,165,19-35,4.7,160,40,4.0,4-40,0,0,0,26:06,,,,Kentucky,away,22,332970344,2013,9,regular
0,2,20,0,1,5,18,0,1,8,28,7-11,2-3,558,376,33-46,8.2,182,32,5.7,7-35,5,4,1,27:41,48,1,3,Texas A&M,home,56,332990245,2013,9,regular
4,2,,,,1,61,0,5,6,19,3-14,2-4,329,234,17-32,7.3,95,44,2.2,1-5,3,0,3,45:11,32,0,1,Vanderbilt,away,24,332990245,2013,9,regular
0,1,,,,0,65,0,3,4,10,2-13,0-0,247,150,11-26,5.8,97,25,3.9,5-34,1,1,0,24:01,0,0,1,Florida Atlantic,away,10,332990002,2013,9,regular
1,4,70,0,7,2,72,0,3,9,27,5-11,1-2,628,206,12-18,11.4,422,59,7.2,6-55,1,0,1,35:15,,,,Auburn,home,45,332990002,2013,9,regular
1,0,0,0,1,0,41,0,2,10,13,4-16,1-1,198,106,17-29,3.7,92,35,2.6,3-18,1,0,1,35:18,78,1,2,Furman,away,16,332990099,2013,9,regular
0,4,22,0,6,3,40,0,3,6,26,5-7,0-0,672,340,17-26,13.1,332,36,9.2,7-75,3,1,2,37:28,0,0,1,LSU,home,48,332990099,2013,9,regular
0,2,13,0,4,3,9,0,2,11,25,7-15,1-1,535,306,22-33,9.3,229,42,5.5,6-54,1,1,0,31:24,7,0,1,Ohio,home,41,332990195,2013,9,regular
1,1,1,0,1,1,62,0,5,4,16,7-20,2-3,240,155,15-34,4.6,85,40,2.1,4-25,1,0,1,28:03,,,,Miami (OH),away,16,332990195,2013,9,regular
0,4,,,,2,94,0,4,5,22,7-13,0-1,491,285,20-31,9.2,206,39,5.3,6-65,0,0,0,34:08,67,0,2,Buffalo,away,41,332992309,2013,9,regular
0,2,10,0,2,1,66,0,6,3,19,3-11,0-1,363,260,20-32,8.1,103,30,3.4,8-50,2,0,2,25:52,,,,Kent State,home,21,332992309,2013,9,regular
1,1,,,,5,57,0,3,6,27,4-12,0-0,434,277,26-36,7.7,157,37,4.2,2-9,1,1,0,28:23,36,0,2,Ball State,away,42,332992006,2013,9,regular
1,2,0,0,1,1,116,0,5,6,22,6-16,0-1,437,211,17-35,6.0,226,44,5.1,8-57,3,1,2,30:38,,,,Akron,home,24,332992006,2013,9,regular
1,3,,,,0,57,0,2,5,19,9-15,1-3,343,208,17-26,8.0,135,36,3.8,5-34,0,0,0,28:17,,,,Bowling Green,home,25,332990189,2013,9,regular
0,1,,,,3,67,0,4,4,21,5-11,1-1,372,130,15-23,5.7,242,41,5.9,7-69,1,1,0,30:47,,,,Toledo,away,28,332990189,2013,9,regular
0,1,41,0,1,7,39,0,2,11,30,6-10,1-2,658,331,21-28,11.8,327,44,7.4,4-50,0,0,0,23:18,,,,Northern Illinois,home,59,332992459,2013,9,regular
0,1,,,,1,114,0,6,8,21,6-18,2-2,337,173,13-32,5.4,164,46,3.6,7-47,0,0,0,36:42,,,,Eastern Michigan,away,20,332992459,2013,9,regular
0,2,,,,0,44,0,3,5,16,6-18,1-2,316,128,17-33,3.9,188,42,4.5,2-13,3,1,2,30:35,0,0,2,NC State,away,17,332990052,2013,9,regular
1,4,42,0,5,3,79,0,3,7,30,3-8,1-1,566,342,20-34,10.1,224,34,6.6,3-30,2,0,2,28:48,4,0,2,Florida State,home,49,332990052,2013,9,regular
1,2,-2,0,2,3,20,0,2,4,21,8-16,0-0,392,282,22-29,9.7,110,44,2.5,4-50,0,0,0,30:24,,,,North Carolina,home,34,332990153,2013,9,regular
0,1,28,0,3,0,79,0,5,4,12,5-16,0-1,261,59,11-22,2.7,202,38,5.3,5-42,1,1,0,29:36,,,,Boston College,away,10,332990153,2013,9,regular
0,2,37,0,2,1,89,0,4,6,20,6-13,0-1,391,191,17-28,6.8,200,40,5.0,6-46,0,0,0,27:36,6,0,1,Miami,home,24,332992390,2013,9,regular
0,1,1,0,1,2,19,0,1,3,21,8-16,2-2,361,302,25-46,6.6,59,25,2.4,6-58,1,0,1,32:24,,,,Wake Forest,away,21,332992390,2013,9,regular
0,1,,,,0,49,0,3,7,13,0-11,1-1,198,107,7-26,4.1,91,28,3.3,6-26,4,0,4,20:33,28,0,4,Duke,away,13,332990259,2013,9,regular
0,1,3,0,2,0,41,0,2,4,19,4-18,4-6,387,214,21-38,5.6,173,46,3.8,6-67,4,0,4,39:18,3,0,4,Virginia Tech,home,10,332990259,2013,9,regular
3,1,,,,2,53,0,4,5,32,9-20,2-3,444,376,43-62,6.1,68,31,2.2,5-45,1,0,1,34:44,0,0,2,Virginia,home,25,332990258,2013,9,regular
0,5,,,,0,108,0,3,5,18,7-12,0-1,507,113,5-9,12.6,394,52,7.6,9-97,5,3,2,25:16,12,0,1,Georgia Tech,away,35,332990258,2013,9,regular
0,2,20,0,3,2,32,0,4,3,20,4-20,1-1,346,192,18-38,5.1,154,48,3.2,10-72,3,2,1,33:14,-6,0,1,Iowa State,home,27,332990066,2013,9,regular
2,5,15,0,3,1,47,0,2,10,20,3-12,0-1,420,78,10-27,2.9,342,47,7.3,7-41,1,0,1,26:12,31,1,1,Oklahoma State,away,58,332990066,2013,9,regular
2,1,3,0,1,0,68,0,4,6,18,4-15,0-2,367,264,19-41,6.4,103,29,3.6,3-25,3,2,1,24:28,,,,West Virginia,away,12,332992306,2013,9,regular
2,1,4,0,1,4,42,0,2,5,19,8-13,0-0,448,291,18-21,13.9,157,43,3.7,4-33,2,2,0,35:32,15,0,1,Kansas State,home,35,332992306,2013,9,regular
2,1,24,0,1,1,137,0,6,2,16,8-22,0-2,308,154,11-33,4.7,154,50,3.1,9-80,1,1,0,37:15,,,,Kansas,home,14,332992305,2013,9,regular
1,5,38,0,7,3,36,0,2,11,31,8-14,0-1,743,437,21-38,11.5,306,44,7.0,4-30,2,2,0,21:55,,,,Baylor,away,59,332992305,2013,9,regular
1,1,57,0,3,3,72,0,3,6,24,5-14,1-3,460,388,34-54,7.2,72,25,2.9,3-42,3,1,2,25:45,,,,Texas Tech,away,30,332990201,2013,9,regular
1,3,,,,2,68,0,3,8,25,7-14,1-1,526,249,14-22,11.3,277,50,5.5,6-40,1,1,0,34:15,3,0,2,Oklahoma,home,38,332990201,2013,9,regular
0,0,-3,0,2,1,156,0,6,1,12,4-16,0-0,246,201,17-39,5.2,45,24,1.9,8-86,3,2,1,26:01,20,0,2,TCU,home,7,332992628,2013,9,regular
2,2,-7,0,4,1,19,0,1,12,18,4-15,0-1,415,228,9-19,12.0,187,52,3.6,6-50,2,0,2,33:59,6,0,1,Texas,away,30,332992628,2013,9,regular
3,1,,,,3,41,0,2,13,28,7-19,1-1,568,339,27-41,8.3,229,50,4.6,7-55,0,0,0,32:35,9,0,1,BYU,home,37,332980252,2013,9,regular
0,1,46,0,4,1,53,0,2,8,23,8-18,2-5,499,285,29-46,6.2,214,44,4.9,5-39,4,3,1,27:25,,,,Boise State,away,20,332980252,2013,9,regular
1,1,29,0,5,2,161,0,5,8,24,2-17,2-4,418,386,31-57,6.8,32,29,1.1,7-50,4,2,2,26:34,11,0,1,Hawai'i,home,28,332990062,2013,9,regular
2,3,,,,1,114,0,5,5,20,7-18,0-0,408,177,15-26,6.8,231,49,4.7,12-115,2,1,1,33:26,0,0,2,Colorado State,away,35,332990062,2013,9,regular
1,2,8,0,2,5,91,0,4,5,28,5-14,2-2,642,482,27-37,13.0,160,44,3.6,2-25,1,1,0,35:58,0,0,1,San José State,home,51,332990023,2013,9,regular
1,3,1,0,1,3,41,0,4,8,24,9-16,1-1,599,267,22-34,7.9,332,43,7.7,3-22,2,1,1,24:02,,,,Wyoming,away,44,332990023,2013,9,regular
0,4,23,0,1,0,101,0,4,4,22,10-21,1-4,507,337,21-39,8.6,170,48,3.5,8-80,2,1,1,35:11,,,,San Diego State,home,28,332990021,2013,9,regular
1,2,,,,2,57,0,3,5,20,7-17,1-2,341,298,35-57,5.2,43,19,2.3,5-50,0,0,0,24:49,0,0,1,Fresno State,away,35,332990021,2013,9,regular
1,0,,,,2,48,0,2,10,18,2-15,1-3,487,357,24-40,8.9,130,36,3.6,13-105,2,1,1,26:24,,,,Nevada,home,22,332992440,2013,9,regular
1,1,5,0,3,3,56,0,2,3,29,5-15,1-1,484,335,29-42,8.0,149,42,3.5,3-35,1,1,0,33:36,5,0,1,UNLV,away,27,332992440,2013,9,regular
2,2,26,0,2,4,45,0,1,9,21,7-14,0-0,524,259,8-20,12.9,265,47,5.6,6-43,0,0,0,27:30,0,0,1,Rice,home,45,332990242,2013,9,regular
0,0,8,0,1,1,33,0,2,1,17,5-14,0-1,364,116,7-12,9.7,248,55,4.5,3-19,3,2,1,32:30,,,,UTEP,away,7,332990242,2013,9,regular
2,1,,,,1,134,0,6,2,15,9-18,0-1,283,64,13-19,3.4,219,52,4.2,5-59,2,0,2,32:10,,,,UCLA,away,14,332992483,2013,9,regular
0,5,8,0,2,1,18,0,1,6,30,7-12,1-2,555,230,21-28,8.2,325,53,6.1,5-50,2,2,0,27:50,43,0,2,Oregon,home,42,332992483,2013,9,regular
2,0,74,0,7,1,57,0,4,6,23,6-17,1-5,288,271,41-57,4.8,17,24,0.7,6-50,1,1,0,38:33,,,,Oregon State,home,12,332990204,2013,9,regular
1,3,21,0,1,0,50,0,3,2,13,2-9,0-0,273,88,8-18,4.9,185,33,5.6,5-43,2,2,0,21:27,,,,Stanford,away,20,332990204,2013,9,regular
