team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_ppa,d_success_rate,d_explosiveness,d_power_success,d_stuff_rate,d_standard_downs_rate,d_line_yards,d_open_field_yards,d_second_level_yards,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa
Air Force 2015,25.5,354.85714285714283,16.428571428571427,210.14285714285714,27.642857142857142,14.642857142857142,1.6428571428571428,144.71428571428572,34.5,1.4285714285714286,1.2857142857142858,0.365,0.5551724137931034,0.40780998389694045,0.5297157622739018,4.194616977225673,7.602067183462532,0.1726540012252137,0.357630979498861,1.5492063536048384,0.7169811320754716,0.2319819819819819,0.6150341685649203,2.463738738738739,2.0225225225225225,0.8400900900900901,0.3310810810810811,1.294127817643339,0.088433592004272,0.3627684964200477,1.9265681300932715,0.260023981292768
Air Force 2016,26.23076923076923,366.0,17.615384615384617,251.84615384615384,29.46153846153846,15.461538461538462,1.7692307692307692,114.15384615384616,33.53846153846154,1.5384615384615385,1.7692307692307692,0.43502824858757067,0.5323565323565324,0.3118957545187054,0.524804177545692,3.4036697247706424,8.548302872062663,0.1587697100392063,0.3660477453580902,1.5340937930016307,0.6739130434782609,0.2295081967213114,0.6180371352785146,2.2956284153005466,1.2185792349726776,0.7459016393442623,0.3442622950819672,1.096684819883312,0.0394524086340466,0.3736842105263158,2.0239133035580625,0.2827391298726122
Air Force 2017,32.416666666666664,393.9166666666667,17.666666666666668,171.08333333333334,20.25,11.25,1.3333333333333333,222.83333333333334,37.583333333333336,2.5833333333333335,0.8333333333333334,0.4225352112676056,0.6498559077809798,0.565686481912418,0.5555555555555556,5.929046563192904,8.448559670781894,0.2476605763314224,0.4220963172804532,1.3745919304656973,0.7954545454545454,0.1954545454545454,0.6742209631728046,2.9888636363636363,2.331818181818182,1.084090909090909,0.4227272727272727,1.2509471025001178,0.234671194446976,0.3864541832669322,1.8746001349963608,0.3046893235625734
Air Force 2018,25.75,360.9166666666667,17.416666666666668,244.0,27.166666666666668,16.666666666666668,1.9166666666666667,116.91666666666667,33.833333333333336,1.4166666666666667,1.1666666666666667,0.4183006535947712,0.5546448087431695,0.323943661971831,0.6134969325153374,3.455665024630542,8.98159509202454,0.184819952877025,0.3977900552486187,1.4435714431663933,0.6585365853658537,0.2036553524804177,0.643646408839779,2.466057441253264,1.1618798955613576,0.8302872062663186,0.3420365535248041,1.0889627618028703,0.0453614090471922,0.4534534534534534,1.8237398154439477,0.3676389204069265
Air Force 2019,19.846153846153847,319.3076923076923,16.53846153846154,218.76923076923077,29.0,18.307692307692307,1.6153846153846154,100.53846153846153,28.846153846153847,0.8461538461538461,1.2307692307692308,0.40506329113924056,0.49867021276595747,0.31486388821970607,0.6312997347480106,3.485333333333333,7.543766578249337,0.1245423085824135,0.4071618037135278,1.2147109189632566,0.7209302325581395,0.1542857142857142,0.6618037135278515,2.8697142857142857,0.6771428571428572,0.8371428571428572,0.3742857142857143,0.8557769654415395,0.0202234029873595,0.4242424242424242,1.5560282410748592,0.2207827890839954
Air Force 2021,19.76923076923077,296.61538461538464,15.23076923076923,194.30769230769232,26.23076923076923,14.692307692307692,1.2760661781488638,102.3076923076923,30.53846153846154,1.3846153846153846,1.2307692307692308,0.40350877192982454,0.537940379403794,0.3449170124481327,0.5601173020527859,3.3501259445843825,7.407624633431086,0.1780302638968385,0.376311844077961,1.4082204415602948,0.8235294117647058,0.1691842900302115,0.6251874062968515,2.900604229607251,1.2054380664652569,0.9697885196374624,0.3716012084592145,1.1896113790721856,0.170015376154272,0.3855421686746988,1.618290087544962,0.2018317609233069
Air Force 2022,13.384615384615385,252.84615384615384,12.846153846153847,157.53846153846155,22.384615384615383,13.076923076923077,0.7692307692307693,95.3076923076923,28.153846153846153,0.7692307692307693,1.2307692307692308,0.2785714285714285,0.5570776255707763,0.37693945847277155,0.584192439862543,3.3852459016393444,7.037800687285224,0.1230156433224521,0.4023769100169779,1.1873040310433702,0.6285714285714286,0.1381578947368421,0.6757215619694398,3.110526315789474,0.8026315789473685,0.9703947368421052,0.3947368421052631,0.9694360218959958,0.0970445980650471,0.4254545454545455,1.410758399399652,0.2556815872853539
Air Force 2023,18.153846153846153,278.38461538461536,14.692307692307692,186.84615384615384,26.923076923076923,16.615384615384617,1.3846153846153846,91.53846153846153,29.76923076923077,0.8461538461538461,1.0,0.35185185185185186,0.5251017639077341,0.3288201160541586,0.6171428571428572,3.0749354005167957,6.9399999999999995,0.1246521248591466,0.4019337016574585,1.1933819168449198,0.78,0.1818181818181818,0.6685082872928176,2.7107954545454547,0.8153409090909091,0.7926136363636364,0.3806818181818182,0.9112054226681806,0.0608839843473245,0.4254742547425474,1.434220453276022,0.2088837744294861
Akron 2005,24.46153846153846,339.84615384615387,17.23076923076923,194.15384615384616,28.076923076923077,16.46153846153846,1.3846153846153846,159.0,40.61538461538461,1.4615384615384615,1.2307692307692308,0.3333333333333333,0.5912653975363942,0.4678587596197374,0.5863013698630136,3.9147727272727275,6.915068493150685,0.0148108673388609,0.3623853211009174,0.9794846785968075,0.6470588235294118,0.2412371134020618,0.6639908256880734,2.500618556701031,1.109278350515464,0.9917525773195875,0.3855670103092783,0.8371325253661037,-0.0098797572857419,0.3083109919571045,1.3515296537782695,0.05404636084301
Akron 2006,22.583333333333332,322.4166666666667,17.916666666666668,193.58333333333334,28.0,15.5,1.0833333333333333,136.25,40.416666666666664,1.5,1.8333333333333333,0.358695652173913,0.5907429963459196,0.42258981649004906,0.5535714285714286,3.3711340206185567,6.913690476190476,-0.0235634475525596,0.3569651741293532,0.9973982632887168,0.5555555555555556,0.2645739910313901,0.6455223880597015,2.4417040358744395,0.6345291479820628,0.8878923766816144,0.3408071748878923,0.7570237093432338,-0.1234018385041515,0.3573487031700288,1.408496305787338,0.1140059144511049
Akron 2007,29.166666666666668,408.6666666666667,21.75,234.58333333333334,32.75,20.083333333333332,2.0,183.75,41.0,1.25,2.0,0.4124293785310734,0.5559322033898305,0.44963295269168024,0.6132315521628499,4.4817073170731705,7.1628498727735375,0.0050497324705775,0.4235588972431077,0.9014956667944928,0.6346153846153846,0.2432432432432432,0.6691729323308271,2.668796068796069,1.343980343980344,1.095823095823096,0.4103194103194103,0.7589492033772915,-0.0306074059065955,0.4155495978552279,1.1720643091958751,0.0639116552809481
Akron 2008,31.25,397.5833333333333,22.416666666666668,215.16666666666666,29.666666666666668,18.833333333333332,2.1666666666666665,187.16666666666666,42.0,1.6666666666666667,2.1666666666666665,0.44999999999999996,0.5860465116279069,0.4707608467826451,0.6348314606741572,4.4563492063492065,7.252808988764044,0.0887712505213476,0.4516129032258064,0.8507241185912378,0.7924528301886793,0.1850899742930591,0.7096774193548387,2.9997429305912595,0.9408740359897172,1.1336760925449871,0.4370179948586118,0.7512069288295563,0.0536035511439982,0.45,1.0830374738387962,0.151194198293226
Akron 2009,28.75,367.6666666666667,19.75,201.16666666666666,29.333333333333332,17.833333333333332,1.5833333333333333,171.91666666666666,40.083333333333336,1.9166666666666667,1.5833333333333333,0.4913294797687861,0.5774309723889556,0.4675883952855847,0.6079545454545454,4.288981288981288,6.857954545454545,0.0652232319240411,0.4362880886426593,0.8910777890764188,0.6666666666666666,0.2186732186732186,0.703601108033241,2.6764127764127763,1.2088452088452089,1.0073710073710074,0.4152334152334152,0.7048842815118321,-0.0281868271830495,0.4512987012987013,1.1873511027096473,0.2014316733952194
Akron 2010,35.083333333333336,428.1666666666667,21.083333333333332,275.5833333333333,29.75,18.833333333333332,2.4166666666666665,164.08333333333334,38.083333333333336,1.5,1.3333333333333333,0.4319526627218935,0.5614250614250614,0.3832230439859868,0.6330532212885154,4.308533916849015,9.26330532212885,0.082537565397931,0.4163473818646232,0.9536515361207764,0.6382978723404256,0.1976190476190476,0.6819923371647509,2.841190476190476,0.7904761904761904,0.9738095238095238,0.3714285714285714,0.6887228798228207,-0.057346562495491,0.4405797101449275,1.3729109210761423,0.2723052128557881
Akron 2011,38.5,427.1666666666667,21.916666666666668,213.16666666666666,25.5,16.083333333333332,1.9166666666666667,219.58333333333334,44.583333333333336,2.75,1.0833333333333333,0.43949044585987257,0.6361474435196195,0.5140460397971127,0.630718954248366,4.925233644859813,8.359477124183007,0.0870067607207304,0.47289972899729,0.7969757799030368,0.6615384615384615,0.1640449438202247,0.7344173441734417,3.168988764044944,1.2674157303370788,1.051685393258427,0.4539325842696629,0.7028468605817403,0.0609749328558611,0.4765342960288808,1.0797236526133536,0.1640415351461583
