season,team,conference,stat_name,stat_value
2020,Temple,American Athletic,passingTDs,11
2020,Central Michigan,Mid-American,puntReturns,9
2020,South Carolina,SEC,thirdDownConversions,50
2020,Ball State,Mid-American,puntReturnTDs,0
2020,Wisconsin,Big Ten,passCompletions,124
2020,Duke,ACC,puntReturnTDs,1
2020,UCLA,Pac-12,totalYards,3185
2020,Pittsburgh,ACC,rushingYards,1343
2020,Marshall,Conference USA,rushingAttempts,387
2020,UT San Antonio,Conference USA,possessionTime,21272
2020,Nebraska,Big Ten,passAttempts,228
2020,North Texas,Conference USA,penalties,68
2020,Arkansas State,Sun Belt,passCompletions,276
2020,Indiana,Big Ten,rushingYards,875
2020,Boston College,ACC,interceptions,8
2020,Arkansas State,Sun Belt,games,11
2020,Colorado State,Mountain West,games,4
2020,Tennessee,SEC,netPassingYards,2047
2020,Kentucky,SEC,possessionTime,20460
2020,Wyoming,Mountain West,fumblesRecovered,6
2020,Middle Tennessee,Conference USA,rushingTDs,11
2020,San José State,Mountain West,kickReturnYards,591
2020,USC,Pac-12,passCompletions,178
2020,San José State,Mountain West,possessionTime,14141
2020,Florida State,ACC,rushingYards,1789
2020,Georgia Southern,Sun Belt,turnovers,17
2020,Texas State,Sun Belt,sacks,12
2020,Kentucky,SEC,fumblesRecovered,6
2020,USC,Pac-12,interceptions,7
2020,UMass,FBS Independents,firstDowns,42
2020,Florida International,Conference USA,puntReturnTDs,0
2020,Florida International,Conference USA,penalties,30
2020,Buffalo,Mid-American,totalYards,3349
2020,Army,FBS Independents,sacks,18
2020,UCF,American Athletic,thirdDownConversions,78
2020,Tulane,American Athletic,firstDowns,258
2020,Iowa,Big Ten,tacklesForLoss,51
2020,Minnesota,Big Ten,fourthDownConversions,7
2020,Texas State,Sun Belt,thirdDownConversions,50
2020,Louisville,ACC,kickReturnYards,661
2020,NC State,ACC,interceptionYards,67
2020,Middle Tennessee,Conference USA,kickReturnTDs,0
2020,Louisiana Monroe,Sun Belt,turnovers,18
2020,Army,FBS Independents,puntReturnYards,157
2020,North Texas,Conference USA,netPassingYards,2830
2020,Colorado State,Mountain West,sacks,16
2020,Texas,Big 12,rushingYards,1954
2020,UMass,FBS Independents,tacklesForLoss,31
2020,Arkansas,SEC,possessionTime,15171
2020,San Diego State,Mountain West,passesIntercepted,7
2020,Florida,SEC,passesIntercepted,9
2020,California,Pac-12,netPassingYards,771
2020,Wyoming,Mountain West,fourthDowns,12
2020,Tulsa,American Athletic,rushingAttempts,355
2020,Tulane,American Athletic,tacklesForLoss,101
2020,Army,FBS Independents,rushingTDs,36
2020,Charlotte,Conference USA,tacklesForLoss,20
2020,Kent State,Mid-American,kickReturnTDs,0
2020,Cincinnati,American Athletic,turnovers,16
2020,Kansas,Big 12,fourthDowns,24
2020,Kansas,Big 12,passingTDs,7
2020,Clemson,ACC,totalYards,6030
2020,Central Michigan,Mid-American,games,6
2020,Louisville,ACC,interceptionTDs,0
2020,Miami (OH),Mid-American,rushingYards,381
2020,Notre Dame,FBS Independents,passAttempts,362
2020,Tulsa,American Athletic,interceptionTDs,2
2020,Oregon State,Pac-12,puntReturns,9
2020,Utah,Pac-12,totalYards,2050
2020,Kent State,Mid-American,fumblesRecovered,2
2020,UAB,Conference USA,thirdDownConversions,47
2020,Colorado,Pac-12,rushingYards,1274
2020,Nebraska,Big Ten,tacklesForLoss,53
2020,Louisiana Tech,Conference USA,passCompletions,221
2020,UCLA,Pac-12,interceptionYards,55
2020,Oregon,Pac-12,puntReturns,6
2020,Florida State,ACC,rushingTDs,19
2020,BYU,FBS Independents,tacklesForLoss,59
2020,Army,FBS Independents,fourthDownConversions,23
2020,Michigan,Big Ten,totalYards,2289
2020,Boston College,ACC,firstDowns,239
2020,Florida Atlantic,Conference USA,interceptions,6
2020,Kansas State,Big 12,fumblesLost,5
2020,North Texas,Conference USA,possessionTime,15007
2020,Temple,American Athletic,games,7
2020,Western Kentucky,Conference USA,games,12
2020,Mississippi State,SEC,thirdDownConversions,51
2020,Tennessee,SEC,passesIntercepted,5
2020,Purdue,Big Ten,turnovers,7
2020,Georgia Tech,ACC,interceptions,13
2020,North Carolina,ACC,interceptionTDs,0
2020,Western Kentucky,Conference USA,tacklesForLoss,74
2020,Colorado State,Mountain West,passAttempts,118
2020,Oklahoma,Big 12,thirdDowns,135
2020,Syracuse,ACC,turnovers,21
2020,Iowa,Big Ten,rushingTDs,18
2020,Vanderbilt,SEC,rushingTDs,4
2020,Louisiana Tech,Conference USA,rushingAttempts,342
2020,Ball State,Mid-American,interceptionYards,144
2020,TCU,Big 12,rushingTDs,23
2020,Wisconsin,Big Ten,thirdDowns,100
2020,Miami (OH),Mid-American,kickReturnYards,50
2020,South Florida,American Athletic,games,9
2020,Oregon,Pac-12,interceptionYards,91
2020,East Carolina,American Athletic,passCompletions,176
2020,Tulsa,American Athletic,fumblesRecovered,10
2020,Buffalo,Mid-American,fumblesRecovered,4
2020,San Diego State,Mountain West,totalYards,2790
2020,Houston,American Athletic,interceptions,10
2020,Northern Illinois,Mid-American,totalYards,2181
2020,Illinois,Big Ten,netPassingYards,1223
2020,Washington,Pac-12,passCompletions,68
2020,Buffalo,Mid-American,fourthDownConversions,7
2020,Boston College,ACC,netPassingYards,3126
2020,Buffalo,Mid-American,thirdDownConversions,39
2020,Iowa State,Big 12,thirdDownConversions,73
2020,Iowa,Big Ten,puntReturns,23
2020,Maryland,Big Ten,penaltyYards,395
2020,Southern Mississippi,Conference USA,kickReturnYards,678
2020,Duke,ACC,fumblesRecovered,11
2020,LSU,SEC,fumblesRecovered,9
2020,Appalachian State,Sun Belt,passAttempts,300
2020,Utah State,Mountain West,kickReturnYards,564
2020,Oklahoma,Big 12,fourthDownConversions,8
2020,Washington State,Pac-12,rushingYards,517
2020,Auburn,SEC,totalYards,4210
2020,Southern Mississippi,Conference USA,turnovers,16
2020,North Texas,Conference USA,passAttempts,336
2020,Cincinnati,American Athletic,fourthDowns,15
2020,UMass,FBS Independents,puntReturnYards,55
2020,Eastern Michigan,Mid-American,passesIntercepted,3
2020,Tulane,American Athletic,puntReturnYards,253
2020,Tulsa,American Athletic,firstDowns,199
2020,Alabama,SEC,thirdDowns,145
2020,Nevada,Mountain West,rushingYards,1091
2020,Louisville,ACC,turnovers,24
2020,Florida,SEC,passAttempts,473
2020,Oklahoma,Big 12,puntReturnYards,198
2020,Arizona State,Pac-12,puntReturnTDs,0
2020,Ohio,Mid-American,totalYards,1096
2020,Nevada,Mountain West,penaltyYards,625
2020,North Texas,Conference USA,interceptions,9
2020,Louisiana,Sun Belt,fourthDownConversions,11
2020,Louisiana Tech,Conference USA,fumblesLost,2
2020,Syracuse,ACC,interceptionTDs,2
2020,Troy,Sun Belt,passAttempts,456
2020,Indiana,Big Ten,rushingAttempts,274
2020,Central Michigan,Mid-American,puntReturnYards,30
2020,Miami,ACC,firstDowns,250
2020,Appalachian State,Sun Belt,thirdDownConversions,83
2020,Nevada,Mountain West,puntReturnTDs,0
2020,Charlotte,Conference USA,sacks,5
2020,Memphis,American Athletic,thirdDowns,172
2020,Arkansas State,Sun Belt,thirdDownConversions,69
2020,South Alabama,Sun Belt,fumblesRecovered,6
2020,Colorado State,Mountain West,fourthDownConversions,3
2020,Kansas,Big 12,penaltyYards,418
2020,Louisiana Tech,Conference USA,netPassingYards,2166
2020,Louisiana,Sun Belt,games,11
2020,Oregon,Pac-12,possessionTime,10938
2020,Maryland,Big Ten,interceptionTDs,0
2020,Wake Forest,ACC,games,9
2020,Clemson,ACC,netPassingYards,4182
2020,Texas A&M,SEC,passCompletions,189
2020,Hawai'i,Mountain West,interceptionTDs,0
2020,Air Force,Mountain West,interceptions,3
2020,SMU,American Athletic,fumblesRecovered,9
2020,BYU,FBS Independents,totalYards,6268
2020,Minnesota,Big Ten,passAttempts,184
2020,NC State,ACC,penaltyYards,891
2020,Pittsburgh,ACC,penalties,86
2020,Louisiana Tech,Conference USA,puntReturns,9
2020,Oregon State,Pac-12,penaltyYards,387
2020,Fresno State,Mountain West,sacks,24
2020,Eastern Michigan,Mid-American,passAttempts,199
2020,Coastal Carolina,Sun Belt,fourthDownConversions,13
2020,UTEP,Conference USA,netPassingYards,1674
2020,Eastern Michigan,Mid-American,passCompletions,126
2020,Kentucky,SEC,puntReturns,6
2020,Middle Tennessee,Conference USA,firstDowns,180
2020,Michigan,Big Ten,netPassingYards,1502
2020,California,Pac-12,penalties,17
2020,Temple,American Athletic,passesIntercepted,3
2020,Charlotte,Conference USA,kickReturns,20
2020,Penn State,Big Ten,totalYards,3867
2020,West Virginia,Big 12,fourthDowns,22
2020,Northern Illinois,Mid-American,interceptionYards,8
2020,Oregon,Pac-12,kickReturns,22
2020,Nevada,Mountain West,sacks,23
2020,Indiana,Big Ten,kickReturns,6
2020,Iowa,Big Ten,puntReturnTDs,1
2020,SMU,American Athletic,fourthDowns,17
2020,UCF,American Athletic,interceptionYards,56
2020,Arizona State,Pac-12,interceptions,1
2020,Ohio State,Big Ten,firstDowns,200
2020,Louisiana Monroe,Sun Belt,thirdDowns,133
2020,Pittsburgh,ACC,sacks,45
2020,Colorado,Pac-12,rushingTDs,15
2020,Illinois,Big Ten,fumblesLost,5
2020,Marshall,Conference USA,turnovers,12
2020,UCF,American Athletic,passingTDs,32
2020,Texas State,Sun Belt,passAttempts,404
2020,Ball State,Mid-American,rushingYards,1424
2020,Syracuse,ACC,interceptions,12
2020,Purdue,Big Ten,fourthDowns,11
2020,Georgia State,Sun Belt,fumblesLost,10
2020,Auburn,SEC,kickReturnYards,497
2020,Temple,American Athletic,rushingAttempts,283
2020,Arkansas,SEC,kickReturnYards,157
2020,Cincinnati,American Athletic,passCompletions,197
2020,Appalachian State,Sun Belt,interceptionTDs,2
2020,Minnesota,Big Ten,kickReturns,14
2020,Akron,Mid-American,fourthDownConversions,4
2020,Arizona State,Pac-12,kickReturnYards,301
2020,USC,Pac-12,puntReturns,10
2020,BYU,FBS Independents,thirdDowns,132
2020,Penn State,Big Ten,interceptionTDs,0
2020,Purdue,Big Ten,interceptionYards,21
2020,Utah State,Mountain West,penalties,32
2020,Kentucky,SEC,passesIntercepted,16
2020,Liberty,FBS Independents,fumblesLost,9
2020,Kentucky,SEC,rushingAttempts,438
2020,Texas,Big 12,firstDowns,224
2020,Fresno State,Mountain West,fourthDownConversions,8
2020,West Virginia,Big 12,kickReturnYards,460
2020,Vanderbilt,SEC,rushingAttempts,330
2020,Boise State,Mountain West,puntReturnYards,296
2020,San José State,Mountain West,interceptionTDs,0
2020,Michigan,Big Ten,possessionTime,9185
2020,Wyoming,Mountain West,passesIntercepted,4
2020,Purdue,Big Ten,passesIntercepted,3
2020,North Carolina,ACC,rushingYards,2830
2020,North Carolina,ACC,fumblesLost,5
2020,Miami,ACC,interceptionYards,11
2020,Notre Dame,FBS Independents,possessionTime,24357
2020,Tennessee,SEC,kickReturnTDs,0
2020,Memphis,American Athletic,possessionTime,19116
2020,Bowling Green,Mid-American,thirdDownConversions,17
2020,USC,Pac-12,possessionTime,10887
2020,South Alabama,Sun Belt,fumblesLost,9
2020,Illinois,Big Ten,rushingYards,1559
2020,Maryland,Big Ten,passAttempts,157
2020,East Carolina,American Athletic,totalYards,3633
2020,New Mexico,Mountain West,fourthDownConversions,2
2020,Oklahoma State,Big 12,firstDowns,261
2020,Illinois,Big Ten,fourthDowns,15
2020,Michigan,Big Ten,puntReturns,7
2020,UCLA,Pac-12,passCompletions,130
2020,Miami (OH),Mid-American,penaltyYards,182
2020,Ball State,Mid-American,passAttempts,251
2020,Texas Tech,Big 12,kickReturns,23
2020,Tulane,American Athletic,turnovers,14
2020,Clemson,ACC,games,12
2020,North Carolina,ACC,rushingAttempts,492
2020,Rice,Conference USA,passingTDs,11
2020,Georgia,SEC,thirdDownConversions,62
2020,Florida,SEC,rushingTDs,12
2020,Notre Dame,FBS Independents,passCompletions,231
2020,Georgia Southern,Sun Belt,passCompletions,96
2020,Kansas State,Big 12,rushingYards,1522
2020,Memphis,American Athletic,rushingAttempts,395
2020,Temple,American Athletic,firstDowns,146
2020,San José State,Mountain West,puntReturnYards,127
2020,Florida State,ACC,possessionTime,16466
2020,South Carolina,SEC,interceptionYards,90
2020,Hawai'i,Mountain West,interceptions,6
2020,Air Force,Mountain West,kickReturnYards,32
2020,TCU,Big 12,interceptionYards,84
2020,San Diego State,Mountain West,fourthDownConversions,8
2020,Marshall,Conference USA,rushingTDs,18
2020,UNLV,Mountain West,puntReturnTDs,0
2020,Houston,American Athletic,interceptionTDs,0
2020,Baylor,Big 12,fumblesRecovered,5
2020,Texas A&M,SEC,fourthDownConversions,3
2020,Wyoming,Mountain West,passingTDs,1
2020,Mississippi State,SEC,puntReturnTDs,0
2020,Pittsburgh,ACC,puntReturnTDs,1
2020,Hawai'i,Mountain West,rushingTDs,15
2020,Colorado,Pac-12,passingTDs,6
2020,LSU,SEC,fumblesLost,4
2020,Nebraska,Big Ten,kickReturns,15
2020,Marshall,Conference USA,fumblesLost,2
2020,Iowa State,Big 12,interceptionYards,14
2020,Georgia Tech,ACC,puntReturnYards,65
2020,Utah,Pac-12,fumblesLost,6
2020,Kansas State,Big 12,passingTDs,12
2020,Arizona,Pac-12,kickReturnYards,235
2020,Wisconsin,Big Ten,games,7
2020,TCU,Big 12,thirdDownConversions,52
2020,Duke,ACC,fourthDownConversions,11
2020,Southern Mississippi,Conference USA,fourthDowns,17
2020,Marshall,Conference USA,thirdDownConversions,58
2020,UMass,FBS Independents,games,4
2020,Nebraska,Big Ten,passesIntercepted,5
2020,Navy,American Athletic,rushingTDs,15
2020,South Florida,American Athletic,tacklesForLoss,43
2020,Virginia,ACC,puntReturnYards,71
2020,Ole Miss,SEC,puntReturnTDs,0
2020,Central Michigan,Mid-American,passAttempts,173
2020,Tulane,American Athletic,passCompletions,165
2020,Navy,American Athletic,games,10
2020,Bowling Green,Mid-American,puntReturnYards,32
2020,Miami (OH),Mid-American,passCompletions,47
2020,Eastern Michigan,Mid-American,kickReturnYards,304
2020,Oregon,Pac-12,rushingTDs,13
2020,Indiana,Big Ten,interceptionYards,268
2020,Texas,Big 12,rushingTDs,20
2020,Buffalo,Mid-American,interceptionTDs,1
2020,Kent State,Mid-American,totalYards,2426
2020,California,Pac-12,games,4
2020,Iowa,Big Ten,fumblesLost,4
2020,Florida State,ACC,fourthDownConversions,15
2020,Virginia Tech,ACC,kickReturns,23
2020,Charlotte,Conference USA,kickReturnTDs,1
2020,Louisiana Monroe,Sun Belt,tacklesForLoss,53
2020,Toledo,Mid-American,fourthDowns,13
2020,Oklahoma,Big 12,sacks,37
2020,Southern Mississippi,Conference USA,puntReturnTDs,0
2020,Rice,Conference USA,sacks,7
2020,Syracuse,ACC,games,11
2020,Hawai'i,Mountain West,fumblesRecovered,5
2020,New Mexico,Mountain West,puntReturns,5
2020,TCU,Big 12,kickReturnYards,395
2020,Boston College,ACC,passCompletions,242
2020,UT San Antonio,Conference USA,fourthDowns,19
2020,Missouri,SEC,games,10
2020,Louisiana Tech,Conference USA,kickReturnTDs,0
2020,SMU,American Athletic,passAttempts,376
2020,Boise State,Mountain West,fourthDownConversions,4
2020,Coastal Carolina,Sun Belt,penalties,44
2020,Louisiana,Sun Belt,puntReturnTDs,1
2020,Middle Tennessee,Conference USA,thirdDowns,128
2020,Mississippi State,SEC,netPassingYards,3259
2020,Colorado State,Mountain West,passesIntercepted,1
2020,Illinois,Big Ten,firstDowns,144
2020,Western Michigan,Mid-American,passCompletions,98
2020,Ohio State,Big Ten,games,8
2020,Miami (OH),Mid-American,interceptionYards,80
2020,Oregon,Pac-12,netPassingYards,1704
2020,Stanford,Pac-12,passCompletions,143
2020,Ohio,Mid-American,puntReturnTDs,0
2020,Texas State,Sun Belt,interceptionYards,156
2020,Ohio,Mid-American,penaltyYards,148
2020,Stanford,Pac-12,puntReturnYards,20
2020,Ole Miss,SEC,passingTDs,30
2020,Western Michigan,Mid-American,puntReturns,9
2020,Rutgers,Big Ten,passesIntercepted,8
2020,Boise State,Mountain West,interceptionYards,21
2020,Stanford,Pac-12,totalYards,2516
2020,SMU,American Athletic,interceptions,6
2020,Mississippi State,SEC,fourthDowns,21
2020,Georgia Southern,Sun Belt,puntReturnTDs,3
2020,BYU,FBS Independents,puntReturnTDs,0
2020,San José State,Mountain West,passAttempts,288
2020,Troy,Sun Belt,penalties,55
2020,Michigan,Big Ten,passAttempts,213
2020,Cincinnati,American Athletic,penalties,87
2020,Alabama,SEC,possessionTime,24032
2020,Coastal Carolina,Sun Belt,passAttempts,286
2020,Boise State,Mountain West,passesIntercepted,2
2020,Western Michigan,Mid-American,rushingYards,1175
2020,Penn State,Big Ten,puntReturnTDs,1
2020,Florida Atlantic,Conference USA,rushingYards,1608
2020,Oregon,Pac-12,turnovers,15
2020,West Virginia,Big 12,puntReturns,21
2020,Oklahoma,Big 12,thirdDownConversions,55
2020,Tulane,American Athletic,penaltyYards,607
2020,Troy,Sun Belt,fourthDownConversions,10
2020,UCLA,Pac-12,fourthDowns,17
2020,Rutgers,Big Ten,fumblesRecovered,12
2020,Maryland,Big Ten,thirdDowns,66
2020,South Florida,American Athletic,kickReturns,34
2020,Alabama,SEC,netPassingYards,4656
2020,Ball State,Mid-American,turnovers,9
2020,Alabama,SEC,fumblesLost,8
2020,Troy,Sun Belt,puntReturns,10
2020,TCU,Big 12,puntReturnTDs,2
2020,Ohio,Mid-American,puntReturns,5
2020,SMU,American Athletic,penalties,69
2020,Akron,Mid-American,totalYards,1680
2020,Kentucky,SEC,penaltyYards,616
2020,TCU,Big 12,puntReturnYards,326
2020,Mississippi State,SEC,turnovers,25
2020,Coastal Carolina,Sun Belt,thirdDownConversions,79
2020,Maryland,Big Ten,kickReturns,16
2020,Washington,Pac-12,games,4
2020,Tulane,American Athletic,kickReturns,25
2020,Central Michigan,Mid-American,fourthDownConversions,11
2020,Rice,Conference USA,fumblesLost,6
2020,Ohio State,Big Ten,fumblesLost,3
2020,Arkansas,SEC,passCompletions,182
2020,Auburn,SEC,puntReturnTDs,0
2020,Wisconsin,Big Ten,rushingYards,1152
2020,Alabama,SEC,thirdDownConversions,87
2020,Arizona,Pac-12,firstDowns,107
2020,Auburn,SEC,puntReturnYards,78
2020,Rutgers,Big Ten,fourthDowns,22
2020,Syracuse,ACC,penalties,77
2020,Washington State,Pac-12,rushingTDs,8
2020,Penn State,Big Ten,thirdDownConversions,56
2020,Kent State,Mid-American,netPassingYards,1294
2020,Charlotte,Conference USA,interceptionYards,78
2020,Florida,SEC,fumblesRecovered,6
2020,Army,FBS Independents,rushingYards,3273
2020,Mississippi State,SEC,interceptionTDs,2
2020,Fresno State,Mountain West,games,6
2020,South Carolina,SEC,penaltyYards,432
2020,Georgia,SEC,turnovers,15
2020,UCLA,Pac-12,tacklesForLoss,46
2020,Boise State,Mountain West,rushingYards,741
2020,Michigan State,Big Ten,fourthDowns,12
2020,Iowa State,Big 12,passesIntercepted,9
2020,East Carolina,American Athletic,penaltyYards,524
2020,Iowa State,Big 12,interceptionTDs,0
2020,Mississippi State,SEC,puntReturnYards,69
2020,Texas A&M,SEC,fourthDowns,8
2020,Kansas,Big 12,passCompletions,155
2020,Iowa State,Big 12,rushingAttempts,454
2020,Northern Illinois,Mid-American,possessionTime,12112
2020,Utah State,Mountain West,passingTDs,6
2020,Miami (OH),Mid-American,passesIntercepted,2
2020,Texas Tech,Big 12,fumblesRecovered,5
2020,North Texas,Conference USA,thirdDownConversions,70
2020,Kent State,Mid-American,fourthDownConversions,7
2020,Western Kentucky,Conference USA,fumblesLost,11
2020,Vanderbilt,SEC,fourthDowns,20
2020,Rutgers,Big Ten,puntReturnYards,99
2020,San José State,Mountain West,turnovers,9
2020,Boise State,Mountain West,turnovers,7
2020,Memphis,American Athletic,games,11
2020,South Florida,American Athletic,fourthDowns,24
2020,Appalachian State,Sun Belt,passCompletions,190
2020,Oklahoma State,Big 12,possessionTime,19744
2020,Clemson,ACC,thirdDowns,179
2020,Iowa State,Big 12,firstDowns,273
2020,Penn State,Big Ten,fourthDowns,22
2020,Maryland,Big Ten,fumblesLost,2
2020,Tulane,American Athletic,passesIntercepted,9
2020,Kent State,Mid-American,thirdDowns,57
2020,Indiana,Big Ten,fumblesRecovered,3
2020,Nevada,Mountain West,puntReturns,14
2020,Georgia Tech,ACC,rushingAttempts,407
2020,Toledo,Mid-American,turnovers,12
2020,Miami,ACC,puntReturns,15
2020,Pittsburgh,ACC,interceptionYards,150
2020,Fresno State,Mountain West,passCompletions,157
2020,NC State,ACC,rushingYards,1480
2020,Arizona,Pac-12,rushingTDs,4
2020,Oklahoma State,Big 12,thirdDownConversions,73
2020,Air Force,Mountain West,possessionTime,11700
2020,Army,FBS Independents,fumblesLost,8
2020,Ohio State,Big Ten,kickReturnYards,93
