season,team,conference,stat_name,stat_value
2016,Ohio State,Big Ten,thirdDownConversions,93
2016,Boise State,Mountain West,thirdDowns,166
2016,Pittsburgh,ACC,fumblesLost,9
2016,Louisville,ACC,puntReturnTDs,1
2016,Memphis,American Athletic,puntReturnYards,175
2016,California,Pac-12,firstDowns,336
2016,East Carolina,American Athletic,puntReturns,10
2016,South Alabama,Sun Belt,rushingTDs,25
2016,Stanford,Pac-12,kickReturnYards,574
2016,South Alabama,Sun Belt,firstDowns,251
2016,Wisconsin,Big Ten,puntReturns,22
2016,Miami,ACC,fourthDowns,13
2016,LSU,SEC,puntReturnYards,186
2016,Fresno State,Mountain West,firstDowns,206
2016,Army,FBS Independents,puntReturnYards,145
2016,NC State,ACC,fourthDowns,27
2016,Penn State,Big Ten,netPassingYards,3650
2016,Wyoming,Mountain West,puntReturns,32
2016,New Mexico,Mountain West,netPassingYards,1389
2016,USC,Pac-12,thirdDowns,179
2016,Tulane,American Athletic,penaltyYards,661
2016,Miami (OH),Mid-American,penalties,88
2016,Southern Mississippi,Conference USA,games,13
2016,Duke,ACC,interceptionTDs,1
2016,Texas,Big 12,passCompletions,241
2016,Arkansas,SEC,kickReturns,36
2016,Houston,American Athletic,passesIntercepted,7
2016,South Alabama,Sun Belt,interceptionTDs,1
2016,Oregon,Pac-12,kickReturns,47
2016,Ole Miss,SEC,puntReturns,10
2016,Iowa,Big Ten,totalYards,4225
2016,Army,FBS Independents,games,13
2016,Miami,ACC,interceptions,7
2016,Iowa,Big Ten,fourthDownConversions,11
2016,Michigan,Big Ten,passCompletions,228
2016,Arizona,Pac-12,tacklesForLoss,59
2016,Nebraska,Big Ten,netPassingYards,2752
2016,UCLA,Pac-12,rushingTDs,13
2016,Missouri,SEC,penalties,80
2016,Iowa,Big Ten,puntReturnTDs,1
2016,Louisiana Tech,Conference USA,kickReturnTDs,3
2016,Maryland,Big Ten,puntReturns,27
2016,Oklahoma State,Big 12,puntReturns,14
2016,Texas A&M,SEC,netPassingYards,3317
2016,Tulsa,American Athletic,passAttempts,449
2016,Northern Illinois,Mid-American,penalties,84
2016,Eastern Michigan,Mid-American,firstDowns,303
2016,Kent State,Mid-American,fourthDownConversions,5
2016,Charlotte,Conference USA,firstDowns,237
2016,Idaho,Sun Belt,kickReturns,53
2016,Minnesota,Big Ten,rushingTDs,34
2016,Appalachian State,Sun Belt,kickReturns,34
2016,Appalachian State,Sun Belt,passCompletions,203
2016,Eastern Michigan,Mid-American,tacklesForLoss,60
2016,Middle Tennessee,Conference USA,thirdDownConversions,82
2016,Colorado,Pac-12,puntReturns,34
2016,Michigan State,Big Ten,sacks,11
2016,Rice,Conference USA,kickReturnTDs,0
2016,Georgia Tech,ACC,totalYards,5034
2016,Iowa State,Big 12,kickReturns,44
2016,Texas State,Sun Belt,fumblesLost,8
2016,San José State,Mountain West,turnovers,20
2016,Miami,ACC,totalYards,5537
2016,Boise State,Mountain West,passingTDs,28
2016,Alabama,SEC,fumblesRecovered,11
2016,Appalachian State,Sun Belt,interceptionTDs,2
2016,UT San Antonio,Conference USA,possessionTime,24527
2016,Texas Tech,Big 12,possessionTime,22275
2016,Boise State,Mountain West,netPassingYards,3878
2016,Washington State,Pac-12,interceptionTDs,0
2016,Maryland,Big Ten,fourthDowns,29
2016,Houston,American Athletic,passingTDs,24
2016,Buffalo,Mid-American,thirdDowns,181
2016,Western Michigan,Mid-American,possessionTime,28593
2016,Arkansas State,Sun Belt,possessionTime,22645
2016,Navy,American Athletic,penaltyYards,341
2016,Pittsburgh,ACC,passCompletions,189
2016,Middle Tennessee,Conference USA,penaltyYards,730
2016,Houston,American Athletic,interceptions,15
2016,Colorado State,Mountain West,fourthDownConversions,13
2016,Arkansas State,Sun Belt,penaltyYards,835
2016,Utah,Pac-12,thirdDownConversions,74
2016,Maryland,Big Ten,interceptions,9
2016,TCU,Big 12,fourthDownConversions,10
2016,Houston,American Athletic,rushingAttempts,561
2016,Boston College,ACC,passesIntercepted,12
2016,Wisconsin,Big Ten,rushingYards,2843
2016,UCLA,Pac-12,penalties,79
2016,Utah,Pac-12,puntReturnTDs,1
2016,Fresno State,Mountain West,totalYards,3951
2016,Tulsa,American Athletic,passingTDs,33
2016,Clemson,ACC,interceptionYards,309
2016,South Alabama,Sun Belt,passCompletions,233
2016,Utah,Pac-12,sacks,43
2016,Texas,Big 12,rushingTDs,27
2016,Pittsburgh,ACC,rushingAttempts,542
2016,UCF,American Athletic,penalties,91
2016,Kent State,Mid-American,possessionTime,20858
2016,Hawai'i,Mountain West,passesIntercepted,11
2016,Florida State,ACC,passesIntercepted,15
2016,Louisiana Monroe,Sun Belt,firstDowns,247
2016,Akron,Mid-American,rushingYards,1586
2016,Nevada,Mountain West,penalties,52
2016,New Mexico,Mountain West,thirdDowns,172
2016,Western Kentucky,Conference USA,totalYards,7324
2016,Florida Atlantic,Conference USA,interceptions,13
2016,South Alabama,Sun Belt,interceptionYards,89
2016,Auburn,SEC,rushingYards,3527
2016,Virginia Tech,ACC,kickReturns,45
2016,Idaho,Sun Belt,thirdDownConversions,72
2016,Washington,Pac-12,penalties,72
2016,Virginia,ACC,totalYards,4235
2016,Virginia Tech,ACC,possessionTime,26255
2016,Fresno State,Mountain West,passesIntercepted,5
2016,Alabama,SEC,thirdDowns,209
2016,Ole Miss,SEC,sacks,20
2016,Miami,ACC,thirdDowns,172
2016,Nebraska,Big Ten,firstDowns,265
2016,Colorado,Pac-12,passesIntercepted,15
2016,USC,Pac-12,fourthDowns,14
2016,Syracuse,ACC,passingTDs,24
2016,Florida State,ACC,thirdDowns,170
2016,Texas Tech,Big 12,passesIntercepted,5
2016,Nevada,Mountain West,kickReturns,28
2016,Washington State,Pac-12,puntReturnYards,283
2016,Bowling Green,Mid-American,tacklesForLoss,55
2016,Texas Tech,Big 12,rushingAttempts,389
2016,Toledo,Mid-American,passCompletions,291
2016,BYU,FBS Independents,kickReturnYards,700
2016,Miami,ACC,puntReturnYards,243
2016,New Mexico State,Sun Belt,netPassingYards,2925
2016,Central Michigan,Mid-American,possessionTime,25217
2016,Georgia Southern,Sun Belt,thirdDownConversions,82
2016,Texas,Big 12,interceptionYards,101
2016,Penn State,Big Ten,fourthDownConversions,10
2016,Louisiana,Sun Belt,tacklesForLoss,80
2016,Florida State,ACC,rushingTDs,33
2016,California,Pac-12,kickReturns,56
2016,New Mexico State,Sun Belt,games,12
2016,Arkansas State,Sun Belt,puntReturnYards,287
2016,Washington State,Pac-12,totalYards,6274
2016,Michigan,Big Ten,penalties,63
2016,Tennessee,SEC,puntReturnTDs,1
2016,Central Michigan,Mid-American,turnovers,24
2016,Penn State,Big Ten,puntReturns,31
2016,Missouri,SEC,rushingAttempts,500
2016,South Carolina,SEC,interceptions,7
2016,Miami,ACC,firstDowns,260
2016,Texas A&M,SEC,rushingYards,2754
2016,Cincinnati,American Athletic,passAttempts,453
2016,South Carolina,SEC,turnovers,20
2016,Oklahoma,Big 12,puntReturnTDs,1
2016,Alabama,SEC,interceptionTDs,6
2016,Ball State,Mid-American,fumblesLost,9
2016,San Diego State,Mountain West,penalties,98
2016,Mississippi State,SEC,turnovers,16
2016,Wisconsin,Big Ten,passCompletions,202
2016,New Mexico,Mountain West,penalties,82
2016,North Texas,Conference USA,totalYards,4444
2016,Minnesota,Big Ten,rushingAttempts,558
2016,Michigan State,Big Ten,kickReturnYards,621
2016,Iowa,Big Ten,fourthDowns,17
2016,Penn State,Big Ten,kickReturnTDs,0
2016,NC State,ACC,thirdDownConversions,84
2016,Maryland,Big Ten,rushingYards,2594
2016,Indiana,Big Ten,kickReturnTDs,0
2016,Notre Dame,FBS Independents,kickReturns,38
2016,UTEP,Conference USA,firstDowns,218
2016,Nebraska,Big Ten,rushingTDs,24
2016,Northern Illinois,Mid-American,passesIntercepted,14
2016,Army,FBS Independents,interceptions,10
2016,Alabama,SEC,puntReturnYards,528
2016,Vanderbilt,SEC,penaltyYards,575
2016,UMass,FBS Independents,interceptionYards,84
2016,Memphis,American Athletic,possessionTime,21235
2016,Cincinnati,American Athletic,rushingYards,1418
2016,Wisconsin,Big Ten,possessionTime,29375
2016,West Virginia,Big 12,penalties,85
2016,West Virginia,Big 12,firstDowns,314
2016,Northern Illinois,Mid-American,rushingYards,2877
2016,Penn State,Big Ten,passCompletions,226
2016,Memphis,American Athletic,passesIntercepted,16
2016,UTEP,Conference USA,thirdDownConversions,64
2016,UNLV,Mountain West,kickReturnYards,1212
2016,Navy,American Athletic,thirdDownConversions,91
2016,Maryland,Big Ten,puntReturnYards,223
2016,California,Pac-12,passAttempts,621
2016,SMU,American Athletic,games,12
2016,Houston,American Athletic,totalYards,5764
2016,Southern Mississippi,Conference USA,tacklesForLoss,94
2016,Notre Dame,FBS Independents,netPassingYards,3051
2016,Alabama,SEC,penalties,85
2016,Middle Tennessee,Conference USA,interceptionTDs,2
2016,Toledo,Mid-American,puntReturnTDs,2
2016,Mississippi State,SEC,puntReturnTDs,0
2016,Iowa State,Big 12,interceptionYards,90
2016,Washington State,Pac-12,sacks,19
2016,Wisconsin,Big Ten,penalties,48
2016,Connecticut,American Athletic,netPassingYards,2432
2016,Syracuse,ACC,sacks,17
2016,Arizona State,Pac-12,puntReturnYards,248
2016,Troy,Sun Belt,interceptions,13
2016,Arkansas,SEC,puntReturnYards,143
2016,Baylor,Big 12,passingTDs,33
2016,Vanderbilt,SEC,kickReturnYards,850
2016,Vanderbilt,SEC,kickReturnTDs,0
2016,Nebraska,Big Ten,kickReturnTDs,0
2016,California,Pac-12,passCompletions,383
2016,Texas,Big 12,games,12
2016,Ohio State,Big Ten,passesIntercepted,21
2016,Oregon,Pac-12,totalYards,5900
2016,Texas State,Sun Belt,passAttempts,415
2016,Ohio,Mid-American,possessionTime,26070
2016,Illinois,Big Ten,interceptionYards,133
2016,Oregon State,Pac-12,passCompletions,193
2016,SMU,American Athletic,interceptionTDs,4
2016,Texas A&M,SEC,possessionTime,20678
2016,Texas Tech,Big 12,totalYards,6799
2016,Washington,Pac-12,turnovers,15
2016,Louisville,ACC,fumblesRecovered,10
2016,North Carolina,ACC,penaltyYards,797
2016,East Carolina,American Athletic,fourthDowns,35
2016,Oregon State,Pac-12,turnovers,19
2016,Clemson,ACC,fumblesLost,11
2016,Alabama,SEC,possessionTime,27839
2016,Florida International,Conference USA,fourthDowns,26
2016,East Carolina,American Athletic,passAttempts,554
2016,New Mexico State,Sun Belt,fourthDowns,24
2016,Western Michigan,Mid-American,kickReturnYards,894
2016,NC State,ACC,penaltyYards,810
2016,North Carolina,ACC,fumblesLost,10
2016,LSU,SEC,fumblesLost,10
2016,Texas State,Sun Belt,rushingTDs,13
2016,Houston,American Athletic,fumblesLost,10
2016,Notre Dame,FBS Independents,passesIntercepted,8
2016,Florida Atlantic,Conference USA,kickReturns,62
2016,Navy,American Athletic,possessionTime,26199
2016,Rice,Conference USA,netPassingYards,2582
2016,Idaho,Sun Belt,penalties,73
2016,Tulane,American Athletic,interceptionTDs,1
2016,UMass,FBS Independents,penaltyYards,794
2016,West Virginia,Big 12,thirdDowns,188
2016,Colorado State,Mountain West,rushingAttempts,539
2016,Middle Tennessee,Conference USA,interceptions,15
2016,Louisiana Tech,Conference USA,kickReturns,57
2016,Wyoming,Mountain West,rushingYards,2865
2016,Ole Miss,SEC,passAttempts,483
2016,Georgia Southern,Sun Belt,tacklesForLoss,67
2016,Old Dominion,Conference USA,puntReturns,22
2016,Bowling Green,Mid-American,puntReturns,22
2016,Northern Illinois,Mid-American,kickReturnYards,1034
2016,Akron,Mid-American,puntReturnYards,298
2016,Stanford,Pac-12,sacks,37
2016,Utah,Pac-12,passAttempts,399
2016,Air Force,Mountain West,totalYards,5878
2016,East Carolina,American Athletic,passesIntercepted,5
2016,Central Michigan,Mid-American,kickReturnTDs,0
2016,Western Michigan,Mid-American,puntReturnTDs,1
2016,Eastern Michigan,Mid-American,rushingAttempts,480
2016,New Mexico,Mountain West,tacklesForLoss,73
2016,Ohio,Mid-American,kickReturns,43
2016,Missouri,SEC,games,12
2016,North Texas,Conference USA,netPassingYards,2708
2016,LSU,SEC,possessionTime,22416
2016,Ohio State,Big Ten,puntReturnYards,131
2016,North Texas,Conference USA,passesIntercepted,14
2016,Nevada,Mountain West,fumblesLost,2
2016,Houston,American Athletic,interceptionTDs,2
2016,Ole Miss,SEC,thirdDowns,169
2016,Mississippi State,SEC,kickReturns,42
2016,Illinois,Big Ten,rushingTDs,14
2016,South Carolina,SEC,kickReturnYards,825
2016,Syracuse,ACC,rushingTDs,15
2016,Utah,Pac-12,passingTDs,15
2016,Arkansas,SEC,kickReturnTDs,0
2016,Duke,ACC,rushingAttempts,424
2016,Boise State,Mountain West,rushingAttempts,493
2016,Air Force,Mountain West,possessionTime,26564
2016,Clemson,ACC,passAttempts,629
2016,Baylor,Big 12,kickReturns,35
2016,Nebraska,Big Ten,interceptionYards,122
2016,West Virginia,Big 12,rushingYards,2969
2016,Troy,Sun Belt,penalties,88
2016,Air Force,Mountain West,fumblesLost,9
2016,Colorado State,Mountain West,thirdDownConversions,73
2016,Oregon State,Pac-12,interceptionTDs,0
2016,Central Michigan,Mid-American,fumblesRecovered,5
2016,Akron,Mid-American,fumblesLost,8
2016,Texas State,Sun Belt,interceptionYards,53
2016,Colorado,Pac-12,fumblesRecovered,11
2016,New Mexico,Mountain West,kickReturnTDs,1
2016,Tulsa,American Athletic,puntReturnTDs,0
2016,Toledo,Mid-American,kickReturns,51
2016,Northern Illinois,Mid-American,thirdDownConversions,83
2016,Navy,American Athletic,firstDowns,295
2016,Oklahoma State,Big 12,puntReturnYards,152
2016,NC State,ACC,interceptionYards,130
2016,Fresno State,Mountain West,penalties,76
2016,Alabama,SEC,passCompletions,265
2016,Nebraska,Big Ten,puntReturns,24
2016,Virginia,ACC,passAttempts,487
2016,Western Kentucky,Conference USA,puntReturns,16
2016,Arizona State,Pac-12,passCompletions,257
2016,San José State,Mountain West,fumblesLost,5
2016,Cincinnati,American Athletic,games,12
2016,USC,Pac-12,fumblesRecovered,6
2016,New Mexico,Mountain West,possessionTime,26454
2016,Colorado,Pac-12,passingTDs,21
2016,Toledo,Mid-American,rushingTDs,17
2016,Memphis,American Athletic,passCompletions,303
2016,Oklahoma,Big 12,firstDowns,330
2016,Navy,American Athletic,rushingYards,4342
2016,Buffalo,Mid-American,interceptionTDs,0
2016,Ball State,Mid-American,fumblesRecovered,7
2016,Georgia Tech,ACC,firstDowns,231
2016,Florida,SEC,passingTDs,18
2016,Boston College,ACC,interceptionTDs,1
2016,Texas A&M,SEC,fumblesLost,12
2016,Baylor,Big 12,tacklesForLoss,97
2016,South Carolina,SEC,puntReturnYards,89
2016,Cincinnati,American Athletic,kickReturns,36
2016,Texas,Big 12,penalties,85
2016,Wyoming,Mountain West,passCompletions,210
2016,Georgia Tech,ACC,interceptionTDs,1
2016,UCF,American Athletic,rushingTDs,25
2016,East Carolina,American Athletic,interceptions,12
2016,Akron,Mid-American,thirdDowns,158
2016,Bowling Green,Mid-American,passCompletions,243
2016,South Alabama,Sun Belt,fumblesRecovered,10
2016,Illinois,Big Ten,fumblesLost,11
2016,South Florida,American Athletic,passesIntercepted,15
2016,Virginia,ACC,penaltyYards,695
2016,Fresno State,Mountain West,rushingAttempts,440
2016,Navy,American Athletic,interceptionTDs,2
2016,Georgia,SEC,passCompletions,212
2016,New Mexico State,Sun Belt,fourthDownConversions,13
2016,Louisiana,Sun Belt,rushingYards,2326
2016,UNLV,Mountain West,penaltyYards,614
2016,Ole Miss,SEC,totalYards,5572
2016,Washington State,Pac-12,possessionTime,25202
2016,West Virginia,Big 12,totalYards,6312
2016,Arkansas State,Sun Belt,turnovers,17
2016,BYU,FBS Independents,puntReturnTDs,0
2016,Florida,SEC,passCompletions,241
2016,UNLV,Mountain West,puntReturnTDs,1
2016,UT San Antonio,Conference USA,penalties,92
2016,Western Kentucky,Conference USA,fourthDowns,17
2016,BYU,FBS Independents,fourthDownConversions,12
2016,UNLV,Mountain West,games,12
2016,Kentucky,SEC,kickReturnTDs,0
2016,Appalachian State,Sun Belt,tacklesForLoss,79
2016,San José State,Mountain West,thirdDowns,177
2016,South Carolina,SEC,fumblesLost,13
2016,UT San Antonio,Conference USA,interceptions,8
2016,Utah,Pac-12,interceptionTDs,2
2016,Virginia Tech,ACC,tacklesForLoss,113
2016,Kentucky,SEC,games,13
2016,Arkansas,SEC,passAttempts,406
2016,Kansas State,Big 12,games,13
2016,UCLA,Pac-12,kickReturnYards,844
2016,UCF,American Athletic,rushingYards,1839
2016,Michigan State,Big Ten,kickReturnTDs,0
2016,California,Pac-12,penalties,89
2016,North Carolina,ACC,interceptionTDs,1
2016,Boise State,Mountain West,rushingYards,2268
2016,Central Michigan,Mid-American,passesIntercepted,13
2016,Florida,SEC,fumblesRecovered,8
2016,Oregon State,Pac-12,interceptionYards,181
2016,Wisconsin,Big Ten,rushingTDs,31
2016,California,Pac-12,interceptionYards,173
2016,San Diego State,Mountain West,interceptionYards,364
2016,Ole Miss,SEC,penalties,59
2016,Tulane,American Athletic,fumblesLost,10
2016,Bowling Green,Mid-American,thirdDowns,181
2016,San Diego State,Mountain West,sacks,38
2016,Utah State,Mountain West,kickReturnTDs,0
2016,Duke,ACC,interceptions,9
2016,Texas A&M,SEC,puntReturns,15
2016,Missouri,SEC,puntReturnTDs,1
2016,Arkansas State,Sun Belt,interceptionTDs,1
2016,Virginia,ACC,rushingTDs,13
2016,Texas Tech,Big 12,fumblesLost,6
2016,Oklahoma State,Big 12,kickReturnYards,557
2016,Texas State,Sun Belt,possessionTime,19241
2016,Tulane,American Athletic,puntReturnTDs,0
2016,Arizona,Pac-12,passAttempts,306
2016,Utah State,Mountain West,turnovers,15
2016,Miami (OH),Mid-American,rushingTDs,9
2016,Oklahoma,Big 12,turnovers,17
2016,Ohio,Mid-American,interceptionTDs,0
2016,Wyoming,Mountain West,kickReturnTDs,0
2016,Middle Tennessee,Conference USA,puntReturnTDs,0
2016,Tulsa,American Athletic,tacklesForLoss,81
2016,Louisiana Tech,Conference USA,possessionTime,23838
2016,Indiana,Big Ten,puntReturnYards,179
2016,Marshall,Conference USA,passAttempts,438
2016,Kansas,Big 12,thirdDownConversions,60
2016,Texas State,Sun Belt,penaltyYards,687
2016,Arkansas State,Sun Belt,tacklesForLoss,132
2016,Arkansas,SEC,games,13
2016,Western Michigan,Mid-American,kickReturnTDs,1
2016,Georgia Tech,ACC,netPassingYards,1679
2016,UCF,American Athletic,passAttempts,448
2016,Oregon State,Pac-12,fourthDowns,15
2016,Central Michigan,Mid-American,rushingAttempts,407
2016,Troy,Sun Belt,passesIntercepted,22
2016,Old Dominion,Conference USA,fumblesRecovered,12
2016,West Virginia,Big 12,fumblesRecovered,11
2016,Indiana,Big Ten,fumblesLost,11
2016,Virginia Tech,ACC,kickReturnTDs,0
2016,USC,Pac-12,kickReturnTDs,2
2016,Minnesota,Big Ten,interceptions,12
2016,TCU,Big 12,rushingYards,2535
2016,TCU,Big 12,firstDowns,296
2016,North Texas,Conference USA,kickReturns,49
2016,Akron,Mid-American,passCompletions,217
2016,California,Pac-12,interceptionTDs,1
2016,Syracuse,ACC,passesIntercepted,10
2016,Tennessee,SEC,possessionTime,21373
2016,Florida State,ACC,interceptionTDs,0
2016,West Virginia,Big 12,fumblesLost,10
2016,Tennessee,SEC,netPassingYards,3100
2016,Kentucky,SEC,passingTDs,17
2016,Utah,Pac-12,thirdDowns,194
2016,South Alabama,Sun Belt,fumblesLost,8
2016,Navy,American Athletic,games,14
2016,Purdue,Big Ten,totalYards,4693
2016,New Mexico State,Sun Belt,penalties,76
2016,Northwestern,Big Ten,rushingYards,1991
2016,Wyoming,Mountain West,firstDowns,312
2016,Tennessee,SEC,passingTDs,28
2016,Iowa State,Big 12,thirdDowns,178
2016,Rutgers,Big Ten,sacks,21
2016,Northwestern,Big Ten,interceptionTDs,0
2016,UT San Antonio,Conference USA,netPassingYards,2777
2016,South Florida,American Athletic,puntReturnTDs,1
2016,Florida State,ACC,fumblesRecovered,8
2016,Michigan State,Big Ten,turnovers,18
2016,Kent State,Mid-American,penaltyYards,539
2016,Missouri,SEC,interceptions,10
2016,Michigan,Big Ten,passesIntercepted,13
2016,Rice,Conference USA,kickReturnYards,648
2016,Ole Miss,SEC,passCompletions,289
2016,UTEP,Conference USA,fumblesLost,8
2016,Florida Atlantic,Conference USA,passCompletions,215
2016,Northwestern,Big Ten,fumblesRecovered,9
2016,Maryland,Big Ten,kickReturnTDs,0
2016,Utah,Pac-12,penaltyYards,785
2016,Navy,American Athletic,passCompletions,93
2016,Middle Tennessee,Conference USA,thirdDowns,184
2016,Ball State,Mid-American,possessionTime,22356
2016,Ohio State,Big Ten,penalties,82
2016,UCLA,Pac-12,puntReturns,29
2016,Virginia,ACC,puntReturnTDs,0
2016,San Diego State,Mountain West,passingTDs,20
2016,Nevada,Mountain West,passAttempts,356
2016,West Virginia,Big 12,interceptionYards,134
2016,Akron,Mid-American,firstDowns,232
2016,Boise State,Mountain West,passAttempts,406
2016,Notre Dame,FBS Independents,penalties,78
2016,Kansas State,Big 12,tacklesForLoss,70
2016,Syracuse,ACC,puntReturnYards,313
2016,Wake Forest,ACC,puntReturns,25
2016,Florida State,ACC,totalYards,6063
2016,New Mexico,Mountain West,kickReturns,40
2016,Middle Tennessee,Conference USA,totalYards,6730
2016,Oregon State,Pac-12,tacklesForLoss,52
2016,Florida Atlantic,Conference USA,fourthDowns,18
2016,Washington State,Pac-12,interceptionYards,160
2016,South Carolina,SEC,firstDowns,241
2016,Purdue,Big Ten,passesIntercepted,12
2016,Temple,American Athletic,interceptionYards,130
2016,Florida State,ACC,interceptionYards,37
2016,Kent State,Mid-American,turnovers,13
2016,Illinois,Big Ten,puntReturnTDs,0
2016,LSU,SEC,fourthDownConversions,1
2016,Idaho,Sun Belt,puntReturns,19
2016,Cincinnati,American Athletic,penaltyYards,544
2016,Middle Tennessee,Conference USA,games,13
2016,Georgia Southern,Sun Belt,games,12
2016,Oklahoma,Big 12,netPassingYards,4134
2016,New Mexico State,Sun Belt,kickReturnYards,491
2016,Army,FBS Independents,fourthDownConversions,20
2016,Bowling Green,Mid-American,games,12
2016,Nebraska,Big Ten,passCompletions,201
2016,Colorado State,Mountain West,sacks,29
2016,Hawai'i,Mountain West,penalties,116
2016,Minnesota,Big Ten,sacks,37
2016,Auburn,SEC,totalYards,5730
2016,Western Michigan,Mid-American,fumblesRecovered,11
2016,Colorado,Pac-12,fumblesLost,9
2016,Colorado State,Mountain West,rushingYards,2831
2016,Texas,Big 12,thirdDownConversions,70
2016,UNLV,Mountain West,passAttempts,294
2016,Clemson,ACC,puntReturns,42
2016,Texas State,Sun Belt,netPassingYards,2639
2016,Florida Atlantic,Conference USA,netPassingYards,2521
2016,California,Pac-12,tacklesForLoss,51
2016,SMU,American Athletic,interceptions,17
2016,Miami,ACC,rushingYards,1973
2016,Duke,ACC,passingTDs,16
2016,Ohio,Mid-American,thirdDowns,213
2016,New Mexico State,Sun Belt,rushingTDs,13
2016,Oklahoma,Big 12,puntReturnYards,122
2016,Tulane,American Athletic,totalYards,4097
2016,Northern Illinois,Mid-American,puntReturnTDs,0
2016,Texas State,Sun Belt,tacklesForLoss,64
2016,Ohio State,Big Ten,puntReturnTDs,0
2016,Louisiana Monroe,Sun Belt,rushingTDs,21
2016,UMass,FBS Independents,games,12
2016,Georgia Southern,Sun Belt,kickReturnTDs,0
2016,Texas Tech,Big 12,passCompletions,428
2016,Michigan,Big Ten,tacklesForLoss,119
2016,Cincinnati,American Athletic,tacklesForLoss,71
2016,Notre Dame,FBS Independents,fumblesLost,9
2016,Florida Atlantic,Conference USA,puntReturnTDs,0
2016,Fresno State,Mountain West,tacklesForLoss,55
2016,Colorado State,Mountain West,penaltyYards,699
2016,Ohio,Mid-American,passesIntercepted,15
2016,West Virginia,Big 12,rushingAttempts,574
2016,Hawai'i,Mountain West,rushingYards,2293
2016,Clemson,ACC,fumblesRecovered,7
2016,Georgia State,Sun Belt,passAttempts,419
2016,UTEP,Conference USA,interceptions,8
2016,UCF,American Athletic,sacks,37
2016,Florida International,Conference USA,puntReturns,15
2016,Oklahoma State,Big 12,fourthDownConversions,5
2016,Pittsburgh,ACC,fourthDownConversions,7
2016,Arkansas State,Sun Belt,puntReturns,39
2016,Arizona,Pac-12,penalties,76
2016,Hawai'i,Mountain West,netPassingYards,3185
2016,Akron,Mid-American,penalties,91
2016,Iowa,Big Ten,firstDowns,217
2016,Kansas,Big 12,possessionTime,20017
2016,Texas Tech,Big 12,interceptionYards,15
2016,UNLV,Mountain West,fourthDownConversions,9
2016,Marshall,Conference USA,firstDowns,241
2016,West Virginia,Big 12,games,13
2016,Iowa State,Big 12,netPassingYards,3106
2016,Indiana,Big Ten,fourthDownConversions,7
2016,Illinois,Big Ten,turnovers,20
2016,Kentucky,SEC,possessionTime,23286
2016,Miami (OH),Mid-American,passesIntercepted,14
2016,Old Dominion,Conference USA,passCompletions,220
2016,Louisiana Tech,Conference USA,thirdDowns,155
2016,Connecticut,American Athletic,puntReturns,3
2016,Western Kentucky,Conference USA,rushingTDs,35
2016,Michigan State,Big Ten,interceptionTDs,2
2016,Louisiana,Sun Belt,thirdDowns,198
2016,Georgia,SEC,passesIntercepted,15
2016,Memphis,American Athletic,rushingAttempts,487
2016,Colorado State,Mountain West,puntReturnTDs,1
2016,Clemson,ACC,kickReturns,35
2016,Florida International,Conference USA,fourthDownConversions,13
2016,North Carolina,ACC,fourthDowns,15
2016,Mississippi State,SEC,fumblesLost,6
2016,Arkansas State,Sun Belt,puntReturnTDs,2
2016,South Alabama,Sun Belt,rushingYards,1879
2016,TCU,Big 12,passCompletions,295
2016,Middle Tennessee,Conference USA,rushingAttempts,417
2016,Washington,Pac-12,thirdDowns,170
2016,Wisconsin,Big Ten,kickReturnYards,527
2016,Bowling Green,Mid-American,fourthDownConversions,26
2016,Charlotte,Conference USA,kickReturnYards,1023
2016,USC,Pac-12,passesIntercepted,14
2016,Illinois,Big Ten,possessionTime,18713
2016,Eastern Michigan,Mid-American,fourthDownConversions,8
2016,Arkansas,SEC,thirdDowns,176
2016,Central Michigan,Mid-American,netPassingYards,3589
2016,Army,FBS Independents,sacks,21
2016,Western Kentucky,Conference USA,penalties,93
2016,Iowa,Big Ten,thirdDownConversions,56
2016,North Texas,Conference USA,puntReturnYards,152
2016,Temple,American Athletic,puntReturns,20
2016,Oregon State,Pac-12,rushingYards,2300
2016,Utah,Pac-12,tacklesForLoss,101
2016,UCF,American Athletic,fumblesRecovered,11
2016,Georgia,SEC,passAttempts,386
2016,New Mexico State,Sun Belt,possessionTime,19137
2016,Northwestern,Big Ten,passingTDs,22
2016,Vanderbilt,SEC,fourthDownConversions,6
2016,North Carolina,ACC,kickReturns,33
2016,Memphis,American Athletic,penaltyYards,771
2016,Oregon,Pac-12,turnovers,15
2016,Cincinnati,American Athletic,rushingAttempts,397
2016,San Diego State,Mountain West,puntReturnYards,271
2016,North Carolina,ACC,interceptions,6
2016,Miami,ACC,kickReturnYards,445
2016,Texas State,Sun Belt,passingTDs,14
2016,Temple,American Athletic,thirdDowns,190
2016,Miami (OH),Mid-American,penaltyYards,720
2016,Old Dominion,Conference USA,fumblesLost,4
2016,Florida Atlantic,Conference USA,rushingAttempts,472
2016,Army,FBS Independents,fumblesRecovered,5
2016,Ohio,Mid-American,puntReturnYards,90
2016,Troy,Sun Belt,puntReturnYards,199
2016,Minnesota,Big Ten,passingTDs,9
2016,Vanderbilt,SEC,rushingYards,2138
2016,Michigan,Big Ten,fourthDownConversions,13
2016,Arizona State,Pac-12,thirdDowns,195
2016,Charlotte,Conference USA,games,12
2016,Syracuse,ACC,fourthDowns,27
