team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt
Akron 2021,-1.2872652260344752,-1.004316695052776,-0.7219539810338736,-0.2421002465261431,-0.31078851894561116,-0.01366245966076041,0.11792834756546261,-0.9724193833173016,-0.38916267415949496,-1.6339889041283093,-0.16873462598490566,-1.3421296752264669,-0.31627559966452473,0.005443825709791447,-0.5954597843718541,0.8420182133520621,-1.2390645697553433,0.011767835853306539
Akron 2022,-1.0126384727419957,-0.9010167806369276,0.11520190870650253,0.4859082103370215,0.965251483608251,1.1740063591496985,-0.8929652419881288,-1.707978510205704,-1.5613313389413876,-0.7528508211132636,0.8332104886842365,-0.03205255132585165,-1.1045303843808414,-1.3762839014901296,-1.6198183396313899,0.9443367490773518,-1.786918776455016,-0.5013890726287857
Akron 2023,-1.800697851755196,-1.9836535460082276,-1.443640092879025,-0.5806100153788601,0.5763631018775498,0.5292718575097355,-1.2720503380707253,-1.7988714000271542,-1.5892401166742907,-1.1304814281197118,0.6328214657504082,1.2780245725747634,-1.142298029856667,-1.18460430189404,-1.221588044090644,0.20920736989846067,-1.960697023742216,-1.615718715694696
Alabama 2014,1.1622007225866415,1.3313346166094706,1.1956691161546715,0.7837482460520238,0.10934982203130725,0.36930013905771486,0.9302535534567411,0.7389157935590493,0.36437432462886465,1.1353022139189766,0.2034164166064899,-0.40636030101174175,2.0053220717341436,0.0747389800798781,0.020374704597423847,0.8595640185402265,0.9055111523451633,1.0848256798173068
Alabama 2015,0.8954204479596624,0.40673330472111874,0.380782397865518,-0.07836916167520575,-0.25245526168600574,0.2374446620305937,-0.3117014279948139,0.6033940139205052,0.7495154573429146,0.6821454855112392,-0.8500573039599228,-0.5560834008860979,-0.4616020939551558,0.45995652811279125,0.40140076492348153,1.4360465659396924,0.3668378932809069,0.21054717338455786
Alabama 2016,1.4303456021989247,0.8607163052188235,0.05746701975889,-0.3650401960508952,-0.5343993384407631,-0.25119622342285075,0.09265600782662292,1.5136694734656952,0.7160249240634327,0.6821454855112392,-0.5294348672657972,-0.7656957407101963,0.6503098319624345,0.6349980980715048,1.041740809330028,0.7234773349293874,1.7165848525513416,0.14365146576301452
Alabama 2017,1.1826697973662046,0.6804876604754759,0.4781069249486358,-0.6512256216727018,-1.1302318947353007,-0.8813878415671755,0.4970134436480593,1.6276462718132285,0.9026150380491228,1.243196673063677,-1.8577278192843176,-1.9784528496924803,0.14756308258043604,1.1376739738342976,1.2821177638791568,0.3430348413657645,1.6946936213550854,0.6693879102756236
Alabama 2018,2.4046735617061548,1.9328889234155313,1.3738224877644467,1.5612078610189575,-0.3302329380321456,0.2374446620305937,2.7209793406659606,0.5697299806533023,-0.03193031917834679,0.6821454855112392,-1.0103685223069852,-0.9753080805342946,2.157220815804117,0.18369895155154872,-0.40586309833443823,1.659002636141595,1.0267669577876706,3.2627702031825527
Alabama 2019,2.638335923035943,1.7542347657364925,1.2565762517477566,1.8778621230703043,-0.03407947809876596,0.6467336088206606,3.17976950823259,-0.03073279119279065,-0.8013538529838965,0.49623503283114173,-1.7256031887784964,-1.2010444464987085,2.1864385664930803,-0.3810145026001759,-0.8628333630867209,2.014994184822885,0.8091851513921027,3.152793300345419
Alabama 2020,2.814684874982952,2.24214884701335,2.5089792273805753,2.14849561706134,0.17906126958056057,1.2262115819545536,2.3632785320546894,0.2598137113133833,-0.2989958537916568,1.658175362081751,-1.3556542233621973,-1.6847652307081662,3.5408900091457367,-0.2650613326421281,-0.7887062291942574,3.018046023913372,0.7855439918197988,3.1502811209788772
Alabama 2021,1.5831813605530003,1.3908997620648431,1.2583527098692215,1.8093539342532496,0.9628209312224343,1.309739938442321,2.316621904844524,-0.4051804227649187,-0.29985458541420823,-0.526272456909395,-1.4913021773481738,-1.184920420358393,2.135933597445015,-0.7079553795899932,-1.0706839107833996,1.2662298660837654,-0.3400133472173988,1.314538242984386
Alabama 2022,1.7565911633008937,1.2143095387397675,1.0434012771719587,0.8463170662638925,0.32489441272957326,0.5371026409304641,1.7800706919276177,0.5177319969605747,-0.5179724175421201,0.38004099990608053,-0.6157562925296001,-0.7173236622892503,1.025844580792593,-0.4584560266467788,-0.13011861481427672,0.7918072235539696,1.470857481349673,0.8462692818272712
Alabama 2023,0.7425846896055867,-0.1405454255310118,-0.36317288543085585,-0.1923253492531193,-1.203148466309807,-0.8232163075846224,-0.04453669361279323,0.05216951490809218,0.29260889617283004,0.8116188364848781,-1.6859657996267503,-1.3046989002578782,0.9162461631114213,0.9616765073782001,0.13663402484624917,0.8050216298410181,-0.08684882235456018,1.8561368798541809
Appalachian State 2014,0.9813905620338288,0.9610647935085056,0.9523577984468763,-0.20385855715784454,-0.45662166209462385,-0.369963105303897,0.11792834756546261,1.448024608594648,1.076048156817871,1.5129328209254247,0.6328214657504082,0.22996287345427113,1.5804857137493806,0.7188064848738582,0.91081319337854,0.1347305874056405,1.280425787176188,0.31414620722968933
Appalachian State 2015,1.1283480219896709,1.0545610197430304,0.5637575843764111,-0.6101356501902813,-1.2568342937327952,-1.0290540432151942,1.3135044198259598,2.0481507401080683,1.3755308101824757,0.26384696698101967,0.49409060371929614,-0.47546327018452156,0.5450270724309629,1.3986821725336551,1.432938552419946,0.19115239232444414,1.8189365633340437,1.0379440922313714
Appalachian State 2016,0.05923250081092341,0.4527177621274145,0.45717009708851347,-0.896458042383696,-0.8417707324625283,-0.668838005861693,-0.6694022366060843,1.6333062686152964,1.0277445030493861,0.7286230986812635,-1.1706797406540483,-0.7173236622892503,-1.0753953435852048,0.9685324735776301,1.4580164624723486,0.22233159333175417,1.5821205412133752,-0.38510419792752093
Appalachian State 2017,0.6654320231287696,0.6087511992870192,0.030820147936915267,-0.26367248155441414,-0.5949761825180456,-0.4808992037642139,0.730296579698888,1.0770728574002681,0.39657676047452123,0.49623503283114173,-0.9857052579458991,-1.2010444464987085,0.04834299700835121,0.549182677289109,0.7671868328077666,0.15266239699460407,1.3896325724760255,0.43841397274470856
Appalachian State 2018,1.2165224979631755,0.46014792580168123,-0.18235482663888383,-0.6990394066704283,-1.0100397437883122,-0.7784689737518894,0.613655011673474,1.4080161998270873,0.5253865038571464,0.9610111645313852,-0.43078180982145076,0.25011790612966583,0.3384158354161519,0.9037442577602536,1.2151885861331797,0.3423517119098066,1.7562805646772086,0.3249101882578254
Appalachian State 2019,1.4282986947209686,0.49420284264207137,0.05746701975889,-0.5213252800089582,-0.7448157306986244,-0.5032728706805811,0.7136334985524002,1.239548059718465,0.7471232763943805,1.1353022139189766,-2.0294898389418847,-1.3046989002578782,0.809030319727668,0.7943036077005977,1.0138260224501945,0.5030778178918077,1.2889009852955737,0.20142806280592218
Appalachian State 2020,0.7187041023627627,0.8081272578798461,0.8946229094992663,-0.7604875912964122,-0.9427321392579988,-0.6244635664775662,0.11792834756546261,1.9176378726721404,1.1876832677494782,0.8835484759146776,-0.16873462598490566,0.22996287345427113,2.0015087555847613,1.0988640126228453,1.4821395878419046,0.6844401724716902,1.8211921545287306,0.06958888519468992
