team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity
USC 2018,-0.03911226644462801,-0.0538996365854179,0.05793713816999858,-0.12483395365637215,0.6698665781687682,0.4172035620725242,0.16731451987276733,0.02832699205860808,0.08575380075981592,0.0573873828170762,-1.691816184884328,-1.69393055458674,0.3965589172108878,-0.3632048518425655,0.14904905473884175,-0.22160702608420813,0.04384357506928782,-0.7665467256515591,-0.6849260491336226,0.6265696417841566,-1.210957868842056,-0.7019807990620723,0.8333848212737563,-0.8133131435770067,1.06587933470752,-0.1617278171494415,-0.48856280677405317,0.0005394501009629367,-0.18599940683023167,-0.34557191279930727
USC 2019,0.3216260280491676,0.3106786627519535,0.8780447448234774,0.553794014201552,1.0727382936226557,1.0877470137937497,0.5583781058516012,-0.028348628812917814,-0.4054498077574174,-0.26865899986670366,-0.6909371318837625,-0.5456286001124001,0.3518050295414469,-0.926938518739875,-0.2594276268725385,0.3748790043234476,0.28583240452370845,-0.328433787515215,1.1082985645795547,-0.8383721517812924,0.03281238942544967,0.7043979318091904,-0.7715739293678758,1.6123618622698797,-0.8264960686183779,0.9839509759707609,0.21978829644422287,-0.3968370237051208,-0.05230427079660856,0.13671353629234367
USC 2021,0.6794551427486588,0.3201570215090998,0.2761529048526475,0.42670447534735834,-1.0682873732217986,-0.2726361040867181,0.16731451987276733,0.08839082939528012,-0.3814886561224305,1.1170381265393605,0.1969394473909322,0.9717704111572641,0.7141283835506818,0.5029038337873075,-0.08955315741220662,1.327740286504785,0.44492726816423434,1.764159216271307,1.1948788255949852,0.27475846337203114,1.019484595104425,2.0144938111054214,-1.2788792146351098,0.537333904479683,0.16619696264260178,0.5345385823717106,1.9908010892978616,-0.23120398022311645,2.035964532604475,1.6890192842405862
USC 2022,0.29585900701389684,0.582939682153651,0.6725039912762392,1.082947660079419,0.37908518404515823,0.8293155704273985,0.4266934289403609,-0.08894049988441825,-1.3771600820976948,0.7007467629341786,1.2462481319882992,1.5810734890416078,0.7485970239200108,-1.2003338890749806,-0.5652657577283985,0.9709988677388308,0.9458662042613749,0.9226138171495284,1.3710229698075505,0.6905207709470612,0.8243579575806598,0.4531183753493259,-1.1562145861054105,1.8692819067146629,1.058887571968242,2.093201143975268,1.0909180841166988,-0.7278054682205671,0.2816968924553391,1.7520129562666251
USC 2023,1.0780127745684174,0.7399129093255725,0.8492690393268643,0.5605821794815978,0.16495748500167207,0.6825265105953128,1.7315688637881002,0.5519604457629285,0.22353042266098982,0.4649453611718011,-0.6909371318837625,-1.0377580091728316,0.790539862759885,0.040254341915253414,0.24040937979355329,1.0471220877073428,0.6940352934599505,0.5088269874614575,0.6653241482733196,1.0568776251791994,0.5041008261015557,-0.300865738496677,-0.5116634117299756,0.9143329352097442,0.7099298166714851,1.2210784764161795,0.5191410530329962,0.5521089161915606,0.5693974403487574,0.034822244230726995
UT San Antonio 2014,-0.2029960615237985,-0.3722145181795758,-0.19145230946731828,0.0639147531582384,-0.01624682369592803,-0.24127975562493606,-0.19581595282186373,-0.560298613840778,0.29990659349751164,-0.7373506749746374,0.1969394473909322,-0.36108007171473816,0.665136804504779,0.2051429305399735,-0.5315536841491073,-0.4311477871248083,-0.9081020567580196,0.07430883936331793,-1.0416189213318887,0.27002769461617493,-1.4374827786970084,-0.03456161226522523,0.10282417037954131,-1.3742179618539914,0.21927119194885483,-1.0262387776040829,-0.8079430010680343,1.2362138384473356,0.077150574506913,-0.4658602437053816
UT San Antonio 2015,0.9820098413563586,0.9377172295788718,1.211363333492579,1.407217238020658,0.7384779183552379,0.6366980013050132,0.5304449925673979,0.13043551553095054,0.5335278219386349,0.18984372578236167,0.8265246581493524,0.9717704111572641,0.4874984474700468,-0.12753123760087245,-0.5135875704848925,0.07076094392251113,-0.08618487675248562,0.9394022902457244,0.7653362505952375,-0.7963148745988844,0.8608968228823128,0.5150777180380595,-1.0827049693255983,0.25405268006779436,-0.8217290452190216,0.24663077075008089,0.905321896476152,-0.03944991256832298,0.17493438255785676,-0.222724255703741
UT San Antonio 2016,0.10052836368200267,0.02091169503348564,0.18742781290475855,0.0650461140382463,-0.025043149360860748,-0.5620793206570306,0.2231807464411719,-0.024652392669123138,-0.11791598813757449,-0.024124212853868853,-0.3035000791093504,-1.0377580091728316,0.12944338885607584,-0.05298527538685589,-0.0039615511154243,-1.0384705411270787,0.09784884530004402,0.08434591667765688,0.10666947361802165,-0.5343768538271826,-0.5956418029412107,0.8140043713608983,-0.8898749940795416,0.6795393609256273,-1.166564727792493,-0.05559364600424812,-0.7443403151189867,1.1997471072843058,-0.07009327590299616,-0.8133260299429292
UT San Antonio 2017,-1.5518857594831266,-1.8129660811218826,-1.9655181528873076,-1.9777802312992074,-2.1265653173100727,-2.667120895713846,-0.8890650370570676,-0.8591617074977945,-0.905366562323737,-1.146761189594611,1.2462481319882992,1.0202377014435193,-0.7868360090187038,0.9869981744226846,0.4348216438421882,-2.3775122296643794,-0.6774606986767734,-0.5704080968696558,-1.6041201480487517,1.1659543662563838,-1.9939681583400628,0.5150777180380595,1.2873082017066482,-1.2725598325456895,0.3215649170794105,-1.2513314396294952,-1.725793642688195,2.129317214035751,-0.9412295851587497,-1.086366463888793
UT San Antonio 2018,0.5912100223214133,0.7866276774857925,0.24497922389798488,1.4096685199273409,-0.6337488853741555,0.1349964259164698,1.0751407016093437,-0.07778578723617896,0.18309597927695004,0.0573873828170762,0.1969394473909322,-0.36108007171473816,0.278750889375156,0.550998508064565,-0.6991183784500414,1.3669927770076211,-0.16659928709765642,2.5381375971721303,0.41092572920318066,0.658582136099716,0.4540531663235439,-1.9190393161622041,1.0097786354489535,-0.5548693424651254,-0.656183613537729,-0.8041981848812346,1.2836870712795818,1.8343748649162728,2.0976983995113585,0.45009138821843625
UT San Antonio 2019,1.0072227329069998,0.6736772356298005,0.8372791620366065,0.10313526366516979,-0.8853237993912114,-0.3039924525485015,0.3488797562200826,0.835184540281236,-0.0894621205710265,1.1170381265393605,-0.2227840264480142,-1.1607903614379393,-0.1721694930305694,0.5586329617986859,0.707856884993737,0.9084267975130781,1.3305219654994334,1.0751061321842448,1.0064917345598805,0.3633335926252196,-0.19799949355958782,-0.11598966119904552,1.0787073296901708,0.3653533564551032,1.4984035952470163,0.6153561595135246,1.1739570324330175,-0.08612673736211797,0.550434948434263,0.3171074374650686
UT San Antonio 2020,-0.24081539884976097,-0.12871096820432146,-0.06675758564865852,-0.17876215560340303,-0.40504441808592345,-0.17856705870136663,0.5304449925673979,-0.02973471736684133,0.027348493649535115,-0.4724379890440664,0.1969394473909322,0.17206012143406252,0.20806607267371918,0.2951983460870095,0.12518656628957117,0.3169229064913946,-0.002481806450544583,0.1551538909947506,-0.049598713319946204,0.34435518812217975,0.10974872861612776,1.5522232369581717,0.22703108504651626,0.7791169928764807,-0.24842573483494407,0.4218090550548086,-0.7571006415791198,0.7270528072933199,-0.16324314999063277,0.09433969737148118
