team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp
Michigan 2023,-2.550316264888536,-2.5338219353093066,-2.672877313458602,-2.068700505656186,-1.0637132838760324,-1.3011243336332272,-2.301972694450723,-1.7687830210546192,-1.861089769582878,-1.6380538071385797,0.7425799633815633,1.0783984497870238,-1.7985171932793522,-0.5856991552264414,-0.7580320850477318,-0.944312174901338,-1.6643349373430678,-1.7938509951211705
Michigan State 2014,-0.8653193280271924,-1.320953094728205,-1.8844229828513974,-0.0005728170021974005,0.7349593880892656,-0.2726361040867181,-0.6148126520848993,-1.8025419778346152,-2.346303090191365,-0.3909263933731214,2.795996343085949,1.6689537406595418,-1.387391218587313,-2.209377602773489,-2.012728880939893,-1.5410287548967165,-1.4377047146046982,-0.6763996495529215
Michigan State 2015,-0.8387211127649771,-0.7209149546329533,-0.957434184353356,0.19208177856482053,0.10463982329928033,0.21114755789508904,-0.35144329826241977,-1.140915708095274,-1.3771600820976948,-0.7751953443932906,1.2462481319882992,0.6671188722150918,-0.7550618040924015,-1.0236846927968515,-1.2436377377241734,0.2494621571250677,-0.8479244596472291,0.11564113617851993
Michigan State 2016,0.07434574553325939,-0.45729407178538833,-0.6590575237872841,-0.6224441807130717,-1.0454169264929738,-0.8370503763988268,-0.01425071647454845,-0.11582621754940481,0.08575380075981592,0.18984372578236167,-1.0622309741259082,-0.6276501682891387,0.6237601137512239,0.7854750533940529,0.30205925484243806,0.0439008070657081,-0.16180811860699176,0.24391126024716572
Michigan State 2017,-1.098053711571577,-1.640509189969132,-1.682993044375104,-0.7359573890071714,0.3549581193642019,-0.07002585248749894,-0.9500100114953286,-1.6380594694357289,-2.256448771560164,-1.1245307544116259,0.6650925528266806,0.6846949225386786,-1.1571606727597723,-1.8970310531644659,-1.413050386016141,-0.6566695699669445,-1.1764992877528009,-1.233041431968951
Michigan State 2018,-1.5286123211286882,-1.5335391411384833,-1.4815631058988123,-0.06166630452261114,1.4316283807518817,1.0588026921367186,-1.1176086912005423,-2.042797327181303,-1.8790606333091182,-1.613600328437296,0.6650925528266806,0.6846949225386786,-1.620216854650525,-2.2236081643180965,-2.3386197818061003,-0.17052276449317852,-2.155002425897342,-1.2738846306757585
Michigan State 2019,-0.7140419787233425,-1.2207533021526602,-1.1362546399394529,-0.57304142228607,-0.13059905734004457,-0.07002585248749894,0.5583781058516012,-1.1982073683241001,-0.9625465832708656,-1.2467981479180437,0.47137402643947446,0.1925655134782478,-0.7507888321457887,-0.560273748473597,-0.9165138495510202,0.0811334223303018,-1.1896770951443059,-0.6194185812098452
Michigan State 2020,1.1927175778867214,0.12904235922215437,0.3518604157425481,0.39378726117189755,1.006388865750026,1.0174536611981013,-0.9739526800246444,-0.14557211794470912,0.44174805362247693,1.9496208537497277,-0.19280377831666098,-0.4753243988180526,0.0330370027463482,-0.34346525142383394,-0.28868813751229183,0.3494348638118119,-0.4105393785412243,-0.45199858341787724
Michigan State 2021,-0.295120088343451,0.8942747519419528,1.4823345602523554,2.8662956529371932,3.584968903527239,3.9532348578398397,1.0611741449672436,-1.1205864093044007,-0.8547214009134245,-1.369065541424461,0.08393697366506174,-0.2995638955821841,0.1908096854977816,-2.5452778360565986,-2.2454424603140923,1.4131125200386963,-1.1252816924558389,0.059104524796743156
Michigan State 2022,0.023919962431976277,0.45804457390472564,0.868452842991273,0.3114942257332452,-0.40504441808592345,0.4485599105343102,1.2567059379566596,0.3706908648776387,0.8644912288968906,-0.7373506749746374,-1.2720927110453812,-2.2270707477355414,0.8518170586777765,0.7989014838334203,0.21719714755298933,1.5864374304315676,0.0416728071915943,0.7971461914697405
Michigan State 2023,0.16259086596050443,-0.020161192914147346,0.2761529048526475,0.2967865342931457,-0.267821737712984,0.04092738053111833,0.893575465262029,-0.2699900667135295,-0.30361491330872553,-0.7373506749746374,-0.43264576336748795,-0.36108007171473816,-0.781521361146416,-0.012481362122849827,-0.35882008274400823,0.5260806272389135,-0.14454064685260604,0.6279654335986669
Middle Tennessee 2014,0.6416358054226964,1.0814723373955888,1.0866686096739233,1.245432632179564,1.0129232791011167,1.0756868797699843,1.2567059379566596,0.45878449297142415,0.961833407414028,-0.07506896014820964,0.40680118431040596,0.7052003145828633,1.0683153312529237,-0.0384906437636903,-0.16431662353603108,0.44056519780405107,0.1002903270739447,0.49402541926679955
