team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,passingYards/completion_opp,d_ppa,d_success_rate,d_explosiveness,d_power_success,d_stuff_rate,d_standard_downs_rate,d_line_yards,d_open_field_yards,d_second_level_yards,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa
Akron 2015,-0.7672043439268112,-0.8668014541811578,-0.27240893192891746,0.2845850094873615,1.3851878313334967,1.1274102206925336,0.4745708958161643,-1.5948819833689643,-1.4661450257407245,-1.0310420333441799,1.0151974549730074,-0.44918395360048996,-1.8410838789770505,-1.948904439222973,0.0017711465375132597,-1.584295569972679,-0.9189936889820449,-1.1186318528979464,-0.2617324126202205,-0.47318286046284286,0.5183194788836896,0.11297738013573443,0.8224863577852252,-0.6261589391400472,-1.6024914636497702,-1.0044083565208437,-0.851139125716595,-0.6054617745584582,-0.08317393446680957,-0.8658178837212372,-0.17712106502296313,0.24595679667316406,-0.02043890828631765
Akron 2016,1.0420646994369178,1.4432157775255094,1.6745706704625198,0.3642999998655161,0.2513475529302196,0.4746256219269932,0.6104189282580282,1.6108581047451584,1.6458296511755026,1.0928991793529153,-1.0839899901567247,0.9522077727349652,0.7585011377492199,1.0536959861091848,0.5079539989598846,1.153741619990078,0.175342922006517,-0.1884811612674732,1.1968830741894998,1.3873962950596344,0.24285798937840755,1.1097275363826866,-0.9044112537974213,1.5647994698120817,1.1445072281008277,0.543429941451681,1.536629453432935,1.3932576265996934,0.414956017434536,1.2484750324996028,0.8043227428377846,0.6051969446708408,0.9124153440120196
Akron 2017,0.2087102114571145,1.0453994156010464,1.2786780505810487,0.2686312681515713,0.34619905627154834,0.636559294957537,0.3581297251517095,1.1268087424349795,0.7314797354419094,0.23540738540688286,0.5361621010751285,-0.8258738349275012,0.20703409815711518,0.760422214742901,0.6572848082268408,1.1292281544361005,-0.03507062503276403,-0.540189234732005,0.5821522900970585,1.2824732868665125,0.34170413689459284,0.7170683839217661,-0.478537252189563,0.8785400442503551,0.8306996875906338,0.7484546269593336,1.892632136137756,1.2885087932475663,0.9770631659769283,1.2163860377826694,0.820554932661617,-0.003766664175392593,-0.298688040028028
Akron 2018,0.0843289445944575,0.17118568198926773,0.5044880383683941,-1.1094872868664598,-0.2576888483349169,-0.04618808322529773,-0.9790030513117797,1.0326075192309019,1.5653208535637373,0.5593487297864953,0.15643895469266245,-0.31942546042128167,1.0493981717768464,1.5066828469007183,0.33269282127674527,0.5044970162521035,-1.2014134510007328,-1.6774535332241054,-0.19176526605299624,0.21691864752542198,0.05293282193234319,0.243366208714551,0.08598200976673313,0.32521917324903493,0.3070196765538185,0.18728881815017004,0.884327115986337,0.5911771760380845,0.48289135897536833,0.3780187257028409,-0.5154532797444672,0.1598229062903891,-0.8125535160652909
Akron 2019,1.4400847533974206,0.5479243251492135,0.6584462794334122,-0.8357490180207202,-1.6298739300061493,-0.6895461895898919,0.7870213704324517,1.3389788820823159,2.289900032069605,1.22628679174452,-1.6156023950921767,2.5359427468600146,2.3754312936058324,1.555246154329616,1.530751686492963,0.47518826395247155,0.7126378225901892,-0.3150213106999776,1.1142882858390357,1.5564337637976007,-0.15078781332593938,-0.10580237718003237,-0.8653652990853274,1.759028956411694,0.6196097475035379,-0.21893029654181445,-0.32297100297487263,0.7935588416893407,0.41490431351998236,0.9914751093033851,2.3286791879922313,-0.2558742582454114,1.1672796945176458
Akron 2021,1.9251716941617834,1.4675677050301452,1.428237484758492,-0.3053811221320976,-1.718401999791392,-0.6895461895898919,1.3168286969557204,2.201282386796557,0.59921528222258,1.7598372413109402,-1.6156023950921767,2.760341463907219,1.605332480384122,1.8043713901251408,1.7246509684756006,2.646031531794331,1.6779318261835208,0.5838626462946626,3.179660859708245,3.2436498685387125,0.8451522578010636,1.9185957782330272,-1.834410200894891,2.186179672296568,2.9534066059066317,2.0662093909064443,3.695859517949657,3.4427220694608125,1.1028703043918384,3.3470775703988673,2.2741420495476987,0.6938937255562803,2.1233694779569103
Akron 2022,1.172099660247877,0.5681090778936966,0.5156850013549423,0.33585966024518116,-0.8230612940088409,-0.43053188702752326,0.385652183672399,0.39496405061119466,0.383305324991036,1.1292776190960807,-1.6317118619084021,-0.29700579798973786,0.8022086184082549,0.1428159819134183,0.521194377528215,0.37457529708093484,1.3696813078653978,1.18838281898547,1.639891915734673,1.0480194558052396,1.1442498414544253,0.2984192696700517,-0.7192184920727168,0.9982622722932436,0.579377245457286,-0.00976778547591399,0.008177413259682268,0.6883677791152657,0.7783461823579891,0.877265463672921,1.719397583700809,1.0479427099994367,2.307957758033623
Akron 2023,0.2087102114571145,-0.7985940192247368,-0.7887611865777415,-1.2219155044281025,-1.0101774415094633,-1.1490876941360304,0.08061160173475894,-0.24765956659188926,-0.1857454944921102,0.5593487297864953,-1.6156023950921767,-0.44977978341610814,0.600063793529093,0.4566518768657222,-0.6934302065744469,-0.18550514656898437,-0.6171390997754745,-0.21887934443601856,0.32914667084765853,-0.38507996143500395,1.488485366650058,0.47355883200801674,-1.0234368764614652,-0.6395952692638046,0.45690905006340776,0.6354684315456385,-0.14461984383373902,0.21153147021565763,1.4595598327811223,0.7805070519341828,-0.613693898667225,1.2838673602460913,-0.01903878579575361
Alabama 2014,-1.2198974822225481,-0.9215814850254571,-1.2022490340094987,-0.08541287038105642,0.9722189783243245,0.19014754768414482,-0.3987378841672463,-1.3653208486685673,-1.3042427184555312,-1.936905159256399,-0.5270627087957754,-0.2159247802785998,-1.4815272087519789,-1.4809672632271174,-1.024385927449639,-1.2841752439238574,-1.0028017446424873,-0.44757562693881603,-0.6132144698385573,-1.135810481513004,0.5411229489795862,-0.5613567636254168,1.3962584148980104,-1.4718851063305727,-1.6280768809359454,-0.3466515725260548,-1.3056726197656652,-1.421407592095681,-0.20131641446992748,-1.3228220161594404,-0.9066995248371869,1.0173291519742846,0.024904446229654143
Alabama 2015,-1.7117365489023122,-1.8170775754480115,-1.9095771815310596,-0.8303720163112494,0.384139657608081,-0.7201822898929673,-0.8730415860071257,-2.0152803037849427,-1.5664713735338451,-1.7615957258274324,0.2627614356797529,-1.8475024524659098,-1.3089537355936407,-2.0438967928636758,-1.8781227084907235,-2.2525417868812196,-1.3991776399596625,-0.2560512092632217,-1.2687490407794257,-2.256460777354832,1.4144678410155886,-0.7869612014278603,1.0676435094606873,-2.642576990905899,-1.599751916100963,-0.5374666641223942,-1.6992362856755234,-2.0341525256762667,0.5770308759158439,-1.0876293584144114,-2.1239651560445503,1.43137309840282,-1.3116712655106988
