team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity,d_field_position_average_start
Akron 2015,21.46153846153846,331.61538461538464,19.23076923076923,238.6153846153846,36.76923076923077,21.692307692307693,1.7692307692307692,93.0,31.615384615384617,0.9230769230769231,2.1538461538461537,1.0769230769230769,0.36312849162011174,0.46231721034870643,0.2804453723034099,0.5899581589958159,2.9416058394160585,6.489539748953975,0.3924794359576968,1.193461940171329,0.6533490011750881,0.6923076923076923,0.2361111111111111,0.3805555555555555,0.8754367226903904,-0.0325644822200801,0.3925619834710744,1.4783425519504456,0.1727738699600857,3.223684210526316,29.0
Akron 2016,33.583333333333336,466.0,24.5,241.33333333333334,32.5,19.916666666666668,1.8333333333333333,224.66666666666666,44.5,2.25,1.1666666666666667,0.6666666666666666,0.441340782122905,0.577922077922078,0.48211731044349065,0.6128205128205129,5.048689138576779,7.425641025641026,0.472668810289389,1.1450385907664624,0.722400857449089,0.775,0.1653696498054474,0.4824902723735408,0.9505276335733578,0.1973207395203821,0.4378109452736318,1.5580783900241446,0.2837179468404494,3.78125,32.900000000000006
Akron 2017,28.0,442.85714285714283,23.428571428571427,238.07142857142858,32.857142857142854,20.357142857142858,1.7142857142857142,204.78571428571428,40.714285714285715,1.7142857142857142,1.9285714285714286,1.3571428571428572,0.34210526315789475,0.5533980582524272,0.46241935483870966,0.6195652173913044,5.029824561403508,7.245652173913045,0.4681467181467181,1.162414745767648,0.7007722007722008,0.7424242424242424,0.1828153564899451,0.4771480804387568,1.0352628269436115,0.1938317311576637,0.4385593220338983,1.4229147008363408,0.1396817840444242,3.52,32.400000000000006
Akron 2018,27.166666666666668,392.0,21.333333333333332,191.08333333333334,30.583333333333332,18.5,1.0833333333333333,200.91666666666666,44.166666666666664,1.9166666666666667,1.75,0.8333333333333334,0.37037037037037035,0.5908584169453734,0.5125425170068026,0.6049046321525886,4.549056603773585,6.247956403269756,0.4222222222222222,1.1116516633940168,0.6833333333333333,0.703125,0.2059405940594059,0.4415841584158416,0.9607685890870244,0.1026767857105041,0.3769633507853403,1.4592245386256568,0.0785679168575807,3.375,31.900000000000006
Akron 2019,36.25,413.9166666666667,21.75,200.41666666666666,25.416666666666668,16.75,1.9166666666666667,213.5,47.166666666666664,2.3333333333333335,0.9166666666666666,0.4166666666666667,0.5297297297297298,0.6498277841561424,0.5158043084356755,0.659016393442623,4.5265017667844525,7.885245901639344,0.4799541809851088,1.075839632028725,0.7285223367697594,0.6741573033707865,0.1669691470054446,0.4519056261343013,0.9505198394344484,0.1693773623856534,0.5080906148867314,1.3669576748470105,0.3140288877263331,3.659340659340659,34.0
Akron 2021,39.5,467.4166666666667,23.833333333333332,218.5,25.083333333333332,16.75,2.1666666666666665,248.91666666666666,40.166666666666664,2.6666666666666665,0.9166666666666666,0.5,0.5422535211267605,0.615581098339719,0.5325369941165983,0.6677740863787376,6.1970954356846475,8.710963455149502,0.5526717557251909,1.2509158437238834,0.7419847328244275,0.8421052631578947,0.1272727272727272,0.587012987012987,1.0542277026414015,0.4254999601330089,0.5055762081784386,1.5777652546403609,0.4277363593673508,5.515625,29.599999999999994
Akron 2022,34.45454545454545,415.09090909090907,21.363636363636363,240.36363636363637,28.454545454545453,17.454545454545453,1.7272727272727273,174.72727272727272,39.27272727272727,2.272727272727273,0.9090909090909091,0.7272727272727273,0.3716216216216216,0.5798657718120807,0.42093736311870344,0.6134185303514377,4.4490740740740735,8.447284345047924,0.458041958041958,1.3034941799022344,0.7045454545454546,0.7076923076923077,0.1729559748427672,0.4465408805031446,1.005307111068857,0.156959447389472,0.48,1.656348878021731,0.4496893882414643,4.338983050847458,31.700000000000003
Akron 2023,28.0,335.5833333333333,17.833333333333332,187.25,27.75,15.5,1.5833333333333333,148.33333333333334,36.916666666666664,1.9166666666666667,0.9166666666666666,0.5,0.3630952380952381,0.5708762886597939,0.4420163893717408,0.5585585585585585,4.018058690744922,6.747747747747748,0.3962765957446808,1.3640073105908572,0.6529255319148937,0.7222222222222222,0.1604938271604938,0.4222222222222222,1.1079970884953,0.1464389898089901,0.3724340175953079,1.7087139875856625,0.1729403861086184,3.782608695652174,33.0
Alabama 2014,18.428571428571427,328.42857142857144,16.714285714285715,226.0,35.214285714285715,19.142857142857142,1.3571428571428572,102.42857142857143,32.285714285714285,0.35714285714285715,1.4285714285714286,0.7857142857142857,0.37614678899082565,0.4783068783068783,0.3118747281426707,0.5436105476673427,3.172566371681416,6.417849898580122,0.3639207507820646,1.1974705600407711,0.6266944734098019,0.6363636363636364,0.2596153846153846,0.3389423076923077,0.8576272607145647,-0.0822541423025861,0.3589251439539347,1.6495539868628255,0.1781665415344923,2.702702702702702,29.400000000000006
Alabama 2015,15.133333333333333,276.3333333333333,14.8,200.6,33.0,16.666666666666668,1.1333333333333333,75.73333333333333,31.2,0.4666666666666667,1.8,1.2666666666666666,0.2850877192982456,0.4859813084112149,0.274065138721351,0.5050505050505051,2.4273504273504276,6.078787878787878,0.3156216790648246,1.350995776701606,0.589798087141339,0.6176470588235294,0.2461538461538461,0.3076923076923077,0.9749597093964149,-0.0566818500896006,0.302803738317757,1.741453907436387,0.0192079923780639,2.2222222222222223,27.700000000000003
Alabama 2016,13.0,261.8,14.466666666666667,197.86666666666667,33.8,18.2,1.0,63.93333333333333,31.733333333333334,0.3333333333333333,1.9333333333333333,1.0666666666666667,0.3067226890756302,0.48423194303153616,0.2442067736185383,0.5384615384615384,2.014705882352941,5.8540433925049316,0.3202020202020202,1.216493917934877,0.6191919191919192,0.64,0.2452830188679245,0.285377358490566,0.8910522164392836,-0.1500330240580674,0.3278688524590163,1.5393158280307908,-0.0490871923030637,1.7820512820512822,29.700000000000003
Alabama 2017,11.928571428571429,260.42857142857144,15.357142857142858,165.71428571428572,30.428571428571427,16.357142857142858,0.5714285714285714,94.71428571428571,34.785714285714285,0.6428571428571429,1.7142857142857142,1.3571428571428572,0.34259259259259256,0.5334063526834611,0.36368623148656054,0.5375586854460095,2.722792607802875,5.446009389671362,0.3383947939262473,1.1544691121976114,0.6279826464208242,0.7111111111111111,0.2234762979683973,0.3295711060948081,0.8612532342041512,-0.0410443562045241,0.3268817204301075,1.5403619916423044,0.0025113182148306,2.1142857142857143,27.400000000000006
Alabama 2018,18.066666666666666,319.46666666666664,16.866666666666667,198.26666666666668,31.0,16.266666666666666,1.4666666666666666,121.2,34.4,0.7333333333333333,1.4,0.9333333333333333,0.34080717488789236,0.5259938837920488,0.3793823038397329,0.5247311827956989,3.5232558139534884,6.3956989247311835,0.3550356052899288,1.3482707345466938,0.6174974567650051,0.6274509803921569,0.2051282051282051,0.3547008547008547,1.0700772976509465,0.056748061527376,0.3439363817097415,1.6606693357005102,0.0552175953152754,2.8684210526315788,26.900000000000006
Alabama 2019,18.615384615384617,324.38461538461536,19.076923076923077,187.23076923076923,31.53846153846154,17.692307692307693,1.1538461538461537,137.15384615384616,35.92307692307692,0.6923076923076923,2.1538461538461537,1.3076923076923077,0.3567567567567568,0.5324971493728621,0.4228124258951862,0.5609756097560976,3.8179871520342616,5.9365853658536585,0.3952434881087203,1.1458542874392297,0.665911664779162,0.7115384615384616,0.1597222222222222,0.412037037037037,0.9068160616164824,0.0459783378059197,0.3587962962962963,1.5281122316057223,0.0237892916877701,2.6052631578947367,27.799999999999997
Alabama 2020,19.384615384615383,353.0,19.923076923076923,239.15384615384616,36.0,20.923076923076923,1.1538461538461537,113.84615384615384,33.84615384615385,1.1538461538461537,1.6923076923076923,0.9230769230769231,0.4129353233830846,0.4845814977973569,0.32251035083896273,0.5811965811965812,3.3636363636363633,6.6431623931623935,0.3829078801331853,1.3057141826878995,0.6736958934517203,0.6896551724137931,0.1831683168316831,0.3861386138613861,0.9844008239022743,0.0763436257108823,0.380281690140845,1.5709252089871453,0.0878400945695234,2.8823529411764706,26.099999999999994
