team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,o_success_rate,o_explosiveness,o_standard_downs_rate,o_power_success,o_stuff_rate,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa,o_points_per_opportunity,o_field_position_average_start,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity,d_field_position_average_start,penalties/game,possessionTime/game
Eastern Michigan 2016,29.615384615384617,455.15384615384613,23.307692307692307,296.0769230769231,39.92307692307692,23.76923076923077,1.9230769230769231,159.07692307692307,36.92307692307692,1.6153846153846154,1.7692307692307692,1.3076923076923077,0.46798029556650245,0.4804804804804805,0.3495014365387865,0.5953757225433527,4.308333333333334,7.416184971098267,0.4590325765054294,1.1714426484122618,0.6890424481737414,0.6716417910447762,0.1755888650963597,0.4389721627408993,0.8589618646722084,0.0821781971038265,0.4573055028462998,1.556688446952451,0.3024630149265276,3.621052631578948,71.2,29.846153846153847,429.46153846153845,23.846153846153847,262.6923076923077,35.46153846153846,21.46153846153846,1.9230769230769231,166.76923076923077,38.61538461538461,1.7692307692307692,1.8461538461538463,0.8461538461538461,0.4189944134078212,0.5212876427829699,0.3883216908472148,0.6052060737527115,4.318725099601594,7.407809110629067,0.4854469854469854,1.1184297208899323,0.7297297297297297,0.8051948051948052,0.1694560669456067,0.502092050209205,0.8790369525866434,0.1671689064719319,0.459915611814346,1.4445897155339338,0.2790130483235974,3.6666666666666665,73.2,5.846153846153846,0.5132692307692307
Eastern Michigan 2017,26.083333333333332,386.9166666666667,20.25,257.3333333333333,36.25,21.416666666666668,1.75,129.58333333333334,35.166666666666664,1.1666666666666667,1.8333333333333333,1.25,0.3448275862068966,0.49241540256709454,0.3349127719147103,0.5908045977011495,3.6848341232227493,7.098850574712643,0.4048723897911833,1.1954648103498222,0.6670533642691415,0.6363636363636364,0.1875,0.365,0.8723002351525632,-0.0150482385644756,0.421875,1.5418597605768674,0.2119038684971838,2.9166666666666665,69.1,23.333333333333332,363.5833333333333,18.583333333333332,190.33333333333334,28.0,16.25,1.3333333333333333,173.25,40.083333333333336,1.4166666666666667,1.5,0.6666666666666666,0.36363636363636365,0.5887392900856793,0.4765069906027963,0.5803571428571429,4.322245322245322,6.797619047619048,0.4106925880923451,1.1058658874671503,0.6780072904009721,0.6097560975609756,0.1685144124168514,0.4079822616407982,0.9228619946335168,0.0946978982399877,0.3955431754874652,1.456269312636834,0.1223576681009843,3.1159420289855078,70.1,6.166666666666667,0.49939814814814815
Eastern Michigan 2018,27.0,371.38461538461536,18.23076923076923,226.69230769230768,29.76923076923077,18.923076923076923,1.6153846153846154,144.69230769230768,37.76923076923077,1.7692307692307692,1.0769230769230769,0.3076923076923077,0.3314917127071823,0.5592255125284739,0.3896023198011599,0.6356589147286822,3.830957230142566,7.614987080103359,0.4072398190045249,1.2168448225212725,0.6730769230769231,0.5961538461538461,0.2326086956521739,0.3782608695652174,0.9521301586434058,0.0089109462227396,0.4223300970873786,1.5929066798033715,0.2963125378834653,3.3493975903614457,68.0,22.076923076923077,354.0769230769231,18.846153846153847,150.23076923076923,26.307692307692307,14.538461538461538,0.9230769230769231,203.84615384615384,44.61538461538461,1.5384615384615385,1.8461538461538463,1.0,0.375,0.6290672451193059,0.5757114925048881,0.5526315789473685,4.568965517241379,5.7105263157894735,0.4043010752688172,1.0797711519055837,0.6741935483870968,0.6835443037974683,0.161231884057971,0.4365942028985507,0.9690749356163254,0.1562136736488917,0.325,1.5004833373685689,0.0488424598441167,3.0428571428571427,72.7,7.3076923076923075,0.49993589743589745
Eastern Michigan 2019,29.153846153846153,405.46153846153845,21.923076923076923,283.15384615384613,35.76923076923077,24.076923076923077,2.0,122.3076923076923,32.15384615384615,1.6153846153846154,1.3076923076923077,0.9230769230769231,0.39644970414201186,0.4733861834654587,0.3016505406943654,0.6731182795698926,3.8038277511961724,7.916129032258064,0.4641255605381166,1.201585760905667,0.6928251121076233,0.6964285714285714,0.228643216080402,0.4195979899497487,0.9571010201062828,0.0812217662716756,0.4864300626304801,1.453970449821961,0.3695719498498819,4.034883720930233,70.9,30.615384615384617,430.46153846153845,22.23076923076923,236.23076923076923,29.23076923076923,18.53846153846154,1.6153846153846154,194.23076923076923,41.69230769230769,2.3076923076923075,1.6153846153846154,0.8461538461538461,0.44808743169398907,0.5878524945770065,0.45121515368120085,0.6342105263157896,4.658671586715867,8.08157894736842,0.4761388286334056,1.1870176730041744,0.7180043383947939,0.8382352941176471,0.1228070175438596,0.4853801169590643,0.9299836679265572,0.2210008728905498,0.4497487437185929,1.5831765049675377,0.3329507765134731,3.555555555555556,71.2,4.538461538461538,0.47564102564102567
Eastern Michigan 2021,30.153846153846153,381.38461538461536,22.23076923076923,262.84615384615387,35.0,23.76923076923077,1.4615384615384615,118.53846153846153,35.0,2.0,1.0769230769230769,0.6923076923076923,0.4171428571428571,0.5,0.3108108108108108,0.6791208791208792,3.3868131868131868,7.509890109890111,0.4425427872860635,1.231625586095565,0.7017114914425427,0.7,0.1492957746478873,0.4112676056338028,0.9609309556796766,0.1027339081282786,0.4716157205240174,1.4145951048026006,0.278028582552319,4.232876712328767,69.7,30.0,437.9230769230769,22.923076923076923,237.92307692307693,30.23076923076923,17.692307692307693,1.4615384615384615,200.0,39.07692307692308,2.076923076923077,1.3076923076923077,0.6153846153846154,0.43292682926829273,0.5638179800221976,0.456701212014755,0.5852417302798982,5.118110236220472,7.870229007633588,0.5048076923076923,1.1717276496409528,0.7175480769230769,0.85,0.0777777777777777,0.5355555555555556,0.9093265894724726,0.2676620085961126,0.4710526315789474,1.525016227856616,0.3164039571944562,4.1,71.3,3.8461538461538463,0.5089743589743589
Eastern Michigan 2022,29.76923076923077,365.9230769230769,21.307692307692307,224.15384615384616,30.23076923076923,18.846153846153847,1.7692307692307692,141.76923076923077,38.69230769230769,1.9230769230769231,1.4615384615384615,0.9230769230769231,0.45197740112994356,0.5613839285714286,0.3874290519234812,0.623409669211196,3.6640159045725644,7.414758269720102,0.4604409857328145,1.151013962602282,0.708171206225681,0.8275862068965517,0.145679012345679,0.4814814814814814,0.8757888377285923,0.1630510593813545,0.4469273743016759,1.4864445835420914,0.3255563416675981,4.166666666666667,68.4,28.46153846153846,376.61538461538464,21.153846153846153,220.92307692307693,30.846153846153847,17.384615384615383,1.7692307692307692,155.69230769230768,36.30769230769231,1.7692307692307692,1.5384615384615385,1.0,0.4245810055865921,0.5406643757159221,0.41339869281045744,0.5635910224438903,4.288135593220339,7.162094763092269,0.4395750332005312,1.1659863274212134,0.6972111553784861,0.8070175438596491,0.0741687979539642,0.4629156010230179,0.8060733513539389,0.1481619962096674,0.4225352112676056,1.6002813185423912,0.3147255408623561,4.477611940298507,69.5,7.923076923076923,0.5244230769230769
Eastern Michigan 2023,19.53846153846154,264.0769230769231,15.923076923076923,152.0,27.53846153846154,15.153846153846153,0.7692307692307693,112.07692307692308,32.92307692307692,1.3846153846153846,1.3846153846153846,0.9230769230769231,0.35,0.544529262086514,0.42441013690649576,0.5502793296089385,3.404205607476636,5.519553072625698,0.359173126614987,1.1455383480901131,0.6550387596899225,0.746031746031746,0.1585677749360614,0.391304347826087,0.9881651839301342,0.0965797788978413,0.3369272237196765,1.338163101021928,0.0582596766870918,3.2295081967213117,68.7,26.692307692307693,401.53846153846155,22.23076923076923,213.07692307692307,29.76923076923077,17.615384615384617,1.3076923076923077,188.46153846153845,39.46153846153846,1.8461538461538463,1.4615384615384615,0.5384615384615384,0.39534883720930236,0.5700000000000001,0.4693486590038314,0.5917312661498708,4.775828460038986,7.1576227390180875,0.4285714285714285,1.2457457173897657,0.6970046082949308,0.6438356164383562,0.1395833333333333,0.4708333333333333,0.9733367340495498,0.1891768730756458,0.3825857519788918,1.6609164467372326,0.2437456120775271,3.5063291139240507,67.5,6.076923076923077,0.48326923076923073
Florida 2014,30.25,367.5833333333333,17.5,179.91666666666666,27.0,14.083333333333334,1.5,187.66666666666666,43.083333333333336,1.8333333333333333,2.0,1.1666666666666667,0.3645833333333333,0.61474435196195,0.5105418272500567,0.5216049382716049,4.355899419729207,6.66358024691358,0.3903868698710434,1.1830214554137544,0.6658851113716295,0.7258064516129032,0.2008032128514056,0.3975903614457831,0.9683101470734444,0.0668454764323056,0.3462686567164179,1.778286550924827,0.1635183512254852,3.392405063291139,67.0,21.083333333333332,329.75,18.0,213.58333333333334,35.75,19.0,1.25,116.16666666666667,36.666666666666664,0.8333333333333334,2.5,1.3333333333333333,0.3857868020304568,0.5063291139240507,0.35228708617639626,0.5314685314685315,3.1681818181818184,5.9743589743589745,0.3739930955120829,1.1862846640447735,0.6490218642117376,0.6538461538461539,0.2208436724565756,0.3846153846153846,0.8589702199042887,-0.001928051648516,0.3451327433628318,1.61711701339563,0.0483514504931718,2.4923076923076923,72.1,6.666666666666667,0.49803240740740745
Florida 2015,23.214285714285715,334.0,16.714285714285715,207.07142857142858,28.928571428571427,16.357142857142858,1.4285714285714286,126.92857142857143,36.42857142857143,1.3571428571428572,1.2142857142857142,0.7142857142857143,0.3640776699029126,0.5573770491803278,0.38002566295979473,0.5654320987654321,3.484313725490196,7.158024691358025,0.3938393839383938,1.2648087166971476,0.6633663366336634,0.7627118644067796,0.1865509761388286,0.3926247288503254,1.0025215836505814,0.0891639887247364,0.3868778280542986,1.6058489680054675,0.181726635570291,3.073170731707317,67.1,18.285714285714285,310.2142857142857,16.928571428571427,182.14285714285714,30.357142857142858,16.5,1.2142857142857142,128.07142857142858,36.285714285714285,0.8571428571428571,1.7857142857142858,1.0,0.33175355450236965,0.5444801714898178,0.4128482615703431,0.5435294117647059,3.5295275590551185,6.0,0.3667377398720682,1.1218323647783028,0.6279317697228145,0.6730769230769231,0.2289416846652267,0.3758099352051836,0.924423068224392,0.0480089133454618,0.3391684901531728,1.4988891329979834,0.0817053791881874,2.9220779220779223,69.3,6.5,0.5162301587301587
Florida 2016,23.923076923076923,344.0,18.076923076923077,215.76923076923077,31.53846153846154,18.53846153846154,1.3846153846153846,128.23076923076923,34.76923076923077,0.8461538461538461,1.6923076923076923,1.1538461538461537,0.4166666666666667,0.5243619489559165,0.3727638640429338,0.5878048780487805,3.688053097345133,6.841463414634146,0.4182857142857142,1.123122812801791,0.6617142857142857,0.7424242424242424,0.1746411483253588,0.4282296650717703,0.8038877052186406,0.043130016676064,0.3816091954022989,1.5888702272979909,0.1427671748402031,2.814814814814815,69.2,16.76923076923077,293.0,15.846153846153847,148.53846153846155,25.23076923076923,11.384615384615385,0.6153846153846154,144.46153846153845,37.53846153846154,1.2307692307692308,1.8461538461538463,1.2307692307692308,0.34615384615384615,0.5980392156862745,0.4930427933840903,0.45121951219512196,3.8483606557377046,5.88719512195122,0.3635250917992656,1.1690052175092054,0.6413708690330477,0.6739130434782609,0.2362030905077262,0.401766004415011,0.8787793402768037,0.0235319634379011,0.2974504249291784,1.837240363775362,-0.0944627055385091,2.4696969696969697,72.7,6.769230769230769,0.5204487179487179
