team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion,o_ppa,o_success_rate,o_explosiveness,o_power_success,o_stuff_rate,o_standard_downs_rate,o_line_yards,o_open_field_yards,o_second_level_yards,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa
Akron 2015,-0.6058029002755316,-0.5540056580349174,-0.233116639446634,-0.6885108026884813,-0.43506703183316675,-0.9316407364007735,-0.3701600851184371,-0.014483941248475312,0.5232602956524134,-0.22703705243750635,-0.5474075260587381,-0.5505269463714302,0.49758388282023086,0.3556448486835384,-1.6985149525012169,-0.34529710805600694,-0.6159889875605704,0.5890902099068414,-0.2156970979313879,-0.5748630500361971,0.6524316448902804,-0.8806540081226546,1.1216592843928654,-0.6023832054255446,-0.6831259063853687,-0.5683244721693165,-0.028335645365776974,-0.8978487121107487,0.7922423606872169,-0.18720142813245294,-0.1133761197093601,0.7281805883084682,0.07886100741161144
Akron 2016,-0.11714081966895727,-0.07986628982091985,-0.37824336670429376,0.378847894779904,0.22127957910934207,-0.13802498460280083,0.7011792678440272,-0.645284532881584,-1.0458794750573375,-0.9036415467159803,0.37585765563598894,-0.2987935198200676,-0.6808588631467207,-0.7162629608222761,-0.7841951333279272,-0.1204147998181452,0.27182043433346315,0.8705161685224904,0.4041334573348058,-0.46161952202729245,1.6338141979013776,-0.24572843826185753,1.35871100950255,-1.4427821125693479,-0.7161540702043884,0.5134766159286359,0.11949739682850535,-0.6735448146100506,1.6145952254573033,0.4167914368510633,-0.11715127043517971,1.0552858762041815,0.21011622981180886
Akron 2017,-0.8548092134339014,-1.1903607679622856,-0.7032540626216519,-0.3850566836480136,0.06633092398368909,-0.29911548094771606,0.1353211299097244,-1.1669365766810103,-0.8607936835701451,-1.0275268766542924,-0.8978714521714306,0.03011672692667375,-0.4842170051211167,-0.7794329313623435,-0.9031297414376623,-1.2749739880631792,-0.7840542359122726,-0.24947906193156252,-0.32264599830874996,-0.9993020279580993,1.016050012077378,1.1574570711305068,0.5604262014028302,-1.3936649337891016,-1.177692050732295,-0.7845769838852562,-0.500495035149422,-0.9749621686509296,0.6482238575798408,-0.41512004792949647,-0.5944936443024263,0.5865390715063248,-0.3178763372232731
Akron 2018,-1.3060691111998148,-1.5124023061868963,-1.2105878318585068,-0.5815883125790295,-0.043854786327885815,-0.642935495534626,-0.4487904963450401,-1.3470027862193366,-0.9080496303328324,-1.8947241862224773,1.0617117906092146,-1.8318121775902552,-0.43951925800572955,-0.84805362579684,-1.6497577954324558,-1.5822042594862573,-0.9761399699868091,0.09582030292311487,-0.7401107459411911,-1.6959953278928286,0.8907814899643911,-0.009898940884989176,0.7253993024943983,-2.319082512566477,-1.1548260294691712,-0.7469505708391913,-0.5599707881575372,-1.8012930096806272,0.31820392645231516,-0.8307577814790084,-1.3476647954751455,1.048025436233402,-0.597652732921974
Akron 2019,-2.483341243009782,-2.349784723026281,-2.4868493450949685,-0.6472347695456131,0.2453827032399988,-0.3568195393399246,-0.959888169317959,-2.328093646272353,-1.776377652097215,-2.2663801760374143,1.0617117906092146,-2.328068389575403,-1.1298032710857253,-2.052051433939003,-1.423122768856554,-3.1063275078206654,-1.4411077634839755,-0.6533866557208421,-1.731245773144737,-2.4960751269062653,1.040881159920584,-0.6209117295432378,1.595850168737814,-2.917864776586356,-1.85016038649037,-1.7345192202871045,-0.9278865581270833,-2.1217322484117345,-0.0369848454704828,-1.8299221658160603,-2.0165599032847235,0.6318730844831194,-1.4985662728135403
Akron 2021,-1.1778513542700173,-0.829994240208922,-0.5724570752402756,-0.2676269966518889,-0.3089891517651147,0.013448168676747054,0.1900815948711087,-0.8474188306814512,-0.32916428248991075,-1.5230681964075412,-0.4814600130805431,-0.28818835690155525,0.03140959832332405,-0.5531171059356115,0.9127632436927985,-1.0777319703641672,-0.025278525031149357,-0.6194391884092844,0.41532826668023115,-0.22752545196930007,1.3197786996430807,-0.5896464552697899,-1.131828465563248,-0.5364638765143526,0.9706523838851808,0.4264916488547632,0.7568292102651499,-0.20302936573557706,1.5249680807161798,0.7734450364474706,0.1660022250337706,0.28334828064429,-0.06631002375119958
Akron 2022,-0.9097596806895292,-0.7297167190633042,0.23214257440879874,0.46590080510515613,0.9564248650943838,1.191572694184343,-0.8321137510747293,-1.5655707667671608,-1.4869349781757542,-0.6558708868393559,0.37585765563598894,-1.054377167561108,-1.3474027596504436,-1.5653463890907302,1.0148155038942848,-1.6108090897408034,-0.5626093802475358,-1.1968469744042103,-0.056931175394615,0.1362893911207653,0.48531277192372557,0.6039513684636232,-1.1484406937468083,0.1193742324776255,0.7849613220091678,-1.2191478070763504,-0.24716893049479324,0.5974191863878351,-0.8431272536779014,-0.5438474487220453,0.28472110098339454,0.09584860029325452,0.3352291374207951
Akron 2023,-1.6790662222683193,-1.7806772328881613,-1.266077462868787,-0.6087031535000095,0.5707748790038696,0.5520193803373628,-1.2154370058044184,-1.654312653606127,-1.5145009471206559,-1.0275268766542924,0.20439412189268263,-1.0910875661905926,-1.156127593427835,-1.1718314772308598,0.2815992381030764,-1.7799000747899771,-1.7294331922326596,-1.9887688840284938,-0.8620651321930729,-1.15646961089955,0.17769742305750633,1.6963968342535245,-1.2459093691412353,-1.0152475235785776,-0.45420229772707005,-0.531722876193671,-1.2310218106640407,-0.28543216810256394,-0.10486384633844142,0.015532741557620315,-0.8817990614959115,-0.4471853896062998,-0.8601989481607888
Alabama 2014,1.2133265541870024,1.437319582057591,1.2705913833154845,0.7659988940952536,0.10765056535053019,0.39333321975878893,1.0114885692918711,0.8234171709929496,0.41511687902241706,1.2024090622353263,-0.16302773612868843,1.9684197768747533,0.10055854374312677,0.05542538156636739,0.9302633873746295,1.008998831812751,1.0983292437882572,0.46332280183119656,1.9467085256825438,2.1862927040932485,0.5411229418704905,0.3656813697522442,-1.3897730594633193,2.0409293366790715,1.5066821120423912,0.1028144878416037,1.7095947560785028,1.9894791884824483,0.3683304367860233,1.563768661246905,1.7985442295300147,0.673948085960068,1.7930633447741993
Alabama 2015,0.9528946427088149,0.5397706525308357,0.4873948770560908,-0.1026545961010827,-0.25114165385153736,0.26253735406978157,-0.24435142715587255,0.691102548182257,0.7955272504620509,0.7564218744574028,-1.0644360278077853,-0.42944666065918297,0.4849633040156138,0.43193977091468055,1.5052456866403219,0.48485502545769105,0.18286496805940775,-0.7528080872154207,0.6757020458779989,0.7248546376241801,0.2640079441872459,1.1773805976330354,-0.6415934548778313,0.022789514603504046,0.5301646763188674,0.7027043232079296,0.4045156011600286,0.6994482881033791,0.3739966321797461,0.6139177791173576,0.36937569592789593,0.6560747120367297,0.8792945120481521
