team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,penalties/game,possessionTime/game
Syracuse 2019,-0.08129557027184994,-0.11620574254249083,-0.3178097584005884,0.1502311592152898,0.3697661490831155,0.3935382782171108,0.37065174495386055,-0.32438674292362973,0.5736901576256311,-0.6269739521111144,-0.3691236489187345,-0.8180988256662207,-0.3466107416766469,0.007011592867589982,-0.31101813314946986,0.3120562600075914,-0.8615165084993262,-0.2885563614670862,0.5155713476694883,1.2897705548443004,1.211363333492579,1.034622388204804,1.0815346192875865,0.07228372899290438,0.3488797562200826,0.9152696567301316,0.7282121789729048,0.8521254406087895,1.4561098689077718,0.7052003145828633,0.7058049902796785,-0.21524156202020245,0.2940874857610148,-1.3789991428427946,0.8466823877836633,0.19763867558500767,2.398548516063717,-0.2986256110798387
Syracuse 2020,-1.5760032354249862,-2.20525442498532,-2.6508241345109154,-0.9938005244120921,-0.13402107270438274,-0.6460575450013926,-0.46793043728945977,-1.5858698804455738,-1.5765543086138796,-1.9544027524974166,1.015382327714989,0.7778133070854373,-2.404922256058295,-0.7485083453422354,-0.7189964823249322,-1.4580339361440315,-1.5139395177534494,-1.5325731991108595,0.827294370477421,1.2755017268884667,1.9453618214251336,0.8086587651705482,0.667787446647966,1.3008824732682525,0.2993619644889966,1.080354203591834,1.7918967114965023,0.8762084120570232,1.70412828526715,1.0202377014435193,1.567829482976527,0.6232929803816403,0.5273068409369419,1.3640171244275732,0.4013215689353075,0.31664163252843985,0.8125266507705025,-2.5436858595896084
Syracuse 2021,-0.5589073151283348,-0.5683105627780891,-0.46214698076961913,-1.338362008417368,-1.1007180443360958,-1.2013312784712171,-1.2720503380707253,0.8774192447155443,0.4341462689611186,0.8835484759146776,-1.1706797406540483,-1.080114250446344,-1.2548746654096088,0.9374985295828457,1.4478710119499711,-0.9394181297319646,1.0500435538337236,-0.8902535906231938,-0.1399638326471953,-1.0645860578682524,-0.6902312047419467,-0.6788236645667853,-0.9081942461200344,-0.053141664854233134,0.5304449925673979,-0.898658230837364,-0.3425517847155772,-1.0022633609052087,-2.321401395642748,-1.69393055458674,-0.2654788343076958,0.41109911102951907,-0.49393891700635667,1.4921628311685515,-1.0615473207855697,0.012415070341805393,0.8125266507705025,-0.32914936189453325
Syracuse 2022,-0.1612036891228386,-0.4364251575598526,-0.20900169846085856,-0.0021908448480992687,-0.4379251052806474,-0.2772988348252783,-0.3194775325298411,-0.5450156378748422,-0.7111870326160583,-0.20092916471922412,-1.1706797406540483,-0.47546327018452156,-0.4832401104606331,-0.06584040646142796,-0.38817348214979697,0.3748391332801781,-0.2240095491224925,0.6527325993169882,-0.6325849444828078,-1.0853481770505726,-0.38808629702750763,-1.2495952285306462,-0.8694904131943342,0.07469575579765664,-0.4472139723796852,-0.4608082576369565,0.20555955893475047,-0.5131937868795388,-0.10978155272214377,-0.2995638955821841,0.20806607267371918,0.7319077484452297,0.35468657657459934,1.6913103693657554,-0.7192622145567736,-0.8214420052169327,2.149240731218295,-0.8064888693158101
Syracuse 2023,-0.7563814019439967,-0.9367228449604871,-1.0350547249420776,-1.0141247789015377,-1.0549114801418549,-0.8567768079591724,-0.5527606685806701,0.029862468688176106,0.40945773481278314,-0.3171231976442853,0.8640395691355958,0.9756990824438512,-0.12847939012849247,0.8922666251212776,0.6855789974635427,0.19637236883393772,-0.21288296150898994,-0.26585698570369315,-0.28348336916623185,-0.1835500438706675,0.3313063403878244,0.1442413756387816,0.33384693776836616,0.7114708322523439,0.05558206673595773,-0.3684023540420766,0.11570524030354873,-0.6354611803859562,0.47137402643947446,-0.5456286001124001,0.22672399383348887,-0.1351426229485864,-0.377281403827836,0.8254754893168409,-0.5390647255620327,-0.15855375841970487,1.067138856570082,-0.7855069129456426
TCU 2014,2.5281178280690613,2.1121209827136793,1.6029855854334294,1.604613812712205,1.3457264147726622,1.2418731487960102,1.7800706919276177,0.7430220657487846,0.1389572737092698,1.0772051974564465,0.49409060371929614,0.008257514024936366,0.5429400902388944,-0.700470523802971,-0.33120071478413665,0.34138706596727236,1.1312721212010826,0.5439512917421649,-1.249331060875427,-0.863283771883148,-1.3376845784157452,0.16686859323893474,0.7560705696851033,-0.7936338939132795,-0.6148126520848993,-1.3146388068536488,0.25947215011347186,-1.4913329349308786,3.9583075014091866,3.6374713769012677,-2.0241539835232953,-0.3063149322582847,-1.4427317757233382,-2.492412885531261,-1.942998279999597,-0.5015176716315504,0.2396491877214489,0.7180001320936833
TCU 2015,1.8998746867578393,2.592604900316269,2.3224511246267507,1.9667658795504512,1.2111112057120346,1.2575347156374674,2.013353827978446,0.91548549771769,0.8087679392989228,0.38004099990608053,-0.06083284440515169,0.9756990824438512,0.593305577562563,-0.35083126090005357,-0.3806831549804782,0.6342950789815466,0.7665090798121444,1.1838132370073953,-0.004202108912970475,0.1332979488682181,0.24497922389798488,-0.33998108100449254,0.692737024897592,-0.6778566072851551,-0.6148126520848993,0.45955454216804853,1.229898791330445,0.7094801481846362,-0.10978155272214377,-1.0377580091728316,-2.043025506105096,0.30428462446822785,0.6533837544932736,-2.2103301016872363,-0.05003735824398358,-1.033766465461817,1.0034858051201874,0.6574522008540591
TCU 2016,0.3127341192347502,0.9876895466746272,0.6703450716643113,0.6188280423293981,1.0540601284746367,0.7720261435523128,-0.43611910055525577,0.5037484754495826,-0.13154318739424353,0.844817131606324,0.12414163830299704,0.7338386903391231,0.09945637442427412,-0.676428102581502,-0.02977050591824101,-0.16298617305628257,1.020981443577827,-0.4175913357216235,0.11216508285922185,0.6315888092439017,0.2737549293945994,0.3410981687601135,0.39718048255587546,0.016807112483594407,-0.27961529267447055,0.5833784529851886,1.517432610950288,0.22041057415896595,-0.6909371318837625,-0.7916933046426157,0.8260890717977973,0.6424608804158252,0.3791797687858709,-0.5569064831178879,-0.05137213123969189,0.018805526244338726,0.6215674964208178,-0.861041955878241
TCU 2017,0.6811774652668955,0.2803202740185327,0.1564411150976533,0.22651220097110228,-0.1093998926922118,0.2965857215795235,0.4970134436480593,0.08246714484857556,-0.04229643662199644,0.27214654076138145,-0.6553936816813467,-0.8555296006348099,1.0345607319911831,0.034054355337164804,-0.08121856200407224,1.2172419608477862,0.2453035778847853,0.511991831715287,-1.249331060875427,-1.0453069471989545,-1.3849589517316103,0.005083987397840475,-0.09139257723349056,-0.8908041166190275,0.11543873805924833,-1.43093823694949,-0.859855933406636,-1.6834674104409633,-0.19280377831666098,0.2101415638018342,-1.3945697714005936,-0.512901811583295,-1.5126716804792177,-1.5821077644117663,-1.6174365129094073,0.07431586967347331,0.28056900651066613,0.34023927679244936
TCU 2018,-0.7563814019439967,-0.5515926945109877,-0.7152922630783797,-0.3564984625851553,-0.0004256758336092972,-0.120683166410713,-0.43611910055525577,-0.2684526568796603,-0.04137636702640537,-1.014287395194651,1.2339885345518937,0.9756990824438512,-0.6849554479228402,-0.03475535441654199,0.020656996695923458,-0.24571752435037927,-0.325848450655036,-0.6224963136248751,-0.6325849444828078,-0.9255701294301086,-0.6470676464970262,-0.8151526506077075,-0.046154330956697506,-0.5041906773429684,-0.6148126520848993,-0.5975689949573794,0.09773437657730938,-0.26865899986670366,0.27765550005226836,0.1925655134782478,-1.350073147657983,0.09878871566455569,-0.07303351135757993,-0.8953542918608098,-0.855418941166467,-0.9993675206149722,-1.4153301499758189,0.20663988112935192
TCU 2019,0.2172117702634525,0.09441875827943554,0.20180424212792072,-0.47721581819790515,0.19962748207593434,-0.2681629208344292,-0.6402418445997309,0.6855342550924829,0.6992796574236911,0.2541641309039313,0.232043419882751,-0.03205255132585165,1.2167705718796165,0.1583583540334844,0.696487673124017,-1.0844959280224997,0.527657990746163,-1.062373794693529,-0.1273573868718736,-0.9487018383017148,-1.531920590517885,-0.813644169434365,-0.40504441808592345,-0.8056940279370435,0.5304449925673979,-0.6303730907335617,-0.9071364201149578,-0.4724379890440664,0.40680118431040596,1.5049106043060645,-0.7271484252222326,-0.33361181286819463,-0.10974144733547588,-0.952591617448776,-0.3092728416329461,-0.6762261381203623,0.3987818163461856,1.3860256572885872
TCU 2020,0.28407741454336116,0.10622446278410332,-0.5660697808753212,-0.6534108610651761,-0.621899224330171,-0.5294500609727295,-1.0193269406823275,0.9097367166520598,0.44810065782757125,0.833197728313818,-0.20881243057167176,-1.080114250446344,-0.6101175708791217,0.5891359519640428,0.936925856005858,0.06823346017991093,1.0855659211425228,-0.2613978102460702,-0.4626888444954077,-0.7007976217606426,-1.550624799090684,-0.1155190824109751,-0.2129326655638084,-0.7617951400905459,0.457818898028472,-0.8622195028531159,-0.6696215045331494,-1.1612109724635513,-0.7684245424386453,-0.2011380137700978,-1.2147508828649067,-0.2976012180000528,-0.7654571174441331,-1.1537703848418983,-0.8237474732446646,0.04175964834570781,1.3090204520796824,0.05856721760275035
TCU 2021,-0.021594102164789145,0.4646885813804006,0.05746701975889,0.08082957480615573,-0.8212045199671556,-0.4547965923617864,-0.13479504982293533,0.48691645881597995,0.1829672693649987,0.0024103928996324765,-0.3691236489187345,-1.080114250446344,1.044130120882406,0.6230479775511215,0.24309392524719584,0.8983750161914662,0.6851579409207896,1.5542582209191071,1.1585000822108498,1.2486976668966674,0.5255423524899644,0.3654224276802777,-1.5943076479847316,-0.8370503763988268,0.16731451987276733,1.4057909949796203,0.08575380075981592,1.911776184331074,-0.8523692372064343,-0.09450997514033765,1.290608881882045,1.2004356691607803,0.9882865433104288,1.105835503511357,2.008959759087071,2.4269311906301123,0.881484123174555,-0.22523872082323468
TCU 2022,1.4303456021989247,0.8564233217625806,0.05746701975889,0.5097030392772958,-0.1746775853398654,0.11528444066723277,0.800281520514137,0.468737880851691,-0.09891138573731303,1.084951466318117,-1.0103685223069852,-0.9753080805342946,-0.006450184576233946,0.05061857525378447,0.0044050115013259455,0.8623907813647506,0.9300295196081695,1.1045935673346463,0.2634424321630717,0.30490137741426443,0.31979605818917917,0.6473198469488506,0.7476260970467686,0.0785549986852608,0.16731451987276733,-0.11262281289144847,-0.1790169248067903,0.4812476803059897,-0.09686698429633063,0.651886295267984,-0.4297110862397141,-0.5816966122026045,-0.3832015784475921,-0.9336602605128249,0.008585488996951518,0.05744716807158253,-1.007950620696492,0.21651139203112452
TCU 2023,0.360495293720398,1.0442413479732153,1.443104354501581,1.3668834246733812,1.5242785323461314,1.5642403996159906,0.8760985397306561,-0.3142875329434686,-0.7519767846872233,-0.24934334510466635,0.232043419882751,1.2780245725747634,1.1397639383012834,-1.2093144270582086,-0.8527554519111304,0.7000222693484427,0.23579595625471322,0.04061607796033852,0.0869521913085795,0.30842191066691854,0.24497922389798488,0.7747865060963788,0.5097734510670068,0.4485599105343102,-0.5589464255164948,-0.21192835728808007,0.22203285068380169,0.18984372578236167,-1.2720927110453812,-0.6276501682891387,0.1464636625875487,-0.17861698533149992,-0.5374606833775104,0.06936757432306334,-0.37837114411524964,0.4267166340956708,0.12295192672997456,-1.2149875770273524
