team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,o_success_rate,o_explosiveness,o_standard_downs_rate,o_power_success,o_stuff_rate,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa,o_points_per_opportunity,o_field_position_average_start
USC 2022,41.357142857142854,506.42857142857144,25.714285714285715,335.2857142857143,36.714285714285715,24.571428571428573,3.0714285714285716,171.14285714285714,33.785714285714285,2.142857142857143,0.5,0.35714285714285715,0.5416666666666666,0.47922998986828774,0.3379407616361072,0.6692607003891051,5.06553911205074,9.132295719844358,0.5181086519114688,1.3278883224609928,0.7243460764587525,0.8382352941176471,0.1565995525727069,0.5257270693512305,0.9768108493416836,0.2977999206644944,0.5128205128205128,1.622542630257556,0.4877252842502464,4.681818181818182,71.8
USC 2023,41.84615384615385,466.46153846153845,22.46153846153846,333.0,35.46153846153846,24.153846153846153,2.8461538461538463,133.46153846153845,27.846153846153847,2.5384615384615383,1.3076923076923077,0.46153846153846156,0.43356643356643354,0.439854191980559,0.28611477572559363,0.6811279826464208,4.792817679558011,9.390455531453362,0.4771886559802712,1.5142515343991134,0.7003699136868065,0.75,0.1859756097560975,0.4817073170731707,1.2213536785460843,0.302120996905487,0.4780793319415449,1.7163382646383212,0.4691772343246941,4.987341772151899,69.7
UT San Antonio 2014,17.083333333333332,297.5,16.666666666666668,175.33333333333334,29.666666666666668,16.916666666666668,0.6666666666666666,122.16666666666667,36.666666666666664,1.25,1.8333333333333333,1.0,0.2824858757062147,0.5527638190954773,0.4106442577030813,0.5702247191011236,3.331818181818182,5.910112359550562,0.3580246913580246,1.1591987256904928,0.6407407407407407,0.717948717948718,0.2518337408312958,0.3422982885085575,1.0369643316025687,-0.0042872337291048,0.3463541666666667,1.4754729139535403,0.0171748582486102,2.6666666666666665,70.0
UT San Antonio 2015,22.583333333333332,362.25,20.333333333333332,193.41666666666666,30.0,17.583333333333332,1.4166666666666667,168.83333333333334,42.5,1.3333333333333333,1.9166666666666667,0.9166666666666666,0.4032258064516129,0.5862068965517241,0.46606855302507477,0.586111111111111,3.9725490196078432,6.447222222222222,0.4027459954233409,1.131534280652552,0.6578947368421053,0.76,0.1934782608695652,0.4152173913043478,0.9018247330112056,0.0822545823986252,0.3746898263027295,1.5321731940973249,0.0896820821040762,3.1184210526315788,71.8
UT San Antonio 2016,29.153846153846153,375.46153846153845,19.615384615384617,213.6153846153846,29.46153846153846,16.615384615384617,2.1538461538461537,161.84615384615384,40.30769230769231,1.6923076923076923,1.1538461538461537,0.6153846153846154,0.4396135265700483,0.577728776185226,0.43105920917844703,0.5639686684073107,4.015267175572519,7.250652741514361,0.4034021871202916,1.3065400408918224,0.6488456865127582,0.7021276595744681,0.213953488372093,0.413953488372093,0.9717949458676872,0.1085539555438619,0.3759791122715404,1.8463725397073276,0.2702933908505892,3.6582278481012658,68.0
UT San Antonio 2017,23.545454545454547,386.8181818181818,21.09090909090909,202.27272727272728,28.09090909090909,17.363636363636363,1.3636363636363635,184.54545454545453,40.45454545454545,1.0,1.6363636363636365,0.6363636363636364,0.4193548387096774,0.5901856763925729,0.47708578143360747,0.6181229773462783,4.561797752808989,7.200647249190939,0.4250325945241199,1.12347477495489,0.6688396349413298,0.64,0.2391304347826087,0.4057971014492754,0.9961117513552646,0.0950285703286122,0.4144144144144144,1.52247641953878,0.2188812745749351,2.857142857142857,70.3
UT San Antonio 2018,14.166666666666666,247.08333333333334,15.25,159.83333333333334,33.666666666666664,17.0,0.75,87.25,29.5,0.5833333333333334,1.5,0.8333333333333334,0.32558139534883723,0.4670184696569921,0.35311973018549747,0.504950495049505,2.957627118644068,4.747524752475248,0.3591087811271297,1.1114148528534824,0.6277850589777195,0.6666666666666666,0.2179487179487179,0.375,0.890262865879354,0.0045352916819524,0.3272311212814645,1.3754542723329726,-0.0509008945037456,2.3692307692307693,71.5
UT San Antonio 2019,20.333333333333332,344.9166666666667,18.0,182.41666666666666,30.5,17.75,1.0833333333333333,162.5,37.666666666666664,1.25,1.9166666666666667,0.9166666666666666,0.35911602209944754,0.5525672371638142,0.4711282918579367,0.5819672131147541,4.314159292035399,5.98087431693989,0.3880048959608323,1.2050806181582208,0.6597307221542228,0.75,0.1923076923076923,0.3966346153846153,1.1537134501564488,0.1792151172756446,0.3647959183673469,1.374097026153347,0.0619538277199521,3.1333333333333333,73.9
UT San Antonio 2020,28.25,415.3333333333333,21.833333333333332,199.91666666666666,30.833333333333332,18.5,1.3333333333333333,215.41666666666666,41.333333333333336,2.0,1.0,0.6666666666666666,0.4357541899441341,0.5727482678983834,0.5186597110754414,0.6,5.211693548387096,6.4837837837837835,0.4060913705583756,1.385276493319475,0.699238578680203,0.6956521739130435,0.1723356009070294,0.4013605442176871,1.2392627894466073,0.2072335758874315,0.4121037463976945,1.5660067421691084,0.1790946552917177,4.013513513513513,70.5
UT San Antonio 2021,36.857142857142854,439.0,22.857142857142858,255.5,31.857142857142858,20.642857142857142,2.2142857142857144,183.5,39.714285714285715,1.8571428571428572,0.9285714285714286,0.42857142857142855,0.43147208121827413,0.5548902195608783,0.417995444191344,0.647982062780269,4.620503597122302,8.02017937219731,0.4501510574018127,1.28801248448194,0.7200402819738168,0.6805555555555556,0.1707317073170731,0.4333958724202627,0.9892435766120456,0.1481073541989913,0.4716157205240174,1.6075292331761326,0.4052944042715785,4.372340425531915,69.5
UT San Antonio 2022,36.785714285714285,476.0,25.857142857142858,300.42857142857144,35.92857142857143,24.357142857142858,2.4285714285714284,175.57142857142858,38.785714285714285,2.0,1.3571428571428572,0.6428571428571429,0.48663101604278075,0.5191204588910133,0.36884753901560624,0.6779324055666004,4.52670349907919,8.36182902584493,0.4808102345415778,1.264891281043406,0.7228144989339019,0.7391304347826086,0.1341991341991342,0.4502164502164502,1.0303586530826343,0.2200272832427204,0.5170212765957447,1.4656434893390458,0.402292513508671,4.28421052631579,69.4
UT San Antonio 2023,31.923076923076923,421.61538461538464,22.615384615384617,249.84615384615384,34.30769230769231,22.307692307692307,1.9230769230769231,171.76923076923077,39.69230769230769,2.076923076923077,1.6923076923076923,1.0769230769230769,0.4742268041237113,0.5363825363825364,0.4074074074074074,0.6502242152466368,4.327519379844961,7.2825112107623315,0.4204425711275026,1.3536986794897978,0.6838777660695469,0.7719298245614035,0.1735537190082644,0.4008264462809917,1.1287701076741976,0.1593342851059687,0.4475982532751091,1.5665579133055365,0.3185878979753661,4.454545454545454,71.0
UTEP 2014,26.615384615384617,350.6923076923077,17.307692307692307,142.92307692307693,22.076923076923077,12.23076923076923,0.9230769230769231,207.76923076923077,44.0,2.076923076923077,0.9230769230769231,0.46153846153846156,0.421875,0.6658905704307334,0.5924544856328142,0.554006968641115,4.7220279720279725,6.473867595818816,0.409778812572759,1.0362019593017948,0.6658905704307334,0.7846153846153846,0.1483516483516483,0.4413919413919414,0.8390740621163852,0.1047066532753263,0.3288590604026846,1.725285898971028,0.1450520768608571,3.324675324675325,69.1
