team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion
Temple 2005,-2.5914256331489507,-2.640790799739303,-2.244712773413742,-1.0079010746189387,-0.5149613034270927,-1.1095952101837385,-1.9356200904480771,-1.9232274622090555,-1.1260713847152313,-1.432969774634223,1.8410914894424262,-1.4131693654870139,-0.2395174384182391,-1.0761356938602955,-2.0904780262657243,-2.569118558128997,-1.1117285849985474,0.29865137398489183
Temple 2006,-2.4250604444053283,-3.051727371045609,-3.291448994744042,-0.9141018880836818,-1.1405469342727845,-0.9122211013649335,-0.959888169317959,-2.375751326241428,-1.9279904812941713,-2.0186095161607898,1.4046388580958273,-2.483772269442022,-0.24121766830703792,-1.764684179377237,0.23075234380971038,-3.1451810870211276,0.166987556707076,-0.0009622476373908845
Temple 2007,-1.6557539028265376,-1.821048702440293,-1.5990152489304734,-0.2619186090895776,-0.3692469620917566,-0.3568195393399246,-0.7043393328314993,-1.5935080274386872,-0.9356155992777331,-1.8947241862224773,1.4046388580958273,-1.19646000670115,-0.23720805587086724,-1.0462319064782195,-0.06409636165443174,-2.033770229444656,0.08459281735823038,0.11496440338570332
Temple 2008,-0.6766364862717138,-1.4759377530430355,-1.8487185884767376,-0.22195989615339642,-0.4656594586143851,-0.642935495534626,0.31785601311433836,-1.3749400468908624,-0.5910409874664709,-1.0275268766542924,0.8902482568659079,-0.15389268353198363,0.010292518969039337,-0.9141300321537671,-0.7184817127769063,-1.833555099259502,0.3262712044950667,0.8781413812861405
Temple 2009,0.1796429393783383,-0.9230589926008099,-0.5404438265804978,-1.2760356148710177,-1.4362737264912302,-1.7239618458630237,-0.959888169317959,0.4360517919339691,0.7268243740147599,0.8021641501269333,0.24396262967959936,-0.6279389323186045,1.3325709260297387,1.26935857730819,-2.100761498318502,0.16940861586142467,-0.0721413025606814,1.6766149297001045
Temple 2010,-0.4551694515747895,-0.9133417902520339,-1.238332647363647,-0.6329638006398343,-0.9718250653581841,-0.9458818020937219,-0.5765649145882698,-0.2886736172509228,-0.3567302514348114,-0.03644423714779505,1.0617117906092146,-0.742713375114871,0.5012025099996279,0.26544256812401196,-0.4045623867908498,-0.09689382192899003,0.4491812858147703,0.7624134111140952
Temple 2011,0.3302763880790804,-0.5227503267687507,-0.9758240083534712,-1.8227235006462474,-2.48197849646743,-2.112354546579813,-1.1957794029977677,1.5009544340015653,1.1975663052276853,1.4882982851698932,-1.813599775240078,1.227106125041682,2.4548479422504004,2.2672612204730034,-0.19490714096134343,1.2837949728768083,1.3114116011729495,1.5292995010744135
Temple 2012,-0.4933168833886139,-1.1021760833184577,-1.3367006296091455,-1.9233188618841872,-1.6456169444651894,-1.660406676654822,-1.0992784437651186,0.7157231928810147,0.7534264978916573,0.32394944994547603,0.15763133996269,-0.37982359274432614,1.5205829420524979,1.8479877189306964,-1.2007948332834517,0.5545371303111942,-1.325890888226742,-0.6727180936064076
Temple 2013,-0.46682561129568007,0.1011541704289623,0.09341849688309596,0.2832324031111835,0.48641394454657044,0.16492132195629494,0.4456304313575683,-0.306750668273675,-0.4669941272144163,-0.4081002269627315,-0.13853294559393045,0.42189013455059726,-0.5334775274085795,-0.4168374595526326,-0.527643319352347,-0.03191939584626324,-0.2548339651381574,0.07735213562234776
Temple 2014,-0.7232611251552776,-1.3144518748345067,-1.7654841419613163,-0.5559005685486272,0.30564051356664224,-0.18851603569598274,-0.8321137510747293,-1.126791437396716,-1.1974923042542933,-1.1514122065926045,1.2331753243525214,-2.7706988769793663,-0.8168728367634093,-0.64198238161771,-1.090199851405107,-0.9348344081570058,-1.3615237029354381,-0.7914717612549778
Temple 2015,0.21422714953922262,-0.4033961771534437,-0.37031627655996613,-0.2761895779953563,-0.01630835874999209,-0.18370736416329833,-0.3027625897813488,-0.2992381275888948,-0.1755824555111761,0.14053480562122234,-0.6039339657543334,0.2240797809364652,-0.0873461145357256,-0.10955312042453436,-0.3963989855896897,-0.265786974487639,-0.4842800187612678,-0.2691883602102637
Temple 2016,0.573902935212423,0.3288715839396055,0.2479967546974504,0.07365303118059999,-0.38818513105155894,-0.44337562692823734,-0.0837207299358122,0.22194438241773276,0.3796749189504013,0.7776593595896849,-0.6039339657543334,0.3164664023135968,0.40568342089878157,0.04999465469224576,-0.2844364120057184,0.12119942524790718,0.7482640941893214,0.9938088587315768
Temple 2017,-0.444409919524736,-0.06233525465560124,-0.07945304587970267,0.32582575646074025,0.49939254984769266,0.2956801978642815,-0.016323234598723885,-0.5621048155880797,-0.4182235667734374,-0.7988154983066397,0.08568859853193196,0.28833347322034714,-0.516705113610052,-0.6270242603721882,-0.21926146909786387,-0.5189742470730608,-0.20582405170182524,-0.08813303893833423
