fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,team,home_away,points,game_id,season,week,season_type
2,3,30,0,2,1,69,0,3,9,77,1,2,25,7-16,4-4,410,85,4-7,12.1,325,66,4.9,7-70,1,1,0,42:55,Georgia Southern,away,45,400787472,2015,11,regular
1,0,,,,0,37,0,3,4,,,,11,3-10,0-1,238,170,15-29,5.9,68,18,3.8,4-41,3,2,1,17:05,Troy,home,10,400787472,2015,11,regular
0,1,13,0,2,4,36,0,1,11,1,0,2,27,5-11,0-0,643,471,23-35,13.5,172,37,4.6,5-35,2,0,2,31:21,Georgia State,away,41,400787473,2015,11,regular
0,1,2,0,1,1,86,0,4,7,0,0,2,28,4-15,1-3,453,267,29-52,5.1,186,32,5.8,4-29,2,0,2,28:39,Texas State,home,19,400787473,2015,11,regular
0,1,17,0,2,1,33,0,2,8,11,0,1,18,7-17,0-0,299,160,12-23,7.0,139,46,3.0,4-30,1,1,0,33:39,Miami (OH),away,20,400787359,2015,12,regular
1,1,28,0,3,0,83,0,5,7,,,,13,4-16,0-2,250,181,17-34,5.3,69,30,2.3,4-25,1,0,1,26:21,UMass,home,13,400787359,2015,12,regular
0,2,15,0,4,2,53,0,3,10,,,,23,5-15,0-1,475,285,25-38,7.5,190,36,5.3,6-79,1,0,1,31:29,Louisiana,home,34,400787476,2015,12,regular
0,0,18,0,3,4,81,0,7,13,0,0,1,27,7-19,2-3,498,261,16-42,6.2,237,46,5.2,3-30,0,0,0,28:31,New Mexico State,away,37,400787476,2015,12,regular
1,5,,,,2,131,0,4,8,77,1,2,25,7-13,1-1,460,163,13-19,8.6,297,51,5.8,11-107,0,0,0,27:12,Auburn,home,56,400603923,2015,12,regular
0,3,0,0,1,1,58,0,3,10,,,,26,8-18,2-4,479,356,29-48,7.4,123,37,3.3,4-38,3,1,2,32:48,Idaho,away,34,400603923,2015,12,regular
2,1,-6,0,1,1,124,0,5,4,0,0,3,13,2-13,0-1,302,91,13-23,4.0,211,35,6.0,9-75,1,1,0,28:52,Boston College,away,16,400756986,2015,12,regular
1,0,-4,0,3,2,44,0,2,7,,,,22,4-15,0-0,447,324,21-39,8.3,123,33,3.7,4-31,5,2,3,31:08,Notre Dame,home,19,400756986,2015,12,regular
2,0,0,0,1,0,72,0,3,5,,,,11,6-16,0-1,277,44,4-7,6.3,233,53,4.4,3-25,1,1,0,32:32,Georgia Southern,away,17,400603925,2015,12,regular
1,2,9,0,3,1,67,0,2,5,,,,17,2-10,1-1,313,183,16-25,7.3,130,30,4.3,2-15,2,2,0,27:28,Georgia,home,23,400603925,2015,12,regular
1,0,5,0,1,1,25,0,1,2,0,0,1,18,5-19,1-2,299,159,20-39,4.1,140,45,3.1,7-55,3,2,1,29:58,Florida Atlantic,away,14,400603924,2015,12,regular
2,1,55,0,3,2,22,0,1,2,0,0,1,13,2-13,0-0,252,122,8-17,7.2,130,44,3.0,5-43,2,1,1,30:02,Florida,home,20,400603924,2015,12,regular
0,1,23,0,2,0,82,0,6,,,,,10,2-15,2-2,223,135,13-30,4.5,88,29,3.0,7-50,2,1,1,23:42,Missouri,home,8,400603927,2015,12,regular
1,1,4,0,2,0,61,0,2,13,0,0,2,19,8-20,0-0,337,89,16-25,3.6,248,51,4.9,4-27,0,0,0,36:18,Tennessee,away,19,400603927,2015,12,regular
0,3,0,0,1,0,22,0,1,5,,,,17,6-14,1-2,387,37,2-3,12.3,350,61,5.7,7-55,0,0,0,32:32,The Citadel,away,23,400603929,2015,12,regular
0,1,-3,0,2,1,127,0,5,10,,,,18,6-16,2-4,439,367,28-43,8.5,72,25,2.9,7-51,0,0,0,27:28,South Carolina,home,22,400603929,2015,12,regular
1,0,-4,0,2,1,145,0,9,4,,,,14,3-17,1-3,233,87,11-25,3.5,146,48,3.0,2-15,3,1,2,27:48,Charlotte,away,10,400603926,2015,12,regular
1,6,11,0,1,0,55,0,2,16,20,1,2,22,7-16,2-2,544,129,16-29,4.4,415,44,9.4,2-30,1,1,0,32:12,Kentucky,home,58,400603926,2015,12,regular
0,0,34,0,2,1,12,0,1,19,3,0,1,22,6-17,0-1,486,336,18-36,9.3,150,38,3.9,10-70,0,0,0,28:51,Texas A&M,away,25,400603930,2015,12,regular
0,0,16,0,2,0,133,0,7,,,,,10,3-16,0-2,148,23,5-16,1.4,125,44,2.8,7-68,1,0,1,31:09,Vanderbilt,home,0,400603930,2015,12,regular
0,1,,,,0,30,0,2,,,,,8,1-10,1-1,134,49,5-10,4.9,85,36,2.4,3-10,2,1,1,31:18,Charleston Southern,away,6,400603921,2015,12,regular
1,4,123,2,3,2,21,0,2,8,34,0,1,23,5-9,2-3,403,208,19-25,8.3,195,35,5.6,2-30,0,0,0,28:42,Alabama,home,56,400603921,2015,12,regular
1,1,41,0,3,1,91,0,5,5,,,,25,5-18,1-4,508,324,26-51,6.4,184,38,4.8,13-95,3,1,2,36:15,LSU,away,17,400603928,2015,12,regular
1,3,-1,0,2,2,57,0,5,8,58,0,2,21,3-12,0-0,432,280,19-34,8.2,152,31,4.9,7-39,1,1,0,23:45,Ole Miss,home,38,400603928,2015,12,regular
2,0,,,,7,119,0,6,6,0,0,1,24,8-14,0-1,479,406,30-43,9.4,73,29,2.5,1-9,0,0,0,32:09,Arkansas,home,50,400603922,2015,12,regular
0,2,7,0,1,5,100,0,5,9,,,,32,8-13,1-2,631,508,38-51,10.0,123,35,3.5,3-30,3,2,1,27:51,Mississippi State,away,51,400603922,2015,12,regular
0,2,12,0,2,2,235,0,9,7,,,,18,4-14,1-3,421,247,16-34,7.3,174,30,5.8,5-45,1,1,0,22:16,Ball State,away,31,400787355,2015,12,regular
1,3,-1,0,1,3,90,0,5,12,,,,30,7-14,2-2,607,275,15-22,12.5,332,56,5.9,6-75,0,0,0,37:44,Ohio,home,48,400787355,2015,12,regular
2,2,4,0,1,1,39,0,2,9,,,,21,8-18,2-3,442,337,20-34,9.9,105,44,2.4,2-20,0,0,0,38:22,Central Michigan,away,27,400787357,2015,12,regular
0,1,-4,0,1,1,95,0,5,2,,,,15,8-15,0-1,278,98,9-26,3.8,180,32,5.6,2-20,2,2,0,21:38,Kent State,home,14,400787357,2015,12,regular
0,2,3,0,2,1,20,0,3,3,,,,23,6-14,0-1,392,262,32-51,5.1,130,28,4.6,6-64,3,1,2,24:35,Buffalo,away,21,400787360,2015,12,regular
1,2,,,,4,51,0,4,6,0,0,2,25,4-14,1-2,475,258,17-30,8.6,217,45,4.8,7-73,0,0,0,35:25,Akron,home,42,400787360,2015,12,regular
0,1,,,,3,91,0,6,4,7,0,1,28,8-14,1-2,368,274,28-46,6.0,94,30,3.1,8-85,5,3,2,25:29,Bowling Green,home,28,400787356,2015,12,regular
3,4,21,0,1,1,43,0,2,14,15,0,2,20,7-16,0-1,406,208,16-24,8.7,198,50,4.0,8-84,1,0,1,34:31,Toledo,away,44,400787356,2015,12,regular
1,2,,,,2,50,0,3,3,0,0,1,19,8-15,1-2,447,158,11-23,6.9,289,43,6.7,5-39,1,0,1,20:25,Northern Illinois,home,27,400787358,2015,12,regular
0,0,,,,2,20,0,2,7,2,0,1,24,12-21,1-4,492,353,22-39,9.1,139,44,3.2,8-81,2,1,1,39:35,Western Michigan,away,19,400787358,2015,12,regular
1,1,,,,0,49,0,3,7,,,,15,6-13,0-0,273,108,14-23,4.7,165,39,4.2,11-83,2,1,1,32:10,Chattanooga,away,13,400756989,2015,12,regular
1,5,12,0,3,2,56,0,2,10,37,0,1,25,6-9,0-0,428,235,17-23,10.2,193,37,5.2,3-30,1,1,0,27:50,Florida State,home,52,400756989,2015,12,regular
1,1,,,,1,105,0,5,1,27,0,3,11,6-17,0-1,152,113,16-28,4.0,39,32,1.2,6-55,2,1,1,28:57,Wake Forest,away,13,400756987,2015,12,regular
1,1,0,0,2,3,38,0,2,9,5,0,1,24,9-16,0-2,552,381,28-40,9.5,171,42,4.1,6-56,4,1,3,31:03,Clemson,home,33,400756987,2015,12,regular
1,1,3,0,3,2,74,0,3,5,0,0,1,15,2-11,1-1,292,152,10-21,7.2,140,32,4.4,9-77,2,1,1,24:45,Syracuse,away,29,400756993,2015,12,regular
1,3,33,0,3,2,69,0,3,6,20,1,1,27,6-15,3-3,511,235,21-34,6.9,276,47,5.9,10-98,2,1,1,35:15,NC State,home,42,400756993,2015,12,regular
1,3,-4,0,4,1,,,,6,0,0,2,22,4-14,1-1,445,205,13-26,7.9,240,47,5.1,9-60,3,3,0,26:34,North Carolina,away,30,400756992,2015,12,regular
3,1,24,0,2,2,81,0,4,9,,,,22,6-17,2-2,403,273,20-35,7.8,130,47,2.8,6-54,3,1,2,33:26,Virginia Tech,home,27,400756992,2015,12,regular
0,3,4,0,5,0,68,0,3,3,,,,19,7-12,0-1,373,59,4-9,6.6,314,57,5.5,1-5,4,2,2,32:38,Georgia Tech,away,21,400756990,2015,12,regular
2,3,1,0,1,1,,,,8,48,0,2,15,3-9,0-0,386,300,16-26,11.5,86,28,3.1,9-76,0,0,0,27:22,Miami,home,38,400756990,2015,12,regular
1,1,0,0,2,2,174,1,5,10,3,0,1,29,7-17,3-5,485,386,30-53,7.3,99,31,3.2,9-80,3,2,1,26:04,Duke,away,34,400756988,2015,12,regular
2,3,4,0,1,3,55,0,5,6,0,0,1,25,6-12,1-2,502,359,25-34,10.6,143,39,3.7,8-105,2,1,1,33:56,Virginia,home,42,400756988,2015,12,regular
1,4,21,0,1,0,38,0,4,7,0,0,1,18,3-10,2-2,359,105,13-21,5.0,254,39,6.5,4-35,0,0,0,26:37,Rutgers,away,31,400760499,2015,12,regular
0,2,7,0,1,1,112,0,5,3,,,,18,9-13,1-2,401,140,4-6,23.3,261,52,5.0,3-35,2,1,1,33:23,Army,home,21,400760499,2015,12,regular
0,3,2,0,1,3,91,0,4,9,,,,32,14-22,2-3,700,396,17-31,12.8,304,73,4.2,8-55,3,2,1,35:29,Baylor,away,45,400763462,2015,12,regular
2,1,,,,4,152,0,8,5,34,0,1,19,5-16,1-1,441,433,28-51,8.5,8,23,0.3,5-30,0,0,0,24:31,Oklahoma State,home,35,400763462,2015,12,regular
1,2,50,0,2,3,94,0,5,5,,,,21,5-11,1-3,448,210,15-20,10.5,238,44,5.4,2-15,4,4,0,28:24,Iowa State,away,35,400763460,2015,12,regular
4,2,,,,2,173,1,5,8,,,,22,7-14,1-4,385,220,19-33,6.7,165,41,4.0,5-35,1,1,0,31:36,Kansas State,home,38,400763460,2015,12,regular
0,1,,,,3,86,0,4,5,0,0,1,16,6-17,0-0,390,229,13-29,7.9,161,36,4.5,2-19,4,1,3,23:23,TCU,away,29,400763461,2015,12,regular
1,1,-1,0,1,2,29,0,2,12,0,0,3,28,4-20,1-2,536,203,14-37,5.5,333,59,5.6,8-90,1,0,1,36:37,Oklahoma,home,30,400763461,2015,12,regular
1,5,11,0,4,1,17,0,1,7,32,1,3,30,5-12,0-1,630,204,16-32,6.4,426,55,7.7,5-52,2,0,2,33:00,West Virginia,away,49,400763459,2015,12,regular
0,0,0,0,3,0,161,0,8,,15,0,2,10,2-15,0-1,209,127,13-37,3.4,82,30,2.7,5-46,4,1,3,27:00,Kansas,home,0,400763459,2015,12,regular
0,1,22,0,2,3,41,0,1,10,,,,17,3-13,0-1,354,355,20-38,9.3,-1,24,-0.0,8-50,1,0,1,22:22,Louisville,away,34,400756991,2015,12,regular
0,1,-8,0,1,4,53,0,3,9,30,1,1,25,8-16,0-0,476,232,22-34,6.8,244,45,5.4,5-54,0,0,0,37:38,Pittsburgh,home,45,400756991,2015,12,regular
1,3,,,,0,80,0,3,3,39,1,2,15,7-15,0-2,264,55,8-18,3.1,209,46,4.5,3-32,2,2,0,30:39,Nevada,away,27,400787290,2015,12,regular
2,2,34,0,3,0,222,1,4,7,,,,19,6-16,1-1,313,109,14-29,3.8,204,42,4.9,3-30,3,1,2,29:21,Utah State,home,31,400787290,2015,12,regular
0,2,,,,2,57,0,3,13,,,,23,4-11,0-0,607,279,9-16,17.4,328,54,6.1,4-58,4,1,3,32:03,Air Force,away,37,400790881,2015,12,regular
1,2,,,,1,148,0,6,12,39,0,3,20,6-21,2-3,378,237,23-48,4.9,141,32,4.4,4-45,0,0,0,27:57,Boise State,home,30,400790881,2015,12,regular
0,3,,,,0,62,0,3,3,,,,20,6-11,3-3,326,58,4-10,5.8,268,50,5.4,3-15,3,0,3,30:34,New Mexico,home,21,400787287,2015,12,regular
0,2,,,,1,34,0,2,8,20,0,3,26,9-14,0-1,485,264,16-23,11.5,221,45,4.9,4-29,0,0,0,29:26,Colorado State,away,28,400787287,2015,12,regular
0,4,-3,0,1,2,51,0,2,8,88,1,3,22,4-11,0-2,520,362,26-39,9.3,158,34,4.6,7-70,2,2,0,27:58,BYU,home,52,400787288,2015,12,regular
2,1,21,0,1,0,149,0,7,4,,,,17,7-19,0-2,275,190,18-48,4.0,85,30,2.8,4-35,3,0,3,32:02,Fresno State,away,10,400787288,2015,12,regular
0,0,19,0,2,2,210,0,8,2,,,,18,5-14,1-4,270,190,18-35,5.4,80,32,2.5,3-14,4,2,2,27:04,UNLV,home,14,400787291,2015,12,regular
2,5,66,1,1,1,18,0,1,10,43,0,2,20,5-10,1-1,393,107,11-18,5.9,286,48,6.0,6-70,0,0,0,32:56,San Diego State,away,52,400787291,2015,12,regular
0,1,4,0,2,2,108,0,6,3,,,,18,4-13,2-3,415,202,13-25,8.1,213,38,5.6,9-61,2,1,1,23:11,Hawai'i,home,23,400787289,2015,12,regular
1,3,,,,3,17,0,1,6,0,0,1,23,10-15,1-1,509,314,24-33,9.5,195,40,4.9,7-50,0,0,0,36:49,San José State,away,42,400787289,2015,12,regular
0,1,-15,0,3,1,,,,5,,,,17,7-15,1-1,294,91,8-16,5.7,203,51,4.0,4-30,2,2,0,38:10,Michigan State,away,17,400763573,2015,12,regular
2,1,13,0,1,1,,,,2,,,,5,4-14,1-1,132,46,9-16,2.9,86,29,3.0,4-20,0,0,0,21:50,Ohio State,home,14,400763573,2015,12,regular
0,1,,,,4,87,0,4,17,,,,24,4-14,0-1,555,385,23-35,11.0,170,45,3.8,7-55,1,1,0,30:54,Indiana,away,47,400763571,2015,12,regular
1,3,8,0,2,1,89,0,9,4,,,,23,3-16,2-6,484,170,21-41,4.1,314,46,6.8,8-52,0,0,0,29:06,Maryland,home,28,400763571,2015,12,regular
1,0,10,0,3,1,61,0,4,10,25,0,1,14,3-14,1-2,207,137,13-32,4.3,70,22,3.2,3-30,1,1,0,26:38,Penn State,home,16,400763574,2015,12,regular
1,2,9,0,2,2,122,0,5,4,,,,19,7-14,0-0,343,256,25-38,6.7,87,30,2.9,13-117,2,1,1,33:22,Michigan,away,28,400763574,2015,12,regular
3,1,0,0,1,0,38,0,2,7,3,0,2,12,7-20,0-1,209,60,9-20,3.0,149,50,3.0,7-46,0,0,0,32:03,Northwestern,away,13,400763575,2015,12,regular
0,1,10,0,3,0,22,0,1,1,,,,14,2-13,0-1,203,229,20-36,6.4,-26,26,-1.0,2-25,5,3,2,27:57,Wisconsin,home,7,400763575,2015,12,regular
1,0,3,0,2,2,78,0,5,11,,,,28,8-17,1-2,433,279,34-48,5.8,154,35,4.4,3-30,3,2,1,35:40,Illinois,away,23,400763572,2015,12,regular
2,3,,,,1,165,0,6,6,0,0,1,16,7-13,0-0,343,88,15-26,3.4,255,32,8.0,5-30,1,1,0,24:20,Minnesota,home,32,400763572,2015,12,regular
1,1,,,,1,121,0,5,8,,,,21,4-18,5-8,405,268,26-46,5.8,137,38,3.6,5-43,1,1,0,32:54,Purdue,away,20,400763570,2015,12,regular
1,3,,,,3,85,0,3,4,,,,21,5-10,0-0,387,213,12-20,10.6,174,39,4.5,2-20,1,1,0,27:06,Iowa,home,40,400763570,2015,12,regular
0,0,,,,2,40,0,3,5,0,0,1,12,2-10,0-0,307,188,13-22,8.5,119,28,4.3,6-55,1,1,0,22:11,Louisiana Tech,away,17,400763657,2015,12,regular
1,0,,,,1,43,0,2,7,,,,21,8-21,2-2,392,166,17-38,4.4,226,42,5.4,4-36,1,0,1,37:49,UTEP,home,15,400763657,2015,12,regular
1,3,,,,2,98,0,4,4,25,0,2,18,7-13,0-0,431,189,9-13,14.5,242,45,5.4,7-50,0,0,0,25:19,UT San Antonio,home,34,400763658,2015,12,regular
0,1,20,0,2,2,65,0,4,6,,,,28,8-16,1-3,520,359,23-41,8.8,161,46,3.5,7-70,3,1,2,34:41,Rice,away,24,400763658,2015,12,regular
0,1,45,1,2,2,81,0,5,4,0,0,1,24,6-15,1-3,424,238,30-41,5.8,186,38,4.9,12-124,1,1,0,34:54,USC,away,28,400757080,2015,12,regular
1,0,0,0,1,6,114,0,5,12,,,,28,2-8,0-0,578,407,20-25,16.3,171,38,4.5,4-42,1,0,1,25:06,Oregon,home,48,400757080,2015,12,regular
0,0,13,0,1,2,111,0,6,10,,,,23,10-18,1-2,495,397,38-55,7.2,98,23,4.3,8-63,0,0,0,31:16,California,away,22,400757084,2015,12,regular
0,3,,,,1,178,1,6,5,,,,16,5-10,1-1,356,96,7-12,8.0,260,40,6.5,2-30,0,0,0,28:44,Stanford,home,35,400757084,2015,12,regular
0,0,,,,1,106,0,7,1,,,,8,3-12,0-0,257,109,8-23,4.7,148,23,6.4,3-30,2,1,1,18:38,Oregon State,home,7,400757083,2015,12,regular
1,2,127,1,3,4,65,0,2,10,55,0,1,28,5-13,3-6,482,211,18-21,10.0,271,59,4.6,5-40,0,0,0,41:22,Washington,away,52,400757083,2015,12,regular
0,0,0,0,1,1,115,1,2,5,,,,13,6-15,0-2,318,208,17-31,6.7,110,33,3.3,7-69,4,2,2,25:01,Houston,away,17,400764913,2015,12,regular
2,0,,,,2,35,0,2,8,1,0,2,13,5-17,0-0,315,159,14-24,6.6,156,43,3.6,10-63,0,0,0,34:59,Connecticut,home,20,400764913,2015,12,regular
0,0,,,,0,74,0,3,3,27,0,1,17,5-16,1-5,323,238,26-41,5.8,85,30,2.8,7-61,2,0,2,29:05,Colorado,away,3,400757082,2015,12,regular
0,1,,,,2,38,0,2,9,42,0,2,30,3-12,2-4,481,332,40-57,5.8,149,21,7.1,6-40,1,0,1,30:55,Washington State,home,27,400757082,2015,12,regular
0,0,7,0,4,0,,,,9,,,,23,8-19,1-1,307,110,13-26,4.2,197,49,4.0,4-45,2,2,0,34:39,Utah,home,9,400757081,2015,12,regular
2,1,3,0,1,1,73,0,3,5,,,,18,8-16,0-0,325,220,15-30,7.3,105,38,2.8,6-59,0,0,0,25:21,UCLA,away,17,400757081,2015,12,regular
1,1,24,0,2,2,19,0,1,13,21,1,1,19,4-17,1-2,449,340,20-43,7.9,109,34,3.2,7-58,3,1,2,27:36,Arizona,away,37,400757079,2015,12,regular
1,3,2,0,2,2,103,0,5,10,59,2,2,24,2-13,1-2,565,315,21-32,9.8,250,48,5.2,5-50,2,1,1,32:24,Arizona State,home,52,400757079,2015,12,regular
1,1,1,0,1,0,112,0,4,1,5,0,1,18,4-12,0-2,324,133,17-28,4.8,191,39,4.9,6-52,3,2,1,28:48,North Texas,away,7,400763655,2015,12,regular
2,2,1,0,1,3,40,0,2,11,27,0,1,30,10-15,1-1,494,329,30-41,8.0,165,39,4.2,1-5,2,1,1,31:12,Middle Tennessee,home,41,400763655,2015,12,regular
1,5,-6,0,2,3,24,0,2,9,94,1,2,23,4-6,0-0,477,224,16-21,10.7,253,37,6.8,5-70,3,3,0,27:44,Western Kentucky,away,63,400763654,2015,12,regular
3,1,5,0,1,0,137,0,10,1,,,,10,2-15,1-3,168,95,17-33,2.9,73,29,2.5,4-33,3,1,2,27:13,Florida International,home,7,400763654,2015,12,regular
1,0,16,0,1,0,108,0,5,12,0,0,1,13,7-19,1-2,232,156,25-34,4.6,76,35,2.2,8-79,0,0,0,25:28,Memphis,away,12,400764915,2015,12,regular
0,2,7,0,1,2,41,0,2,7,,,,25,10-16,0-3,461,261,14-26,10.0,200,46,4.3,1-10,2,1,1,34:32,Temple,home,31,400764915,2015,12,regular
1,2,27,0,1,1,174,0,10,9,9,0,2,25,9-19,0-0,430,333,28-51,6.5,97,35,2.8,4-42,6,2,4,31:02,Cincinnati,away,27,400764912,2015,12,regular
2,3,7,0,1,5,181,0,4,11,81,1,4,25,11-14,1-1,561,206,14-21,9.8,355,52,6.8,1-11,3,1,2,28:58,South Florida,home,65,400764912,2015,12,regular
0,0,,,,1,183,0,7,1,,,,12,4-15,0-1,232,131,11-32,4.1,101,29,3.5,5-36,3,2,1,27:20,UCF,home,7,400764911,2015,12,regular
2,1,11,0,2,4,15,0,1,14,0,0,1,31,6-17,1-1,622,473,36-52,9.1,149,33,4.5,11-93,0,0,0,32:40,East Carolina,away,44,400764911,2015,12,regular
1,3,42,0,2,0,108,0,6,3,,,,20,5-13,1-2,356,278,32-37,7.5,78,34,2.3,5-50,2,2,0,27:34,Tulsa,home,21,400764916,2015,12,regular
2,5,-1,0,1,1,129,0,4,6,,,,24,4-9,0-0,524,55,2-3,18.3,469,61,7.7,4-27,1,1,0,32:26,Navy,away,44,400764916,2015,12,regular
0,6,-8,0,1,0,19,0,2,7,,,,21,10-15,0-0,518,195,18-25,7.8,323,44,7.3,14-123,0,0,0,34:25,SMU,home,49,400764914,2015,12,regular
0,1,7,0,2,2,82,0,3,3,,,,17,4-14,0-1,328,128,13-33,3.9,200,33,6.1,4-40,0,0,0,25:35,Tulane,away,21,400764914,2015,12,regular
1,0,11,0,2,2,11,0,2,4,73,0,1,20,6-18,0-1,334,176,14-25,7.0,158,55,2.9,9-78,0,0,0,35:40,Texas State,home,16,400787474,2015,12,regular
0,0,4,0,2,0,23,0,1,3,,,,10,1-13,0-1,181,83,16-33,2.5,98,24,4.1,3-28,2,1,1,24:20,Louisiana Monroe,away,3,400787474,2015,12,regular
0,2,14,0,2,1,50,0,2,6,5,0,1,20,13-20,0-0,384,311,27-44,7.1,73,34,2.1,10-114,0,0,0,35:10,Georgia State,home,24,400787475,2015,12,regular
0,1,,,,0,120,0,3,4,,,,19,7-17,1-2,282,125,14-34,3.7,157,34,4.6,8-70,1,0,1,24:50,South Alabama,away,10,400787475,2015,12,regular
1,6,17,0,4,2,81,0,3,8,0,0,2,33,8-14,2-3,612,302,21-37,8.2,310,48,6.5,4-40,2,1,1,34:20,Southern Mississippi,home,56,400763656,2015,12,regular
1,0,,,,3,74,0,5,7,52,0,1,18,5-15,2-4,338,224,23-45,5.0,114,23,5.0,4-50,2,1,1,25:40,Old Dominion,away,31,400763656,2015,12,regular
1,2,,,,1,28,0,2,8,35,0,2,21,8-20,2-3,447,287,19-40,7.2,160,43,3.7,5-46,2,0,2,32:29,Buffalo,home,26,400787365,2015,13,regular
0,4,4,0,1,0,64,0,4,7,5,0,2,18,5-15,2-3,458,163,9-22,7.4,295,49,6.0,4-21,3,1,2,27:31,UMass,away,31,400787365,2015,13,regular
1,3,111,1,4,2,,,,10,77,1,3,30,7-16,1-3,605,367,23-43,8.5,238,46,5.2,10-82,1,0,1,35:17,Arkansas State,away,52,400787479,2015,13,regular
0,0,0,0,1,4,31,0,2,4,2,0,1,20,7-15,0-0,434,315,26-41,7.7,119,25,4.8,9-55,4,1,3,24:43,New Mexico State,home,28,400787479,2015,13,regular
2,2,24,0,4,2,17,0,1,7,,,,23,7-16,2-3,480,289,24-43,6.7,191,40,4.8,6-34,2,1,1,31:17,Texas State,away,31,400787481,2015,13,regular
1,3,1,0,1,2,,,,8,0,0,1,23,7-12,0-0,508,309,21-31,10.0,199,43,4.6,3-15,2,2,0,28:43,Idaho,home,38,400787481,2015,13,regular
1,1,6,0,1,4,131,0,6,8,,,,22,8-12,0-0,422,269,17-21,12.8,153,43,3.6,1-5,0,0,0,35:59,Stanford,home,38,400757090,2015,13,regular
0,2,8,0,2,1,182,1,6,12,,,,24,3-9,1-1,533,234,13-25,9.4,299,35,8.5,6-65,1,1,0,24:01,Notre Dame,away,36,400757090,2015,13,regular
0,0,12,0,1,1,55,0,3,1,,,,17,2-13,1-2,276,82,6-18,4.6,194,41,4.7,2-13,3,1,2,28:42,Georgia Tech,home,7,400603915,2015,13,regular
1,1,,,,0,,,,7,49,0,2,16,4-14,1-2,402,224,18-25,9.0,178,34,5.2,5-35,0,0,0,31:18,Georgia,away,13,400603915,2015,13,regular
0,2,0,0,3,1,,,,9,,,,15,2-14,2-2,304,160,14-28,5.7,144,30,4.8,7-52,0,0,0,27:35,Florida State,away,27,400603914,2015,13,regular
0,0,8,0,2,0,36,0,2,0,,,,19,5-17,1-3,262,134,19-39,3.4,128,40,3.2,7-60,0,0,0,32:25,Florida,home,2,400603914,2015,13,regular
0,1,16,0,2,3,126,0,6,4,,,,21,5-14,0-0,411,209,15-34,6.1,202,36,5.6,9-84,1,0,1,28:58,Vanderbilt,away,28,400603920,2015,13,regular
0,3,123,1,5,2,65,0,5,15,0,0,1,27,7-13,0-1,523,192,15-25,7.7,331,52,6.4,6-47,0,0,0,31:02,Tennessee,home,53,400603920,2015,13,regular
0,4,,,,1,,,,7,7,0,1,25,9-13,0-0,515,279,20-27,10.3,236,47,5.0,1-5,3,3,0,30:45,Clemson,away,37,400603919,2015,13,regular
3,1,,,,3,96,0,5,6,,,,17,6-15,1-2,402,221,14-30,7.4,181,38,4.8,4-30,1,0,1,29:15,South Carolina,home,32,400603919,2015,13,regular
1,4,50,0,3,1,39,0,3,8,2,0,1,20,6-12,0-0,489,175,10-26,6.7,314,40,7.8,7-46,3,0,3,28:36,Louisville,away,38,400603916,2015,13,regular
0,2,,,,0,57,0,3,6,141,1,3,14,7-17,0-0,291,199,9-26,7.7,92,37,2.5,9-95,2,1,1,31:24,Kentucky,home,24,400603916,2015,13,regular
0,0,21,0,1,1,26,0,1,7,,,,12,3-15,1-2,261,170,10-23,7.4,91,37,2.5,8-62,1,1,0,24:37,Auburn,home,13,400603913,2015,13,regular
1,1,3,0,1,1,40,0,2,17,,,,24,5-16,1-2,465,179,17-26,6.9,286,50,5.7,7-65,0,0,0,35:23,Alabama,away,29,400603913,2015,13,regular
0,1,15,0,1,2,69,0,3,9,,,,21,7-16,2-3,402,254,31-42,6.0,148,34,4.4,6-50,2,1,1,29:34,Mississippi State,home,27,400603918,2015,13,regular
1,2,0,0,2,2,9,0,1,8,45,1,1,26,6-12,0-0,479,236,21-30,7.9,243,37,6.6,3-11,0,0,0,30:26,Ole Miss,away,38,400603918,2015,13,regular
0,0,11,0,4,0,53,0,5,3,0,0,1,8,1-13,1-3,171,83,9-27,3.1,88,25,3.5,2-18,1,0,1,19:45,Missouri,away,3,400603912,2015,13,regular
0,4,5,0,1,0,42,0,2,4,0,0,1,19,6-15,1-1,310,102,11-17,6.0,208,52,4.0,1-5,1,0,1,40:15,Arkansas,home,28,400603912,2015,13,regular
0,0,,,,1,82,0,6,1,0,0,1,15,4-15,0-2,250,161,15-31,5.2,89,33,2.7,11-84,3,2,1,27:27,Texas A&M,away,7,400603917,2015,13,regular
2,2,27,0,2,0,97,0,2,7,0,0,1,17,5-15,0-0,327,83,7-21,4.0,244,47,5.2,8-65,1,0,1,32:33,LSU,home,19,400603917,2015,13,regular
1,1,4,0,2,2,129,0,6,3,0,0,1,17,4-17,3-4,328,255,20-34,7.5,73,38,1.9,6-50,1,1,0,24:23,Northern Illinois,home,21,400787362,2015,13,regular
1,0,,,,2,38,0,3,14,,,,19,5-18,2-2,398,168,14-29,5.8,230,50,4.6,2-20,2,1,1,35:37,Ohio,away,26,400787362,2015,13,regular
