fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
1,2,5,0,1,0,72,0,3,12,19,4-13,1-1,366,112,12-26,4.3,254,47,5.4,5-45,3,1,2,35:30,61,1,4,Penn State,home,30,400547713,2014,12,regular
1,0,3,0,1,1,87,0,4,7,8,3-16,0-1,248,187,17-38,4.9,61,20,3.0,10-69,5,1,4,23:51,72,0,2,Temple,away,13,400547713,2014,12,regular
0,1,,,,2,64,0,4,10,23,9-21,2-3,524,231,19-26,8.9,293,57,5.1,8-69,1,1,0,38:19,28,1,3,Troy,away,34,400548447,2014,12,regular
1,1,12,0,1,1,142,0,6,5,21,1-11,2-5,404,277,14-36,7.7,127,30,4.2,5-40,3,0,3,20:32,,,,Idaho,home,17,400548447,2014,12,regular
3,3,-3,0,1,1,97,0,5,15,28,8-20,1-3,547,284,30-48,5.9,263,48,5.5,5-62,4,2,2,31:48,65,0,1,Northwestern,away,43,400547980,2014,12,regular
2,2,0,0,1,3,133,0,7,4,28,7-15,1-1,498,287,21-40,7.2,211,40,5.3,4-47,4,3,1,28:12,55,0,2,Notre Dame,home,40,400547980,2014,12,regular
0,1,-4,0,1,0,103,0,5,1,17,8-14,0-2,292,142,15-28,5.1,150,35,4.3,7-78,3,2,1,27:38,,,,Auburn,away,7,400548337,2014,12,regular
2,3,0,0,1,1,32,0,1,10,27,5-13,1-1,412,123,10-19,6.5,289,52,5.6,6-51,0,0,0,32:22,0,0,1,Georgia,home,34,400548337,2014,12,regular
1,3,9,0,2,0,32,0,2,5,19,8-18,0-3,301,206,22-42,4.9,95,38,2.5,6-67,1,1,0,31:30,,,,South Carolina,away,23,400548339,2014,12,regular
1,1,4,0,3,1,28,0,4,8,15,3-14,0-0,278,60,5-11,5.5,218,49,4.4,10-75,1,1,0,28:30,,,,Florida,home,20,400548339,2014,12,regular
0,1,,,,0,150,0,7,10,15,3-14,0-0,262,168,13-29,5.8,94,34,2.8,5-35,2,0,2,25:18,,,,Kentucky,away,16,400548340,2014,12,regular
0,2,18,0,3,3,91,0,3,14,28,7-17,2-2,511,297,19-29,10.2,214,51,4.2,3-40,0,0,0,33:41,48,1,2,Tennessee,home,50,400548340,2014,12,regular
0,0,23,0,2,2,69,0,4,8,26,5-16,3-3,428,290,27-48,6.0,138,40,3.5,4-33,3,0,3,31:55,,,,Mississippi State,away,20,400548338,2014,12,regular
0,2,,,,1,98,0,6,5,17,5-14,0-0,335,211,19-31,6.8,124,32,3.9,7-61,0,0,0,28:05,3,0,3,Alabama,home,25,400548338,2014,12,regular
0,0,1,0,1,0,21,0,1,0,12,6-14,0-1,123,87,12-22,4.0,36,32,1.1,3-20,1,1,0,28:06,,,,LSU,away,0,400548336,2014,12,regular
1,2,13,0,2,0,,,,5,17,10-17,0-0,264,169,16-27,6.3,95,38,2.5,4-43,0,0,0,31:54,,,,Arkansas,home,17,400548336,2014,12,regular
1,2,4,0,1,3,61,0,4,4,23,4-8,0-0,427,218,16-23,9.5,209,40,5.2,5-38,2,1,1,30:40,,,,Central Michigan,home,34,400548156,2014,12,regular
1,1,31,0,1,2,94,0,4,9,28,5-11,0-1,471,369,24-41,9.0,102,27,3.8,5-37,1,1,0,29:20,0,0,1,Miami (OH),away,27,400548156,2014,12,regular
1,2,7,0,2,1,50,0,3,12,27,12-22,0-0,522,315,22-36,8.8,207,60,3.5,10-66,2,1,1,34:03,13,0,4,Bowling Green,home,30,400548154,2014,12,regular
1,0,21,0,4,3,107,0,5,2,21,3-11,1-1,328,306,27-47,6.5,22,14,1.6,6-62,5,1,4,37:19,0,0,1,Kent State,away,20,400548154,2014,12,regular
2,3,3,0,2,5,45,0,3,7,29,9-12,1-2,536,226,17-23,9.8,310,54,5.7,7-75,2,1,1,35:48,,,,Buffalo,home,55,400548151,2014,12,regular
1,2,,,,0,109,0,5,6,15,6-15,2-3,229,161,19-35,4.6,68,30,2.3,9-98,2,2,0,23:31,37,1,1,Akron,away,24,400548151,2014,12,regular
0,2,7,0,1,1,28,0,3,9,17,3-15,1-2,416,190,14-22,8.6,226,46,4.9,5-34,0,0,0,29:37,,,,Northern Illinois,home,27,400548152,2014,12,regular
0,2,2,0,4,1,41,0,3,6,20,4-15,0-2,472,209,12-23,9.1,263,49,5.4,3-20,0,0,0,30:23,,,,Toledo,away,24,400548152,2014,12,regular
0,0,-1,0,1,1,137,0,8,1,15,5-13,0-1,370,283,14-22,12.9,87,37,2.4,8-70,3,1,2,26:56,,,,Eastern Michigan,away,7,400548155,2014,12,regular
1,2,2,0,2,4,112,1,2,9,22,10-14,0-0,497,360,18-20,18.0,137,42,3.3,1-10,0,0,0,33:04,9,0,2,Western Michigan,home,51,400548155,2014,12,regular
2,1,8,0,1,2,26,0,1,8,19,10-18,1-2,492,316,16-34,9.3,176,40,4.4,5-51,3,2,1,35:37,0,0,1,Miami,home,26,400547770,2014,12,regular
2,2,34,0,2,1,27,0,2,12,20,5-11,0-0,418,304,25-42,7.2,114,19,6.0,2-15,3,2,1,24:23,0,0,1,Florida State,away,30,400547770,2014,12,regular
0,0,8,0,2,1,40,0,2,10,16,7-14,0-1,353,102,8-11,9.3,251,50,5.0,2-10,2,2,0,34:55,147,2,3,Georgia Tech,home,28,400547748,2014,12,regular
2,0,6,0,1,0,54,0,2,6,10,3-13,0-0,190,59,11-21,2.8,131,33,4.0,3-21,3,0,3,24:37,,,,Clemson,away,6,400547748,2014,12,regular
0,1,3,0,4,0,113,0,6,7,12,7-19,1-1,219,161,15-32,5.0,58,35,1.7,2-21,1,1,0,37:26,,,,Wake Forest,away,13,400547807,2014,12,regular
1,5,,,,1,51,0,4,6,20,7-13,0-0,445,83,8-19,4.4,362,46,7.9,2-10,0,0,0,28:20,,,,NC State,home,42,400547807,2014,12,regular
0,1,6,0,2,0,57,0,3,10,23,5-18,1-2,326,185,19-41,4.5,141,41,3.4,8-50,3,1,2,30:07,0,0,1,Duke,home,16,400547759,2014,12,regular
1,0,-9,0,5,2,53,0,3,5,16,2-15,0-2,293,148,13-24,6.2,145,49,3.0,7-75,1,0,1,29:42,51,0,2,Virginia Tech,away,17,400547759,2014,12,regular
0,4,1,0,1,1,58,0,3,5,23,6-12,1-1,523,218,11-16,13.6,305,53,5.8,5-47,1,1,0,35:30,,,,Pittsburgh,away,35,400547800,2014,12,regular
1,5,-2,0,1,1,51,0,3,2,30,9-16,2-2,502,276,23-40,6.9,226,43,5.3,6-41,0,0,0,24:30,,,,North Carolina,home,40,400547800,2014,12,regular
0,4,,,,3,96,0,4,10,22,8-14,1-1,561,178,16-25,7.1,383,41,9.3,7-80,0,0,0,27:52,,,,Western Kentucky,home,52,400548077,2014,12,regular
0,3,3,0,2,0,127,0,8,6,18,6-13,0-2,333,40,3-6,6.7,293,57,5.1,3-20,0,0,0,30:45,,,,Army,away,24,400548077,2014,12,regular
1,1,3,0,2,2,26,0,2,10,24,11-19,0-0,430,305,24-33,9.2,125,43,2.9,6-49,0,0,0,38:37,0,0,1,Texas,away,28,400547891,2014,12,regular
0,0,9,0,1,1,108,0,4,1,9,2-13,1-1,192,158,17-29,5.4,34,23,1.5,5-70,2,1,1,21:23,,,,Oklahoma State,home,7,400547891,2014,12,regular
0,0,,,,4,26,0,1,6,23,10-18,1-2,486,393,27-50,7.9,93,24,3.9,9-85,0,0,0,27:20,42,0,3,Texas Tech,home,30,400547890,2014,12,regular
0,5,,,,1,37,0,2,6,25,10-15,1-1,517,133,10-20,6.7,384,51,7.5,9-67,3,0,3,32:40,,,,Oklahoma,away,42,400547890,2014,12,regular
0,2,92,1,4,1,102,0,5,10,24,8-16,1-2,463,330,26-36,9.2,133,36,3.7,5-40,3,2,1,28:22,28,0,1,TCU,away,34,400547892,2014,12,regular
2,2,,,,2,119,0,6,6,19,7-18,1-1,418,342,20-38,9.0,76,36,2.1,7-55,1,0,1,30:49,0,0,1,Kansas,home,30,400547892,2014,12,regular
0,0,,,,3,129,0,4,9,18,4-14,2-3,341,237,24-36,6.6,104,27,3.9,4-44,1,0,1,22:30,36,0,1,Texas A&M,home,27,400548341,2014,12,regular
0,3,2,0,2,1,22,0,1,10,32,13-21,1-2,587,252,23-40,6.3,335,49,6.8,12-81,1,0,1,37:30,0,0,1,Missouri,away,34,400548341,2014,12,regular
0,2,0,0,1,1,61,0,4,3,18,8-15,0-2,400,154,8-18,8.6,246,49,5.0,3-16,1,0,1,32:40,33,0,1,New Mexico,away,21,400548241,2014,12,regular
0,3,44,0,4,1,51,0,2,4,19,6-12,0-0,422,150,13-21,7.1,272,36,7.6,3-25,1,0,1,26:42,0,0,1,Utah State,home,28,400548241,2014,12,regular
0,2,,,,1,81,0,4,11,16,6-16,1-2,357,188,18-30,6.3,169,36,4.7,8-75,1,0,1,29:10,26,0,2,San Diego State,away,29,400548239,2014,12,regular
0,4,3,0,1,1,154,0,7,8,22,9-17,1-1,399,187,19-28,6.7,212,47,4.5,5-37,2,0,2,30:50,20,0,1,Boise State,home,38,400548239,2014,12,regular
0,3,16,0,1,2,10,0,2,8,27,9-17,3-5,498,275,24-36,7.6,223,45,5.0,4-42,1,0,1,30:45,,,,Nevada,away,38,400548238,2014,12,regular
0,3,,,,3,54,0,3,9,28,9-15,2-2,471,129,11-15,8.6,342,65,5.3,5-48,0,0,0,29:15,0,0,1,Air Force,home,45,400548238,2014,12,regular
0,3,-4,0,3,3,69,0,6,6,23,6-14,0-1,592,325,18-32,10.2,267,41,6.5,5-50,2,2,0,28:06,32,0,1,BYU,home,42,400548242,2014,12,regular
2,1,47,0,2,1,87,0,4,11,18,6-22,2-3,403,204,20-45,4.5,199,45,4.4,5-28,1,0,1,34:00,,,,UNLV,away,23,400548242,2014,12,regular
2,1,,,,0,,,,7,11,5-15,1-1,240,152,9-16,9.5,88,39,2.3,6-45,1,0,1,29:15,20,0,1,Hawai'i,away,13,400548240,2014,12,regular
0,0,-1,0,2,0,30,0,1,0,24,12-19,1-4,462,305,25-45,6.8,157,41,3.8,3-20,3,2,1,33:30,0,0,1,San José State,home,0,400548240,2014,12,regular
2,3,,,,0,96,0,5,6,17,5-14,1-1,303,85,7-20,4.3,218,44,5.0,7-54,2,0,2,30:46,56,0,1,Minnesota,home,24,400547965,2014,12,regular
0,1,0,0,3,3,77,0,3,7,22,9-13,0-0,489,200,15-25,8.0,289,38,7.6,4-49,3,2,1,36:18,43,0,2,Ohio State,away,31,400547965,2014,12,regular
0,0,0,0,1,2,228,0,7,1,11,2-14,1-3,252,246,20-43,5.7,6,17,0.4,5-30,4,1,3,29:53,,,,Maryland,home,15,400547940,2014,12,regular
1,3,14,0,1,0,29,0,2,13,23,6-18,2-2,482,240,14-31,7.7,242,47,5.1,10-75,0,0,0,37:25,37,1,3,Michigan State,away,37,400547940,2014,12,regular
1,1,13,0,2,1,138,0,7,11,22,1-15,1-4,473,179,15-31,5.8,294,53,5.5,9-82,3,2,1,36:57,,,,Indiana,away,23,400547925,2014,12,regular
2,4,28,0,3,2,166,0,4,9,19,4-14,0-1,429,217,16-27,8.0,212,40,5.3,5-41,1,1,0,28:23,19,0,1,Rutgers,home,45,400547925,2014,12,regular
4,2,14,0,1,1,146,0,7,6,12,3-14,1-1,180,62,6-18,3.4,118,46,2.6,7-55,5,4,1,27:57,,,,Nebraska,away,24,400547974,2014,12,regular
4,7,,,,1,66,0,3,11,20,3-8,0-0,627,46,7-11,4.2,581,53,11.0,6-55,4,4,0,31:08,14,0,1,Wisconsin,home,59,400547974,2014,12,regular
1,0,3,0,1,2,41,0,3,2,12,6-16,1-1,235,147,17-31,4.7,88,25,3.5,8-59,0,0,0,24:14,,,,Illinois,home,14,400547913,2014,12,regular
0,1,11,0,3,3,32,0,2,4,26,10-15,0-3,587,283,17-24,11.8,304,55,5.5,1-10,1,1,0,35:46,,,,Iowa,away,30,400547913,2014,12,regular
1,1,16,0,3,1,35,0,2,5,13,6-15,0-0,207,107,16-28,3.8,100,30,3.3,5-25,1,0,1,26:50,,,,North Texas,away,17,400548075,2014,12,regular
0,5,67,0,5,0,16,0,1,5,18,7-12,0-1,438,87,8-11,7.9,351,46,7.6,6-61,1,1,0,32:54,7,0,1,UTEP,home,35,400548075,2014,12,regular
0,1,18,0,3,4,43,0,2,11,30,12-16,0-0,581,297,23-37,8.0,284,44,6.5,7-70,2,1,1,33:45,,,,Marshall,home,41,400548074,2014,12,regular
1,2,,,,0,37,0,2,2,15,3-12,0-1,180,99,11-23,4.3,81,35,2.3,2-19,0,0,0,26:15,28,0,1,Rice,away,14,400548074,2014,12,regular
1,1,22,0,3,2,29,0,2,2,14,7-16,0-0,247,177,21-28,6.3,70,32,2.2,5-55,0,0,0,27:20,,,,Utah,away,20,400548309,2014,12,regular
0,0,,,,2,24,0,2,5,18,4-14,1-1,294,104,17-28,3.7,190,38,5.0,6-60,1,1,0,32:18,,,,Stanford,home,17,400548309,2014,12,regular
3,3,,,,0,45,0,2,9,22,3-15,1-2,375,242,17-40,6.1,133,40,3.3,2-14,3,1,2,23:39,,,,Arizona,home,27,400548307,2014,12,regular
1,2,2,0,3,1,50,0,3,8,25,13-22,0-0,504,259,21-30,8.6,245,60,4.1,13-111,3,3,0,35:45,22,0,2,Washington,away,26,400548307,2014,12,regular
1,1,,,,4,73,0,4,8,29,9-16,2-2,450,371,31-42,8.8,79,35,2.3,14-159,1,0,1,30:51,,,,USC,home,38,400548306,2014,12,regular
0,1,,,,3,165,0,8,4,27,3-15,5-6,384,279,29-47,5.9,105,31,3.4,11-117,1,1,0,28:02,8,0,1,California,away,30,400548306,2014,12,regular
1,0,0,0,1,2,36,0,2,9,20,7-17,0-1,367,264,22-44,6.0,103,31,3.3,5-54,2,0,2,26:17,30,0,1,Arizona State,away,27,400548308,2014,12,regular
0,2,,,,2,147,0,6,5,19,1-12,1-2,498,251,19-33,7.6,247,37,6.7,9-76,2,1,1,32:49,37,1,2,Oregon State,home,35,400548308,2014,12,regular
2,1,30,0,1,3,137,0,5,8,17,5-14,1-1,375,231,17-24,9.6,144,40,3.6,3-25,1,1,0,30:20,79,1,3,Florida International,home,38,400548073,2014,12,regular
1,1,10,0,1,3,144,0,4,4,22,7-14,1-2,428,286,21-33,8.7,142,45,3.2,7-70,5,2,3,29:40,,,,Middle Tennessee,away,28,400548073,2014,12,regular
0,0,15,0,1,1,162,0,8,4,17,3-11,0-1,314,257,21-34,7.6,57,25,2.3,7-62,3,2,1,24:34,0,0,1,Southern Mississippi,away,10,400548076,2014,12,regular
2,0,-5,0,1,0,57,0,3,12,23,6-19,3-3,344,175,27-44,4.0,169,37,4.6,8-58,1,0,1,35:24,-6,0,1,UT San Antonio,home,12,400548076,2014,12,regular
0,1,5,0,1,2,120,0,9,9,21,5-15,2-5,444,483,39-56,8.6,-39,21,-1.9,0-0,3,3,0,29:22,0,0,1,Louisiana Monroe,home,27,400548448,2014,12,regular
3,2,5,0,1,2,25,0,1,10,20,3-10,0-1,456,174,11-14,12.4,282,47,6.0,5-32,1,0,1,30:38,,,,Louisiana,away,34,400548448,2014,12,regular
1,3,0,0,1,2,44,0,4,7,29,7-15,2-2,549,255,14-22,11.6,294,63,4.7,10-87,2,2,0,41:46,,,,Appalachian State,away,37,400548445,2014,12,regular
2,1,104,1,3,3,92,0,6,2,14,0-11,2-4,314,147,14-29,5.1,167,30,5.6,5-54,1,1,0,18:14,,,,Arkansas State,home,32,400548445,2014,12,regular
3,1,0,0,1,1,57,0,4,8,22,6-18,2-3,406,300,25-44,6.8,106,40,2.7,7-72,0,0,0,30:16,46,0,1,Texas State,away,20,400548449,2014,12,regular
0,1,,,,2,73,0,3,6,18,5-13,1-1,384,210,21-29,7.2,174,35,5.0,6-46,4,3,1,29:51,,,,South Alabama,home,24,400548449,2014,12,regular
1,0,13,0,2,2,51,0,2,5,24,6-18,2-3,515,284,20-39,7.3,231,39,5.9,11-90,2,1,1,28:59,,,,Marshall,away,23,400548082,2014,13,regular
1,2,16,0,2,0,,,,6,23,4-16,2-4,346,141,15-26,5.4,205,56,3.7,8-70,1,1,0,31:01,4,0,1,UAB,home,18,400548082,2014,13,regular
1,1,-2,0,1,2,54,0,3,12,26,4-12,0-0,411,277,26-39,7.1,134,37,3.6,4-40,2,2,0,34:16,44,0,2,Akron,home,30,400548158,2014,13,regular
2,0,,,,1,92,0,5,0,11,2-10,0-2,235,168,13-21,8.0,67,30,2.2,5-45,4,1,3,24:38,43,0,1,UMass,away,6,400548158,2014,13,regular
0,1,18,0,2,0,203,0,10,1,4,3-11,0-0,116,50,9-22,2.3,66,20,3.3,8-39,5,3,2,26:24,0,0,2,SMU,away,7,400547714,2014,13,regular
3,3,35,0,4,2,118,1,2,17,27,9-17,1-2,490,254,17-26,9.8,236,59,4.0,6-66,2,0,2,40:16,16,0,2,UCF,home,53,400547714,2014,13,regular
0,0,-4,0,2,0,127,0,6,0,10,3-13,0-2,129,81,14-27,3.0,48,27,1.8,2-20,3,2,1,25:06,32,0,1,Connecticut,home,0,400547715,2014,13,regular
2,2,0,0,1,3,29,0,1,11,24,8-17,2-2,425,176,20-36,4.9,249,48,5.2,2-25,1,0,1,35:45,0,0,1,Cincinnati,away,41,400547715,2014,13,regular
0,2,21,0,1,2,90,0,4,4,25,5-12,2-4,416,258,28-41,6.3,158,35,4.5,4-35,3,0,3,33:11,,,,Tulsa,away,28,400547717,2014,13,regular
0,4,-2,0,1,1,43,0,4,8,21,5-12,2-2,471,227,16-21,10.8,244,43,5.7,5-47,0,0,0,26:49,26,0,3,Houston,home,38,400547717,2014,13,regular
1,2,44,0,4,2,35,0,1,7,19,5-12,0-0,470,232,18-23,10.1,238,39,6.1,6-58,0,0,0,23:06,,,,Memphis,home,31,400547718,2014,13,regular
0,1,6,0,1,1,19,0,1,8,20,9-21,3-3,396,301,27-46,6.5,95,35,2.7,2-29,1,1,0,36:41,,,,South Florida,away,20,400547718,2014,13,regular
0,0,,,,0,100,0,6,6,15,5-18,2-3,325,301,25-43,7.0,24,27,0.9,7-79,1,0,1,29:15,,,,Tulane,away,6,400547716,2014,13,regular
0,3,6,0,3,1,44,0,1,10,30,2-11,1-3,497,358,31-44,8.1,139,33,4.2,5-40,0,0,0,30:45,0,0,1,East Carolina,home,34,400547716,2014,13,regular
1,1,79,1,3,1,44,0,2,12,19,5-16,0-0,420,350,35-50,7.0,70,27,2.6,4-40,2,1,1,29:03,9,0,1,Louisiana Monroe,away,30,400548452,2014,13,regular
1,2,15,0,1,0,,,,5,19,5-19,2-5,378,102,15-32,3.2,276,51,5.4,3-21,2,1,1,30:57,-4,0,1,New Mexico State,home,17,400548452,2014,13,regular
0,3,14,0,1,1,44,0,2,7,23,6-14,0-0,409,180,8-21,8.6,229,50,4.6,8-57,1,0,1,35:31,12,0,1,Louisville,away,31,400547784,2014,13,regular
0,1,61,0,1,2,151,0,6,8,16,4-11,0-0,335,236,16-24,9.8,99,29,3.4,3-36,1,0,1,24:29,-2,0,1,Notre Dame,home,28,400547784,2014,13,regular
1,1,,,,0,116,0,6,3,13,7-17,0-1,211,21,6-17,1.2,190,45,4.2,5-54,2,1,1,32:22,6,0,1,Charleston Southern,away,9,400548331,2014,13,regular
1,3,9,0,3,4,12,0,1,13,28,6-9,0-0,580,310,20-26,11.9,270,37,7.3,3-30,2,1,1,27:38,13,0,1,Georgia,home,55,400548331,2014,13,regular
1,0,21,0,4,0,116,0,6,3,12,6-21,1-4,142,63,14-29,2.2,79,43,1.8,8-71,1,1,0,32:19,,,,Eastern Kentucky,away,3,400548330,2014,13,regular
1,2,49,0,4,5,51,0,2,10,17,6-13,1-2,430,326,13-23,14.2,104,38,2.7,5-45,1,1,0,27:41,,,,Florida,home,52,400548330,2014,13,regular
1,2,3,0,2,2,30,0,1,5,19,8-17,0-0,410,230,12-25,9.2,180,45,4.0,12-82,0,0,0,32:30,5,0,1,Missouri,away,29,400548334,2014,13,regular
0,0,14,0,1,2,121,0,4,7,18,5-15,2-2,279,226,25-38,5.9,53,29,1.8,5-40,2,1,1,27:30,,,,Tennessee,home,21,400548334,2014,13,regular
4,0,,,,0,53,0,3,12,20,7-17,0-0,289,170,17-34,5.0,119,44,2.7,5-30,5,1,4,35:48,28,0,1,South Alabama,away,12,400548333,2014,13,regular
1,1,11,0,4,2,52,0,4,13,20,4-10,0-0,454,244,11-20,12.2,210,37,5.7,6-57,5,4,1,24:12,92,1,4,South Carolina,home,37,400548333,2014,13,regular
1,2,4,0,2,4,,,,9,32,11-15,0-0,502,219,19-25,8.8,283,51,5.5,11-87,0,0,0,31:26,29,0,2,Mississippi State,home,51,400548335,2014,13,regular
0,0,5,0,1,0,112,0,7,0,15,4-15,2-4,228,179,17-36,5.0,49,27,1.8,5-57,3,1,2,28:34,,,,Vanderbilt,away,0,400548335,2014,13,regular
1,0,,,,2,75,0,4,2,12,3-12,0-1,213,221,23-39,5.7,-8,13,-0.6,5-68,0,0,0,21:59,0,0,1,Western Carolina,away,14,400548328,2014,13,regular
0,3,32,0,4,3,42,0,3,12,36,9-14,2-2,612,337,29-43,7.8,275,45,6.1,5-50,2,1,1,38:01,,,,Alabama,home,48,400548328,2014,13,regular
3,1,,,,1,21,0,1,12,17,4-15,1-1,311,152,8-17,8.9,159,50,3.2,6-44,1,1,0,34:01,136,1,3,Arkansas,home,30,400548332,2014,13,regular
1,0,-8,0,1,0,83,0,4,,19,3-11,0-2,316,253,18-38,6.7,63,33,1.9,4-20,6,3,3,25:59,,,,Ole Miss,away,0,400548332,2014,13,regular
0,0,4,0,1,1,59,0,3,1,18,6-16,0-1,238,125,15-29,4.3,113,38,3.0,2-16,2,0,2,30:03,32,0,1,Samford,away,7,400548329,2014,13,regular
0,3,30,0,2,1,32,0,1,7,22,7-14,0-0,386,186,13-22,8.5,200,47,4.3,8-76,1,0,1,29:57,6,0,2,Auburn,home,31,400548329,2014,13,regular
1,1,0,0,1,2,45,0,3,3,19,6-13,0-0,325,184,16-24,7.7,141,41,3.4,6-85,1,1,0,26:32,7,0,1,Northern Illinois,away,21,400548157,2014,13,regular
1,1,23,0,2,1,68,0,4,2,24,7-14,1-2,344,141,19-28,5.0,203,39,5.2,4-30,2,1,1,33:28,,,,Ohio,home,14,400548157,2014,13,regular
1,1,0,0,1,1,88,0,4,8,16,6-18,0-3,271,167,12-37,4.5,104,38,2.7,9-61,0,0,0,25:39,81,0,2,Bowling Green,away,20,400548159,2014,13,regular
0,4,8,0,2,0,167,0,5,3,19,6-14,0-1,388,63,9-20,3.2,325,53,6.1,8-59,3,1,2,34:21,,,,Toledo,home,27,400548159,2014,13,regular
1,0,-8,0,1,2,116,0,6,8,19,6-15,0-2,318,248,24-44,5.6,70,23,3.0,3-30,4,1,3,30:48,35,0,2,Central Michigan,home,20,400548162,2014,13,regular
1,1,6,0,1,3,77,0,3,6,17,4-11,0-0,362,233,16-21,11.1,129,37,3.5,6-67,3,1,2,29:12,4,0,3,Western Michigan,away,32,400548162,2014,13,regular
0,0,,,,3,62,0,4,12,30,9-17,0-0,503,409,36-49,8.3,94,36,2.6,6-46,3,3,0,31:45,,,,Eastern Michigan,away,30,400548161,2014,13,regular
3,2,5,0,1,3,32,0,1,9,18,6-14,1-1,440,217,15-24,9.0,223,38,5.9,5-55,0,0,0,28:15,,,,Ball State,home,45,400548161,2014,13,regular
0,1,7,0,1,1,22,0,1,5,19,8-14,0-0,313,73,6-11,6.6,240,51,4.7,3-20,0,0,0,33:47,4,0,1,Boston College,away,17,400547738,2014,13,regular
0,1,6,0,1,1,,,,8,22,6-11,0-0,391,281,22-32,8.8,110,29,3.8,5-40,1,0,1,26:13,,,,Florida State,home,20,400547738,2014,13,regular
1,0,4,0,2,0,80,0,5,,10,7-18,0-1,155,115,13-33,3.5,40,33,1.2,5-40,3,0,3,29:42,0,0,1,Georgia State,away,0,400547749,2014,13,regular
0,3,21,0,2,1,,,,4,22,5-13,0-2,357,148,21-33,4.5,209,43,4.9,4-40,2,1,1,36:42,66,0,3,Clemson,home,28,400547749,2014,13,regular
0,0,24,0,3,0,,,,3,17,3-15,0-0,254,143,16-29,4.9,111,39,2.8,4-25,3,2,1,26:26,12,0,1,Virginia Tech,away,3,400547828,2014,13,regular
2,0,10,0,2,0,,,,6,15,5-20,1-1,234,160,18-32,5.0,74,42,1.8,4-43,1,0,1,33:34,0,0,1,Wake Forest,home,6,400547828,2014,13,regular
1,2,17,0,1,1,45,0,2,12,18,7-17,1-1,341,146,17-25,5.8,195,43,4.5,3-30,1,0,1,35:56,6,0,1,Virginia,home,30,400547793,2014,13,regular
0,0,38,1,2,1,91,0,5,1,15,5-12,0-2,327,263,20-33,8.0,64,23,2.8,9-59,2,1,1,24:04,0,0,1,Miami,away,13,400547793,2014,13,regular
3,1,30,0,1,2,71,0,4,2,21,10-19,2-3,378,262,22-40,6.6,116,37,3.1,5-35,3,2,1,28:34,,,,Duke,home,20,400547760,2014,13,regular
2,3,13,0,2,2,50,0,3,9,28,4-12,2-2,592,276,18-27,10.2,316,57,5.5,9-85,3,3,0,30:37,0,0,1,North Carolina,away,45,400547760,2014,13,regular
0,0,,,,4,135,0,6,7,20,3-11,3-3,471,381,28-39,9.8,90,18,5.0,3-30,1,0,1,24:51,,,,Fordham,away,31,400548460,2014,13,regular
0,5,9,1,3,0,64,0,3,6,22,7-14,4-4,430,48,2-4,12.0,382,64,6.0,1-5,0,0,0,34:44,0,0,1,Army,home,42,400548460,2014,13,regular
0,5,0,0,1,2,49,0,3,7,29,7-14,2-2,579,262,18-29,9.0,317,58,5.5,12-68,2,0,2,29:58,24,0,2,Baylor,home,49,400547896,2014,13,regular
0,2,-2,0,1,2,87,0,8,5,17,6-16,0-1,397,281,13-25,11.2,116,43,2.7,4-45,2,0,2,30:02,0,0,2,Oklahoma State,away,28,400547896,2014,13,regular
1,0,0,0,1,2,146,0,7,8,27,6-16,2-3,433,310,27-48,6.5,123,37,3.3,8-77,4,2,2,37:27,5,0,1,West Virginia,home,20,400547893,2014,13,regular
2,0,66,1,2,1,59,0,3,14,18,4-14,0-1,401,400,22-34,11.8,1,29,0.0,10-102,2,1,1,31:28,21,0,2,Kansas State,away,26,400547893,2014,13,regular
2,0,2,0,2,0,25,0,1,1,7,2-16,0-2,103,84,8-23,3.7,19,36,0.5,2-20,2,1,1,28:43,,,,Kansas,away,7,400547894,2014,13,regular
1,5,24,0,2,0,36,0,1,14,19,4-14,2-2,549,39,3-13,3.0,510,55,9.3,4-25,2,2,0,31:17,0,0,1,Oklahoma,home,44,400547894,2014,13,regular
1,1,,,,4,19,0,3,4,27,4-11,2-3,600,328,23-35,9.4,272,40,6.8,9-73,2,1,1,25:57,,,,Texas Tech,away,34,400547895,2014,13,regular
1,2,,,,2,63,0,2,7,27,9-17,0-1,569,304,24-38,8.0,265,46,5.8,3-35,1,1,0,33:31,5,0,1,Iowa State,home,31,400547895,2014,13,regular
1,1,29,0,1,2,27,0,2,12,27,5-14,1-1,445,189,14-20,9.4,256,52,4.9,9-58,1,0,1,38:42,21,0,2,Pittsburgh,home,30,400547814,2014,13,regular
0,1,,,,0,52,0,3,1,12,6-13,0-0,255,149,10-25,6.0,106,29,3.7,6-67,3,1,2,21:18,0,0,1,Syracuse,away,7,400547814,2014,13,regular
0,1,,,,0,111,0,7,1,14,4-17,2-5,252,61,13-21,2.9,191,51,3.7,7-43,0,0,0,30:37,26,0,1,San José State,away,7,400548248,2014,13,regular
